8390,"SEVILLA",ESP,1.0,37.2,-5.9,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code),PresWth (METAR code),PresWth source,PresWth uncert (code)
01/07/1988,11,,,,,,533,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,954,,,999,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,
01/07/1988,12,,,,,,618,,,,,,,,,,,,,,,,,,,,,,,,11.1,,,,,,,,,952,,,999,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,
01/07/1988,13,,,,,,760,,,,,,,,,,,,,,,,,,,,,,,,13.3,,,,,,,,,951,,,60,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,
01/07/1988,14,,,,,,804,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,951,,,999,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,
01/07/1988,15,,,,,,763,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,951,,,999,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,
01/07/1988,16,,,,,,716,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,951,,,60,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,
01/07/1988,17,,,,,,665,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,951,,,999,,,5,,,,,,,,,,,,,,,,,,,,,,,,
01/07/1988,18,,,,,,476,,,,,,,,,,,,,,,,,,,,,,,,16.7,,,,,,,,,951,,,999,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,
01/07/1988,19,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,14.4,,,,,,,,,950,,,40,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
01/07/1988,20,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,13.3,,,,,,,,,950,,,999,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
01/07/1988,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,12.2,,,,,,,,,950,,,50,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
01/07/1988,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,11.1,,,,,,,,,950,,,50,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
01/07/1988,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,951,,,999,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,
01/07/1988,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,950,,,999,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,
01/08/1988,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,,,,,950,,,20,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
01/08/1988,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,,,,,950,,,999,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,
01/08/1988,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,950,,,999,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,
01/08/1988,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,950,,,60,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
01/08/1988,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,950,,,999,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
01/08/1988,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,950,,,999,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
01/08/1988,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,950,,,40,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
01/08/1988,8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,952,,,999,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,
01/08/1988,9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,953,,,999,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,
01/08/1988,10,,,,,,233,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,953,,,50,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
01/08/1988,11,,,,,,318,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,953,,,999,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
01/08/1988,12,,,,,,479,,,,,,,,,,,,,,,,,,,,,,,,12.2,,,,,,,,,952,,,999,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
01/08/1988,13,,,,,,555,,,,,,,,,,,,,,,,,,,,,,,,14.4,,,,,,,,,951,,,999,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
01/08/1988,14,,,,,,552,,,,,,,,,,,,,,,,,,,,,,,,16.1,,,,,,,,,951,,,999,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
01/08/1988,15,,,,,,451,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,951,,,999,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,
01/08/1988,16,,,,,,324,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,951,,,80,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
01/08/1988,17,,,,,,384,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,952,,,999,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,
01/08/1988,18,,,,,,473,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,952,,,999,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,
01/08/1988,19,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,953,,,40,,,1,,,,,,,,,,,,,,,,,,,,,,,,
01/08/1988,20,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,14.4,,,,,,,,,953,,,999,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,
01/08/1988,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,12.8,,,,,,,,,953,,,999,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,
01/08/1988,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,12.2,,,,,,,,,954,,,60,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
01/08/1988,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,11.1,,,,,,,,,955,,,999,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
01/08/1988,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,955,,,999,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
01/09/1988,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,954,,,60,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
01/09/1988,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,954,,,60,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
01/09/1988,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,954,,,999,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,
01/09/1988,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,955,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
01/09/1988,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,955,,,999,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,
01/09/1988,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,,,,955,,,999,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,
01/09/1988,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,956,,,20,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
01/09/1988,8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,6.1,,,,,,,,,957,,,350,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
01/09/1988,9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,6.1,,,,,,,,,957,,,999,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
01/09/1988,10,,,,,,176,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,957,,,40,,,1,,,,,,,,,,,,,,,,,,,,,,,,
01/09/1988,11,,,,,,271,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,957,,,999,,,1,,,,,,,,,,,,,,,,,,,,,,,,
01/09/1988,12,,,,,,271,,,,,,,,,,,,,,,,,,,,,,,,11.1,,,,,,,,,956,,,999,,,1,,,,,,,,,,,,,,,,,,,,,,,,
01/09/1988,13,,,,,,340,,,,,,,,,,,,,,,,,,,,,,,,13.3,,,,,,,,,955,,,100,,,1,,,,,,,,,,,,,,,,,,,,,,,,
01/09/1988,14,,,,,,388,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,954,,,999,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,
01/09/1988,15,,,,,,296,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,954,,,999,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,
01/09/1988,16,,,,,,359,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,954,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
01/09/1988,17,,,,,,340,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,955,,,999,,,0,,,,,,,,,,,,,,,,,,,,,,,,
01/09/1988,18,,,,,,141,,,,,,,,,,,,,,,,,,,,,,,,16.1,,,,,,,,,955,,,999,,,0,,,,,,,,,,,,,,,,,,,,,,,,
01/09/1988,19,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,956,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
01/09/1988,20,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,13.3,,,,,,,,,956,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
01/09/1988,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,12.2,,,,,,,,,956,,,999,,,0,,,,,,,,,,,,,,,,,,,,,,,,
01/09/1988,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,11.1,,,,,,,,,957,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
01/09/1988,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,957,,,999,,,0,,,,,,,,,,,,,,,,,,,,,,,,
01/09/1988,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,,,,,957,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
01/10/1988,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,956,,,20,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
01/10/1988,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,956,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
01/10/1988,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,,,,956,,,90,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
01/10/1988,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,,,,956,,,80,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
01/10/1988,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,956,,,999,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,
01/10/1988,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,6.7,,,,,,,,,956,,,999,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,
01/10/1988,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,6.1,,,,,,,,,956,,,30,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
01/10/1988,8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,5.6,,,,,,,,,957,,,999,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,
01/10/1988,9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,6.1,,,,,,,,,956,,,70,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
01/10/1988,10,,,,,,523,,,,,,,,,,,,,,,,,,,,,,,,6.7,,,,,,,,,956,,,20,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
01/10/1988,11,,,,,,656,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,956,,,999,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,
01/10/1988,12,,,,,,738,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,954,,,999,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,
01/10/1988,13,,,,,,782,,,,,,,,,,,,,,,,,,,,,,,,12.8,,,,,,,,,953,,,60,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
01/10/1988,14,,,,,,798,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,952,,,60,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
01/10/1988,15,,,,,,785,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,951,,,999,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,
01/10/1988,16,,,,,,738,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,951,,,70,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
01/10/1988,17,,,,,,659,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,951,,,999,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
01/10/1988,18,,,,,,529,,,,,,,,,,,,,,,,,,,,,,,,16.7,,,,,,,,,951,,,999,,,1,,,,,,,,,,,,,,,,,,,,,,,,
01/10/1988,19,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,14.4,,,,,,,,,951,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
01/10/1988,20,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,13.3,,,,,,,,,951,,,999,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,
01/10/1988,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,11.7,,,,,,,,,950,,,999,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,
01/10/1988,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,950,,,999,,,1,,,,,,,,,,,,,,,,,,,,,,,,
01/10/1988,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,950,,,999,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,
01/10/1988,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,949,,,999,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,
01/11/1988,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,949,,,50,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
01/11/1988,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,,,,949,,,999,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
01/11/1988,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,948,,,999,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
01/11/1988,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,947,,,20,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
01/11/1988,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,6.7,,,,,,,,,947,,,999,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
01/11/1988,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,6.1,,,,,,,,,948,,,40,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
01/11/1988,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,5.6,,,,,,,,,948,,,999,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,
01/11/1988,8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,947,,,999,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,
01/11/1988,9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,948,,,999,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,
01/11/1988,10,,,,,,324,,,,,,,,,,,,,,,,,,,,,,,,5.6,,,,,,,,,947,,,40,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
01/11/1988,11,,,,,,397,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,945,,,999,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,
01/11/1988,12,,,,,,391,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,944,,,999,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,
01/11/1988,13,,,,,,413,,,,,,,,,,,,,,,,,,,,,,,,12.2,,,,,,,,,944,,,70,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
01/11/1988,14,,,,,,429,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,944,,,999,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
01/11/1988,15,,,,,,429,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,944,,,999,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
01/11/1988,16,,,,,,337,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,944,,,50,,,1,,,,,,,,,,,,,,,,,,,,,,,,
01/11/1988,17,,,,,,214,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,944,,,999,,,1,,,,,,,,,,,,,,,,,,,,,,,,
01/11/1988,18,,,,,,350,,,,,,,,,,,,,,,,,,,,,,,,16.7,,,,,,,,,946,,,999,,,1,,,,,,,,,,,,,,,,,,,,,,,,
01/11/1988,19,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,14.4,,,,,,,,,948,,,300,,,1,,,,,,,,,,,,,,,,,,,,,,,,
01/11/1988,20,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,12.8,,,,,,,,,949,,,60,,,1,,,,,,,,,,,,,,,,,,,,,,,,
01/11/1988,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,11.7,,,,,,,,,949,,,999,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,
01/11/1988,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,950,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
01/11/1988,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,,,,,951,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
01/11/1988,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,951,,,999,,,0,,,,,,,,,,,,,,,,,,,,,,,,
01/12/1988,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,,,,951,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
01/12/1988,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,951,,,999,,,0,,,,,,,,,,,,,,,,,,,,,,,,
01/12/1988,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,951,,,999,,,0,,,,,,,,,,,,,,,,,,,,,,,,
01/12/1988,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,952,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
01/12/1988,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,952,,,999,,,0,,,,,,,,,,,,,,,,,,,,,,,,
01/12/1988,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,953,,,999,,,0,,,,,,,,,,,,,,,,,,,,,,,,
01/12/1988,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,6.7,,,,,,,,,954,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
01/12/1988,8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,6.1,,,,,,,,,954,,,999,,,0,,,,,,,,,,,,,,,,,,,,,,,,
01/12/1988,9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,6.1,,,,,,,,,955,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
01/12/1988,10,,,,,,523,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,956,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
01/12/1988,11,,,,,,656,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,956,,,999,,,0,,,,,,,,,,,,,,,,,,,,,,,,
01/12/1988,12,,,,,,741,,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,955,,,999,,,0,,,,,,,,,,,,,,,,,,,,,,,,
01/12/1988,13,,,,,,785,,,,,,,,,,,,,,,,,,,,,,,,13.3,,,,,,,,,954,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
01/12/1988,14,,,,,,801,,,,,,,,,,,,,,,,,,,,,,,,16.1,,,,,,,,,954,,,999,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,
01/12/1988,15,,,,,,788,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,954,,,999,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,
01/12/1988,16,,,,,,744,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,954,,,50,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
01/12/1988,17,,,,,,662,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,954,,,999,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,
01/12/1988,18,,,,,,533,,,,,,,,,,,,,,,,,,,,,,,,16.7,,,,,,,,,955,,,999,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,
01/12/1988,19,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,956,,,50,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
01/12/1988,20,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,13.9,,,,,,,,,956,,,999,,,2,,,,,,,,,,,,,,,,,,,,,,,,
01/12/1988,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,12.2,,,,,,,,,957,,,40,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
01/12/1988,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,11.1,,,,,,,,,957,,,40,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
01/12/1988,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,957,,,999,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
01/12/1988,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,,,,,958,,,999,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
01/13/1988,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,958,,,70,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
01/13/1988,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,958,,,999,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,
01/13/1988,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,957,,,999,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,
01/13/1988,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,958,,,70,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,
01/13/1988,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,957,,,999,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
01/13/1988,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,,,,958,,,20,,,1,,,,,,,,,,,,,,,,,,,,,,,,
01/13/1988,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,960,,,70,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
01/13/1988,8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,960,,,999,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
01/13/1988,9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,960,,,999,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,
01/13/1988,10,,,,,,523,,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,,,,960,,,60,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,
01/13/1988,11,,,,,,659,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,,,,,960,,,999,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,
01/13/1988,12,,,,,,741,,,,,,,,,,,,,,,,,,,,,,,,11.7,,,,,,,,,959,,,999,,,8.4,,,,,,,,,,,,,,,,,,,,,,,,
01/13/1988,13,,,,,,788,,,,,,,,,,,,,,,,,,,,,,,,13.9,,,,,,,,,958,,,70,,,9.3,,,,,,,,,,,,,,,,,,,,,,,,
01/13/1988,14,,,,,,804,,,,,,,,,,,,,,,,,,,,,,,,16.1,,,,,,,,,958,,,70,,,8.7,,,,,,,,,,,,,,,,,,,,,,,,
01/13/1988,15,,,,,,788,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,957,,,999,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,
01/13/1988,16,,,,,,744,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,957,,,90,,,7.7,,,,,,,,,,,,,,,,,,,,,,,,
01/13/1988,17,,,,,,665,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,958,,,999,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,
01/13/1988,18,,,,,,536,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,959,,,999,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,
01/13/1988,19,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,959,,,90,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
01/13/1988,20,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,13.9,,,,,,,,,959,,,999,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
