83910,Caceres,ESP,2,39.47,-6.33,1,405,SWEC,,,,,,,,,1.047197551,
Año,mes,día,hora,GHI,DNI,DHI,T seca,T humeda,Presión,Wdir,Wspd,Alb,Topocentric sun declination,Topocentric local hour angle,Azimut,Elevacion,Topocentric zenith angle,Top. azimuth angle (westward from S)
1989,12,2,18,56,0,0,13.3,6,96512,280,1,0.17,-22.049263,71.278596,61.387353,-0.123252,90.123252,61.387353
1989,12,2,19,6,0,0,12.8,6,96512,0,0,0.17,-22.05506,86.27466,70.515615,-11.172807,101.172807,70.515615
1989,12,2,20,0,0,0,12.2,6,96512,0,0,0.17,-22.060842,101.270579,79.223827,-22.297097,112.297097,79.223827
1989,12,2,21,0,0,0,11.7,6,96512,0,0,0.17,-22.06662,116.266357,88.162715,-33.748401,123.748401,88.162715
1989,12,2,22,0,0,0,10.6,5.8,96512,0,0,0.17,-22.072408,131.262005,98.314481,-45.250474,135.250474,98.314481
1989,12,2,23,0,0,0,10,5.8,96512,0,0,0.17,-22.078215,146.257543,111.585265,-56.389133,146.389133,111.585265
1989,12,2,24,0,0,0,10,5.6,96512,0,0,0.17,-22.084051,161.252999,132.39804,-66.216865,156.216865,132.39804
1989,12,3,1,0,0,0,9.4,5.6,96512,0,0,0.17,-22.089921,176.248405,168.647882,-72.060703,162.060703,168.647882
1989,12,3,2,0,0,0,9.4,5.6,96512,0,0,0.17,-22.095827,191.243798,211.764484,-69.928814,159.928814,211.764484
1989,12,3,3,0,0,0,9.4,5.6,96512,999,0,0.17,-22.101769,206.239214,239.424799,-61.589631,151.589631,239.424799
1989,12,3,4,0,0,0,9.4,5.6,96512,0,0,0.17,-22.107742,221.234687,255.664357,-50.927023,140.927023,255.664357
1989,12,3,5,0,0,0,9.4,5.6,96512,999,0,0.17,-22.11374,236.230248,267.042751,-39.542295,129.542295,267.042751
1989,12,3,6,0,0,0,9.4,5.6,96512,0,0,0.17,-22.119753,251.225922,276.434041,-28.033949,118.033949,276.434041
1989,12,3,7,0,0,0,9.4,5.8,96512,0,0,0.17,-22.125769,266.221724,285.167668,-16.722742,106.722742,285.167668
1989,12,3,8,0,0,0,8.9,5.8,96512,0,0,0.17,-22.131776,281.217662,294.018341,-5.871846,95.871846,294.018341
1989,12,3,9,25,0,25,9.4,6,96512,0,0,0.17,-22.137761,296.213733,303.56285,4.387896,85.612104,303.56285
1989,12,3,10,126,378,37,9.4,6.3,96512,0,0,0.17,-22.143713,311.209926,314.299344,13.254536,76.745464,314.299344
1989,12,3,11,249,485,76,10,6.5,96512,0,0,0.17,-22.14962,326.20622,326.624852,20.575833,69.424167,326.624852
1989,12,3,12,372,659,82,11.1,6.7,96512,0,0,0.17,-22.155474,341.202589,340.665251,25.692483,64.307517,340.665251
1989,12,3,13,410,577,135,12.2,6.7,96512,0,0,0.17,-22.161269,356.198997,356.013047,28.022168,61.977832,356.013047
1989,12,3,14,400,492,172,12.8,7,96512,250,2.6,0.17,-22.167003,11.195412,11.664792,27.242552,62.757448,11.664792
1989,12,3,15,400,643,141,13.3,7.2,96512,340,2.1,0.17,-22.172676,26.191794,26.453688,23.466174,66.533826,26.453688
1989,12,3,16,287,422,161,13.3,7.2,96512,10,2.1,0.17,-22.178293,41.188111,39.650934,17.174933,72.825067,39.650934
1989,12,3,17,138,135,117,13.3,7.4,96512,0,0,0.17,-22.183861,56.18433,51.143851,8.996771,81.003229,51.143851
1989,12,3,18,50,0,0,12.8,7.4,96512,0,0,0.17,-22.189388,71.18043,61.222981,-0.148554,90.148554,61.222981
1989,12,3,19,9,0,0,11.7,7.4,96512,0,0,0.17,-22.194888,86.176391,70.346316,-11.188746,101.188746,70.346316
1989,12,3,20,0,0,0,11.7,7.2,96512,220,2.1,0.17,-22.200371,101.172209,79.043844,-22.303628,112.303628,79.043844
1989,12,3,21,0,0,0,11.1,7.2,96512,240,1,0.17,-22.205852,116.167885,87.962544,-33.750461,123.750461,87.962544
1989,12,3,22,0,0,0,10.6,7.2,96512,230,1,0.17,-22.211342,131.16343,98.078398,-45.254641,135.254641,98.078398
1989,12,3,23,0,0,0,10.6,7,96512,230,1,0.17,-22.216852,146.158865,111.286864,-56.4065,146.4065,111.286864
1989,12,3,24,0,0,0,10,7,96512,230,1,0.17,-22.222389,161.154218,132.007777,-66.269685,156.269685,132.007777
1989,12,4,1,0,0,0,10,6.7,96512,230,2.1,0.17,-22.227962,176.149522,168.279062,-72.181622,162.181622,168.279062
1989,12,4,2,0,0,0,10,6.7,96512,0,0,0.17,-22.23357,191.144811,211.699191,-70.092761,160.092761,211.699191
1989,12,4,3,0,0,0,10,6.7,96512,0,0,0.17,-22.239215,206.140124,239.496763,-61.751327,151.751327,239.496763
1989,12,4,4,0,0,0,9.4,6.7,96512,0,0,0.17,-22.244891,221.135494,255.753061,-51.082367,141.082367,255.753061
1989,12,4,5,0,0,0,9.4,6.7,96512,0,0,0.17,-22.250592,236.130953,267.123384,-39.69502,129.69502,267.123384
1989,12,4,6,0,0,0,9.4,7,96512,0,0,0.17,-22.256308,251.126524,276.502835,-28.187038,118.187038,276.502835
1989,12,4,7,0,0,0,9.4,7,96512,0,0,0.17,-22.262027,266.122223,285.224175,-16.878074,106.878074,285.224175
1989,12,4,8,0,0,0,9.4,7.2,96512,0,0,0.17,-22.267738,281.118059,294.061591,-6.030401,96.030401,294.061591
1989,12,4,9,15,0,15,9.4,7.4,96512,350,1,0.17,-22.273426,296.114028,303.59015,4.230562,85.769438,303.59015
1989,12,4,10,31,15,28,9.4,7.4,96512,0,0,0.17,-22.279081,311.110119,314.305664,13.091504,76.908496,314.305664
1989,12,4,11,66,18,60,10,7.6,96512,280,1,0.17,-22.284691,326.106312,326.60294,20.413755,69.586245,326.60294
1989,12,4,12,110,22,100,10,7.8,96512,0,0,0.17,-22.290247,341.102579,340.607727,25.537638,64.462362,340.607727
1989,12,4,13,148,28,135,10.6,8,96512,10,1,0.17,-22.295744,356.098888,355.91724,27.88267,62.11733,355.91724
1989,12,4,14,157,28,144,11.1,8.2,96512,100,1,0.17,-22.30118,11.095202,11.536817,27.125898,62.874102,11.536817
1989,12,4,15,97,18,90,11.1,8.2,96512,190,1.5,0.17,-22.306554,26.091485,26.305835,23.376164,66.623836,26.305835
1989,12,4,16,91,22,84,11.1,8.4,96512,250,2.1,0.17,-22.311872,41.087702,39.494473,17.110962,72.889038,39.494473
1989,12,4,17,34,12,32,11.1,8.4,96512,0,0,0.17,-22.31714,56.083822,50.984822,8.955547,81.044453,50.984822
1989,12,4,18,12,0,0,10.6,8.4,96512,60,1,0.17,-22.322368,71.079823,61.062337,-0.16844,90.16844,61.062337
1989,12,4,19,3,0,0,11.1,8.4,96512,50,1,0.17,-22.327567,86.075685,70.181332,-11.198549,101.198549,70.181332
1989,12,4,20,0,0,0,10.6,8.2,96512,0,0,0.17,-22.33275,101.071404,78.868802,-22.30417,112.30417,78.868802
1989,12,4,21,0,0,0,10.6,8.2,96512,0,0,0.17,-22.337931,116.066981,87.768067,-33.746531,123.746531,87.768067
1989,12,4,22,0,0,0,10,8,96512,360,2.1,0.17,-22.34312,131.062427,97.848921,-45.252596,135.252596,97.848921
1989,12,4,23,0,0,0,10,8,96512,0,0,0.17,-22.348329,146.057763,110.99581,-56.417075,146.417075,110.99581
1989,12,4,24,0,0,0,10,7.8,96512,0,0,0.17,-22.353566,161.053017,131.622864,-66.314678,156.314678,131.622864
1989,12,5,1,0,0,0,10,7.8,96512,0,0,0.17,-22.358838,176.048221,167.902794,-72.294486,162.294486,167.902794
1989,12,5,2,0,0,0,10,7.6,96512,0,0,0.17,-22.364147,191.043411,211.618219,-70.251184,160.251184,211.618219
1989,12,5,3,0,0,0,9.4,7.6,96512,0,0,0.17,-22.369491,206.038624,239.555628,-61.909498,151.909498,239.555628
1989,12,5,4,0,0,0,9.4,7.6,96512,0,0,0.17,-22.374868,221.033894,255.83127,-51.235086,141.235086,255.83127
1989,12,5,5,0,0,0,8.9,7.6,96512,0,0,0.17,-22.380269,236.029253,267.195196,-39.845423,129.845423,267.195196
1989,12,5,6,0,0,0,8.9,7.6,96512,0,0,0.17,-22.385685,251.024724,276.563839,-28.337769,118.337769,276.563839
1989,12,5,7,0,0,0,8.3,7.8,96512,0,0,0.17,-22.391105,266.020325,285.273529,-17.030774,107.030774,285.273529
1989,12,5,8,0,0,0,8.3,7.8,96512,0,0,0.17,-22.396516,281.016061,294.098095,-6.185862,96.185862,294.098095
1989,12,5,9,22,0,22,8.3,8,96512,60,2.1,0.17,-22.401905,296.011932,303.611023,4.077076,85.922924,303.611023
1989,12,5,10,53,15,50,8.9,8.2,96512,70,2.1,0.17,-22.40726,311.007924,314.305953,12.932989,77.067011,314.305953
1989,12,5,11,160,69,136,9.4,8.4,96512,90,3.1,0.17,-22.41257,326.004019,326.575674,20.257079,69.742921,326.575674
1989,12,5,12,274,208,184,10.6,8.4,96512,130,2.1,0.17,-22.417826,341.000189,340.546015,25.389057,64.610943,340.546015
1989,12,5,13,372,422,173,11.7,8.6,96512,100,3.1,0.17,-22.423022,355.996401,355.818915,27.750099,62.249901,355.818915
1989,12,5,14,444,694,125,12.8,8.8,96512,140,2.1,0.17,-22.428157,10.992618,11.408195,27.016494,62.983506,11.408195
1989,12,5,15,365,466,178,12.8,8.8,96512,90,2.1,0.17,-22.43323,25.988805,26.158995,23.293387,66.706613,26.158995
1989,12,5,16,214,132,175,12.8,8.8,96512,280,2.1,0.17,-22.438246,40.984926,39.340272,17.053982,72.946018,39.340272
1989,12,5,17,154,189,124,12.8,8.8,96512,0,0,0.17,-22.443212,55.980951,50.828942,8.920953,81.079047,50.828942
1989,12,5,18,63,0,0,12.2,8.8,96512,350,1.5,0.17,-22.448137,70.976855,60.905512,-0.182924,90.182924,60.905512
1989,12,5,19,9,0,0,11.7,8.8,96512,999,0.7,0.17,-22.453034,85.972623,70.020765,-11.20224,101.20224,70.020765
1989,12,5,20,0,0,0,11.1,8.6,96512,0,0,0.17,-22.457914,100.968246,78.698819,-22.298758,112.298758,78.698819
1989,12,5,21,0,0,0,10.6,8.6,96512,0,0,0.17,-22.462791,115.963727,87.579429,-33.736661,123.736661,87.579429
1989,12,5,22,0,0,0,10.6,8.4,96512,0,0,0.17,-22.467677,130.959078,97.626247,-45.244401,135.244401,97.626247
1989,12,5,23,0,0,0,10,8.2,96512,999,1.5,0.17,-22.472583,145.954318,110.712419,-56.420925,146.420925,110.712419
1989,12,5,24,0,0,0,9.4,8,96512,999,1.5,0.17,-22.477517,160.949476,131.2439,-66.351887,156.351887,131.2439
1989,12,6,1,0,0,0,9.4,8,96512,50,2.1,0.17,-22.482486,175.944584,167.519683,-72.39922,162.39922,167.519683
1989,12,6,2,0,0,0,9.4,7.8,96512,50,1.5,0.17,-22.487492,190.939678,211.521375,-70.403976,160.403976,211.521375
1989,12,6,3,0,0,0,10,7.8,96512,40,2.1,0.17,-22.492533,205.934795,239.60118,-62.06407,152.06407,239.60118
1989,12,6,4,0,0,0,9.4,7.6,96512,0,0,0.17,-22.497607,220.929969,255.898856,-51.38511,141.38511,255.898856
1989,12,6,5,0,0,0,10,7.6,96512,20,2.1,0.17,-22.502706,235.925232,267.258107,-39.993431,129.993431,267.258107
1989,12,6,6,0,0,0,10,7.6,96512,0,0,0.17,-22.50782,250.920607,276.617005,-28.48606,118.48606,276.617005
1989,12,6,7,0,0,0,10.6,7.8,96512,360,2.1,0.17,-22.512938,265.916112,285.315705,-17.180756,107.180756,285.315705
1989,12,6,8,0,0,0,10.6,7.8,96512,20,2.6,0.17,-22.518047,280.911753,294.127848,-6.338136,96.338136,294.127848
1989,12,6,9,12,0,12,10.6,8,96512,50,2.6,0.17,-22.523133,295.907528,303.625484,3.927528,86.072472,303.625484
1989,12,6,10,88,119,61,11.1,8,96512,50,4.1,0.17,-22.528186,310.903426,314.300242,12.779078,77.220922,314.300242
1989,12,6,11,154,88,123,11.7,8.2,96512,80,5.1,0.17,-22.533193,325.899427,326.543105,20.105887,69.894113,326.543105
1989,12,6,12,236,135,178,12.2,8.2,96512,90,6.2,0.17,-22.538146,340.895503,340.480176,25.246812,64.753188,340.480176
1989,12,6,13,182,72,148,13.3,8.4,96512,70,5.1,0.17,-22.543039,355.891621,355.718135,27.624513,62.375487,355.718135
1989,12,6,14,179,53,155,14.4,8.4,96512,90,5.1,0.17,-22.54787,10.887746,11.278992,26.914384,63.085616,11.278992
1989,12,6,15,223,85,189,15,8.6,96512,90,8.2,0.17,-22.552639,25.88384,26.013236,23.217874,66.782126,26.013236
1989,12,6,16,189,85,164,15,8.6,96512,90,8.2,0.17,-22.557351,40.879869,39.188409,17.00401,72.99599,39.188409
1989,12,6,17,47,31,42,14.4,8.6,96512,80,7.2,0.17,-22.562012,55.875801,50.676293,8.892992,81.107008,50.676293
1989,12,6,18,9,0,0,14.4,8.4,96512,90,6.2,0.17,-22.566632,70.871614,60.7526,-0.192018,90.192018,60.7526
1989,12,6,19,3,0,0,13.9,8.4,96512,90,6.2,0.17,-22.571223,85.86729,69.864719,-11.199845,101.199845,69.864719
1989,12,6,20,0,0,0,13.3,8.2,96512,100,4.1,0.17,-22.575798,100.862821,78.534012,-22.287433,112.287433,78.534012
1989,12,6,21,0,0,0,12.8,8,96512,100,3.1,0.17,-22.580369,115.858211,87.396774,-33.720905,123.720905,87.396774
1989,12,6,22,0,0,0,12.2,7.8,96512,80,3.1,0.17,-22.584949,130.85347,97.410573,-45.230123,135.230123,97.410573
1989,12,6,23,0,0,0,12.2,7.6,96512,70,3.1,0.17,-22.589549,145.848618,110.437006,-56.418122,146.418122,110.437006
1989,12,6,24,0,0,0,11.7,7.4,96512,100,7.2,0.17,-22.594178,160.843684,130.871483,-66.381361,156.381361,130.871483
1989,12,7,1,0,0,0,11.7,7.4,96512,90,7.2,0.17,-22.598841,175.8387,167.130383,-72.495754,162.495754,167.130383
1989,12,7,2,0,0,0,11.7,7.2,96512,70,5.1,0.17,-22.603541,190.833702,211.4085,-70.55103,160.55103,211.4085
1989,12,7,3,0,0,0,10.6,7,96512,60,6.2,0.17,-22.608278,205.828726,239.633217,-62.214963,152.214963,239.633217
1989,12,7,4,0,0,0,10.6,7,96512,60,7.2,0.17,-22.613046,220.823808,255.955696,-51.532365,141.532365,255.955696
1989,12,7,5,0,0,0,10,7,96512,40,5.7,0.17,-22.61784,235.818979,267.312043,-40.138965,130.138965,267.312043
1989,12,7,6,0,0,0,9.4,7,96512,40,5.7,0.17,-22.622649,250.814262,276.662289,-28.631826,118.631826,276.662289
1989,12,7,7,0,0,0,9.4,7,96512,50,5.1,0.17,-22.627462,265.809674,285.350679,-17.32793,107.32793,285.350679
1989,12,7,8,0,0,0,8.3,7,96512,230,3.1,0.17,-22.632266,280.805224,294.150846,-6.487131,96.487131,294.150846
1989,12,7,9,22,0,22,8.3,7.2,96512,50,2.1,0.17,-22.637047,295.800908,303.633549,3.782006,86.217994,303.633549
1989,12,7,10,97,179,57,8.9,7.2,96512,40,3.1,0.17,-22.641795,310.796715,314.288568,12.629861,77.370139,314.288568
1989,12,7,11,198,236,116,10,7.4,96512,90,3.1,0.17,-22.646496,325.792625,326.505286,19.96026,70.03974,326.505286
1989,12,7,12,261,198,176,11.7,7.4,96512,70,7.2,0.17,-22.651144,340.788611,340.410274,25.110975,64.889025,340.410274
1989,12,7,13,321,258,200,13.9,7.6,96512,40,6.2,0.17,-22.655731,355.78464,355.614969,27.505971,62.494029,355.614969
1989,12,7,14,252,116,199,15,7.6,96512,60,4.1,0.17,-22.660256,10.780675,11.149276,26.819613,63.180387,11.149276
1989,12,7,15,214,59,191,16.1,7.6,96512,60,7.2,0.17,-22.664719,25.77668,25.868632,23.149655,66.850345,25.868632
1989,12,7,16,167,56,150,16.7,7.6,96512,70,7.2,0.17,-22.669123,40.772621,39.038963,16.961061,73.038939,39.038963
1989,12,7,17,66,34,61,16.1,7.6,96512,90,7.2,0.17,-22.673477,55.768466,50.526965,8.871662,81.128338,50.526965
1989,12,7,18,12,0,0,15,7.6,96512,80,5.1,0.17,-22.67779,70.76419,60.603695,-0.195738,90.195738,60.603695
1989,12,7,19,0,0,0,13.9,7.4,96512,999,3.6,0.17,-22.682073,85.759778,69.713298,-11.191393,101.191393,69.713298
1989,12,7,20,0,0,0,12.8,7.2,96512,80,2.1,0.17,-22.686339,100.755222,78.3745,-22.270238,112.270238,78.3745
1989,12,7,21,0,0,0,12.2,7.2,96512,0,0,0.17,-22.690602,115.750524,87.220244,-33.69932,123.69932,87.220244
1989,12,7,22,0,0,0,11.7,7,96512,0,0,0.17,-22.694874,130.745695,97.202089,-45.20983,135.20983,97.202089
1989,12,7,23,0,0,0,10.6,6.7,96512,0,0,0.17,-22.699166,145.740756,110.169876,-56.408745,146.408745,110.169876
1989,12,7,24,0,0,0,10.6,6.5,96512,0,0,0.17,-22.703486,160.735734,130.506207,-66.403153,156.403153,130.506207
1989,12,8,1,0,0,0,10,6.3,96512,0,0,0.17,-22.707841,175.730661,166.735598,-72.584021,162.584021,166.735598
1989,12,8,2,0,0,0,10,6,96512,999,1.3,0.17,-22.712233,190.725575,211.279471,-70.69223,160.69223,211.279471
1989,12,8,3,0,0,0,10,5.8,96512,40,2.6,0.17,-22.716662,205.720511,239.651552,-62.36209,152.36209,239.651552
1989,12,8,4,0,0,0,9.4,5.8,96512,0,0,0.17,-22.721123,220.715505,256.001674,-51.676769,141.676769,256.001674
1989,12,8,5,0,0,0,9.4,5.8,96512,0,0,0.17,-22.725609,235.710587,267.356935,-40.28194,130.28194,267.356935
1989,12,8,6,0,0,0,8.9,5.8,96512,70,2.1,0.17,-22.73011,250.705783,276.699652,-28.774978,118.774978,276.699652
1989,12,8,7,0,0,0,8.9,5.8,96512,80,3.1,0.17,-22.734616,265.701107,285.378435,-17.472202,107.472202,285.378435
1989,12,8,8,0,0,0,8.3,5.8,96512,90,4.1,0.17,-22.739112,280.696569,294.167092,-6.632752,96.632752,294.167092
1989,12,8,9,15,0,15,8.3,6,96512,90,5.1,0.17,-22.743586,295.692166,303.635238,3.6406,86.3594,303.635238
1989,12,8,10,59,44,49,8.9,6,96512,100,3.1,0.17,-22.748026,310.687886,314.27097,12.48543,77.51457,314.27097
1989,12,8,11,135,53,117,10,6.3,96512,999,3.3,0.17,-22.752419,325.68371,326.462274,19.820283,70.179717,326.462274
1989,12,8,12,129,37,113,11.7,6.5,96512,80,3.6,0.17,-22.756759,340.67961,340.336379,24.981616,65.018384,340.336379
1989,12,8,13,246,123,189,13.9,6.5,96512,90,5.1,0.17,-22.761038,355.675553,355.509489,27.394528,62.605472,355.509489
1989,12,8,14,271,107,222,15.6,6.7,96512,60,3.1,0.17,-22.765254,10.671504,11.01912,26.732221,63.267779,11.01912
1989,12,8,15,315,328,185,16.7,6.7,96512,130,4.1,0.17,-22.769407,25.667425,25.72526,23.088757,66.911243,25.72526
1989,12,8,16,249,258,173,16.7,6.7,96512,100,3.1,0.17,-22.773503,40.663281,38.892018,16.925148,73.074852,38.892018
1989,12,8,17,160,246,122,16.1,6.7,96512,320,5.1,0.17,-22.777547,55.659042,50.381046,8.85696,81.14304,50.381046
1989,12,8,18,63,0,0,15,6.5,96512,90,1.5,0.17,-22.781549,70.654683,60.458894,-0.194101,90.194101,60.458894
1989,12,8,19,9,0,0,14.4,6.5,96512,0,0,0.17,-22.785522,85.650188,69.566606,-11.17692,101.17692,69.566606
1989,12,8,20,0,0,0,13.3,6.3,96512,50,3.1,0.17,-22.789478,100.645548,78.2204,-22.247224,112.247224,78.2204
1989,12,8,21,0,0,0,12.8,6,96512,40,2.6,0.17,-22.793431,115.640767,87.04998,-33.67197,123.67197,87.04998
1989,12,8,22,0,0,0,11.7,5.8,96512,40,3.1,0.17,-22.797392,130.635854,97.000982,-45.183599,135.183599,97.000982
1989,12,8,23,0,0,0,11.1,5.6,96512,60,3.6,0.17,-22.801373,145.630832,109.911326,-56.392876,146.392876,109.911326
1989,12,8,24,0,0,0,10.6,5.3,96512,70,4.1,0.17,-22.805383,160.625726,130.148661,-66.417327,156.417327,130.148661
1989,12,9,1,0,0,0,10.6,5.1,96512,60,2.1,0.17,-22.809427,175.62057,166.336084,-72.663964,162.663964,166.336084
1989,12,9,2,0,0,0,10,5.1,96512,60,7.2,0.17,-22.813508,190.6154,211.134213,-70.827458,160.827458,211.134213
1989,12,9,3,0,0,0,9.4,4.8,96512,60,5.1,0.17,-22.817626,205.610252,239.656014,-62.505359,152.505359,239.656014
1989,12,9,4,0,0,0,8.9,4.8,96512,60,5.1,0.17,-22.821777,220.605162,256.036685,-51.818236,141.818236,256.036685
1989,12,9,5,0,0,0,8.9,4.8,96512,60,5.1,0.17,-22.825953,235.600161,267.392722,-40.422268,130.422268,267.392722
1989,12,9,6,0,0,0,8.3,4.8,96512,70,4.1,0.17,-22.830145,250.595272,276.72906,-28.915424,118.915424,276.72906
1989,12,9,7,0,0,0,7.8,4.8,96512,40,6.2,0.17,-22.83434,265.590514,285.398961,-17.613477,107.613477,285.398961
1989,12,9,8,0,0,0,7.8,5.1,96512,60,6.2,0.17,-22.838526,280.585892,294.176592,-6.774899,96.774899,294.176592
1989,12,9,9,15,0,15,7.8,5.1,96512,60,6.2,0.17,-22.842691,295.581407,303.630577,3.5034,86.4966,303.630577
1989,12,9,10,41,31,34,7.8,5.3,96512,70,6.2,0.17,-22.84682,310.577045,314.247494,12.345874,77.654126,314.247494
1989,12,9,11,85,34,73,8.9,5.6,96512,70,8.2,0.17,-22.850904,325.572787,326.414131,19.686037,70.313963,326.414131
1989,12,9,12,145,41,128,10.6,5.8,96512,80,7.7,0.17,-22.854932,340.568605,340.258562,24.858805,65.141195,340.258562
1989,12,9,13,242,91,200,12.8,5.8,96512,60,8.2,0.17,-22.858901,355.564468,355.401773,27.290239,62.709761,355.401773
1989,12,9,14,170,53,146,14.4,6,96512,80,8.2,0.17,-22.862806,10.560338,10.888605,26.652246,63.347754,10.888605
1989,12,9,15,205,72,177,15,6,96512,999,7.7,0.17,-22.866648,25.556179,25.583203,23.035202,66.964798,25.583203
1989,12,9,16,195,85,170,15.6,6,96512,60,7.2,0.17,-22.870431,40.551955,38.74766,16.896275,73.103725,38.74766
1989,12,9,17,82,47,75,15.6,6,96512,80,7.2,0.17,-22.874164,55.547637,50.23863,8.848873,81.151127,50.23863
1989,12,9,18,28,0,0,14.4,6,96512,70,5.1,0.17,-22.877854,70.543199,60.318296,-0.18713,90.18713,60.318296
1989,12,9,19,6,0,0,13.3,6,96512,50,5.1,0.17,-22.881514,85.538625,69.424751,-11.156469,101.156469,69.424751
1989,12,9,20,0,0,0,12.2,5.8,96512,80,3.1,0.17,-22.885158,100.533907,78.071831,-22.218447,112.218447,78.071831
1989,12,9,21,0,0,0,11.1,5.6,96512,70,5.1,0.17,-22.888797,115.529046,86.88612,-33.638925,123.638925,86.88612
1989,12,9,22,0,0,0,10.6,5.3,96512,50,4.1,0.17,-22.892446,130.524056,96.807435,-45.151513,135.151513,96.807435
1989,12,9,23,0,0,0,10,5.1,96512,30,3.6,0.17,-22.896114,145.518954,109.661648,-56.370605,146.370605,109.661648
1989,12,9,24,0,0,0,9.4,5.1,96512,60,5.1,0.17,-22.89981,160.51377,129.799424,-66.423957,156.423957,129.799424
1989,12,10,1,0,0,0,9.4,4.8,96512,50,5.1,0.17,-22.903542,175.508535,165.932648,-72.735533,162.735533,165.932648
1989,12,10,2,0,0,0,8.9,4.6,96512,50,5.1,0.17,-22.90731,190.503285,210.972701,-70.956594,160.956594,210.972701
1989,12,10,3,0,0,0,8.3,4.6,96512,40,7.2,0.17,-22.911116,205.498059,239.646456,-62.644671,152.644671,239.646456
1989,12,10,4,0,0,0,8.3,4.6,96512,50,6.2,0.17,-22.914954,220.49289,256.060637,-51.956673,141.956673,256.060637
1989,12,10,5,0,0,0,7.8,4.6,96512,60,6.2,0.17,-22.918817,235.487809,267.419352,-40.559852,130.559852,267.419352
1989,12,10,6,0,0,0,7.2,4.6,96512,70,6.2,0.17,-22.922697,250.482842,276.750488,-29.053064,119.053064,276.750488
1989,12,10,7,0,0,0,6.7,4.6,96512,70,7.2,0.17,-22.92658,265.478005,285.412252,-17.751653,107.751653,285.412252
1989,12,10,8,0,0,0,6.1,4.8,96512,50,6.7,0.17,-22.930454,280.473305,294.179362,-6.913471,96.913471,294.179362
1989,12,10,9,9,0,9,6.1,5.1,96512,80,7.2,0.17,-22.934306,295.468741,303.6196,3.370497,86.629503,303.6196
1989,12,10,10,44,50,33,6.7,5.3,96512,70,5.1,0.17,-22.938123,310.464302,314.218192,12.211287,77.788713,314.218192
1989,12,10,11,138,100,104,8.3,5.6,96512,80,5.1,0.17,-22.941894,325.459967,326.360927,19.557607,70.442393,326.360927
1989,12,10,12,205,104,161,10,5.8,96512,60,6.2,0.17,-22.94561,340.455709,340.176906,24.74261,65.25739,340.176906
1989,12,10,13,271,164,195,12.2,5.8,96512,50,5.1,0.17,-22.949266,355.451495,355.291905,27.193154,62.806846,355.291905
1989,12,10,14,280,157,209,13.9,6,96512,50,4.1,0.17,-22.952857,10.44729,10.757816,26.579723,63.420277,10.757816
1989,12,10,15,249,132,197,15,6.3,96512,80,7.2,0.17,-22.956386,25.443056,25.442548,22.989006,67.010994,25.442548
1989,12,10,16,164,91,137,15.6,6.3,96512,140,3.1,0.17,-22.959856,40.438758,38.605984,16.874441,73.125559,38.605984
1989,12,10,17,69,53,61,15.6,6.3,96512,190,2.1,0.17,-22.963274,55.434365,50.099814,8.847383,81.152617,50.099814
1989,12,10,18,22,0,0,13.9,6.3,96512,210,2.1,0.17,-22.96665,70.429853,60.182002,-0.174852,90.174852,60.182002
1989,12,10,19,3,0,0,12.8,6,96512,0,0,0.17,-22.969996,85.425205,69.287838,-11.130089,101.130089,69.287838
1989,12,10,20,0,0,0,11.1,6,96512,90,4.1,0.17,-22.973324,100.420413,77.928908,-22.183972,112.183972,77.928908
1989,12,10,21,0,0,0,11.1,5.8,96512,100,4.1,0.17,-22.976649,115.415479,86.7288,-33.600261,123.600261,86.7288
1989,12,10,22,0,0,0,10,5.6,96512,90,5.1,0.17,-22.979982,130.410415,96.621625,-45.11366,135.11366,96.621625
1989,12,10,23,0,0,0,9.4,5.6,96512,90,3.1,0.17,-22.983335,145.40524,109.421121,-56.342032,146.342032,109.421121
1989,12,10,24,0,0,0,8.9,5.3,96512,120,2.1,0.17,-22.986717,160.399982,129.459067,-66.423122,156.423122,129.459067
1989,12,11,1,0,0,0,8.3,5.1,96512,100,1,0.17,-22.990133,175.394673,165.526142,-72.79869,162.79869,165.526142
1989,12,11,2,0,0,0,7.8,5.1,96512,100,2.1,0.17,-22.993587,190.38935,210.794966,-71.079513,161.079513,210.794966
1989,12,11,3,0,0,0,7.8,4.8,96512,90,2.1,0.17,-22.997078,205.384049,239.622753,-62.779921,152.779921,239.622753
1989,12,11,4,0,0,0,7.2,4.8,96512,70,4.1,0.17,-23.000601,220.378806,256.073452,-52.091981,142.091981,256.073452
1989,12,11,5,0,0,0,7.2,4.8,96512,70,4.1,0.17,-23.00415,235.373652,267.436784,-40.694594,130.694594,267.436784
