"Time stamp","1st operating mode","2nd op. mode, if applicable","3rd op. mode, if applicable","Field change in material/htf internal energy | (MWt)","Field collector DNI-cosine product | (W/m2)","Field collector cosine efficiency","Field collector incidence angle modifier","Field collector optical end loss","Field collector row shadowing loss","Field collector solar incidence angle | (deg)","Field collector tracking power | (MWe)","Field fraction of focused SCAs","Field freeze protection required | (MWt)","Field htf pumping power | (MWe)","Field optical efficiency before defocus","Field piping thermal losses | (MWt)","Field pressure drop | (bar)","Field thermal power incident | (MWt)","Field thermal power incident after cosine | (MWt)","Field thermal power leaving in HTF | (MWt)","Field timestep-averaged inlet temperature | (C)","Field timestep-averaged outlet temperature | (C)","Field total mass flow delivered | (kg/s)","Field total mass flow recirculated | (kg/s)","Heat sink HTF inlet temp | (C)","Heat sink HTF mass flow | (kg/s)","Heat sink HTF outlet temp | (C)","Heat sink pumping power | (MWe)","Heat sink thermal power | (MWt)","Loop timestep-averaged inlet temperature | (C)","Loop timestep-averaged outlet temperature | (C)","Receiver mass flow rate | (kg/s)","Receiver thermal losses | (MWt)","Receiver thermal power absorbed | (MWt)","Receiver thermal power incident | (MWt)","Relative energy balance error","Relative mass flow balance error","Resource Beam normal irradiance | (W/m2)","Resource Dry bulb temperature | (C)","Resource Hour of Day","Resource Month","Resource Pressure | (mbar)","Resource Solar Azimuth | (deg)","Resource Solar Zenith | (deg)","Resource Wet bulb temperature | (C)","Resource Wind Speed | (m/s)","System total electrical parasitic | (MWe)","TES charge mass flow rate | (kg/s)","TES charge state | (MWht)","TES charge thermal power | (MWt)","TES cold temperature | (C)","TES discharge mass flow rate | (kg/s)","TES discharge thermal power | (MWt)","TES freeze protection power | (MWe)","TES hot temperature | (C)","TES thermal losses | (MWt)","Time at end of timestep | (hr)"
"Jan 22, 12:00 pm",6,0,0,8.56239,434.735,0.542063,0.769274,0.986345,1,57.1758,0.06,1,0,0.0689517,0.585641,0.391124,1.30637,314.705,170.59,78.6102,293,386.362,343.851,0,386.362,343.851,293,0.189118,78.6102,289.541,392.797,2.86542,11.627,88.2775,99.9045,-0.000115941,0,802,13,13,1,999,165.059,60.1213,8.23438,3,0.31807,0,0,0,-273.15,0,0,0,-273.15,0,517
"Jan 22, 01:00 pm",6,0,0,1.77128,429.015,0.51379,0.736675,0.9855,1,59.0834,0.06,1,0,0.0623541,0.560343,0.389348,1.22159,327.654,168.345,79.7993,293,390.827,332.192,0,390.827,332.192,293,0.182706,79.7993,291.252,392.419,2.76827,11.6572,82.674,94.3312,-0.000128859,0,835,14.5,14,1,999,181.395,58.7362,8.79688,3,0.30506,0,0,0,-273.15,0,0,0,-273.15,0,518
"Jan 22, 02:00 pm",6,0,0,0.790877,453.223,0.551367,0.779198,0.986608,1,56.5392,0.06,1,0,0.0917297,0.593355,0.388693,1.57727,322.553,177.845,91.9345,293,391.921,378.217,0,391.921,378.217,293,0.208019,91.9345,291.931,392.691,3.15181,11.6988,93.8262,105.525,-0.000151691,0,822,15.5,15,1,999,197.615,60.6524,9.25,3,0.359749,0,0,0,-273.15,0,0,0,-273.15,0,519
"Jan 22, 03:00 pm",6,0,0,0.393036,541.372,0.636909,0.855426,0.988748,1,50.4383,0.06,1,0,0.225397,0.652815,0.388709,2.85586,333.54,212.434,125.473,293,392.5,513,0,392.5,513,293,0.28215,125.473,292.336,392.978,4.275,11.7209,126.959,138.68,-0.000209386,0,850,15.9,16,1,999,212.472,65.5729,9.9625,3,0.567547,0,0,0,-273.15,0,0,0,-273.15,0,520
"Jan 22, 04:00 pm",6,0,0,0.064882,276.029,0.740025,0.920796,0.99088,1,42.2664,0.06,1,0,0.0299009,0.704217,0.388865,0.750791,146.365,108.314,63.3756,293,392.545,258.99,0,392.545,258.99,293,0.142445,63.3756,291.783,392.891,2.15825,11.7299,64.5466,76.2765,-0.000105851,0,373,15.3,17,1,999,225.414,72.8677,9.59688,5,0.232345,0,0,0,-273.15,0,0,0,-273.15,0,521
"Jan 22, 05:00 pm",6,0,0,-46.5538,272.236,0.83765,0.964632,0.992696,0,33.1072,0.06,1,0,0.0135151,0,0.329163,0.450934,127.53,106.825,38.869,293,371.537,204,0,371.537,204,293,0.1122,38.869,291.461,330.799,1.7,7.334,-7.334,0,-4.09462e-05,0,325,14.1,18,1,999,236.56,81.8428,9.56875,5,0.185715,0,0,0,-273.15,0,0,0,-273.15,0,522
"Jan 22, 06:00 pm",6,0,0,-27.0857,4.5806,0.91612,0.990038,0.994212,0,23.6347,0.0152503,1,0,0.0128918,0,0.293041,0.441937,1.962,1.79743,20.259,293,334.893,204,0,334.893,204,293,0.1122,20.259,291.455,291.026,1.7,6.40032,-6.40032,0,-6.21459e-06,0,5,12.4,19,1,999,246.359,91.5932,8.65,6.3,0.140342,0,0,0,-273.15,0,0,0,-273.15,0,523
"Jan 22, 07:00 pm",1,0,0,-6.48703,0,0,0,0,0,0,0,1,0,0.0128579,0,0.284672,0.441777,0,0,-0.865677,308.943,307.142,0,204,393,0,293,0,0,296.788,280.675,1.7,6.4941,-6.4941,0,0,0,0,11.7,20,1,999,255.358,102.563,9.31719,7.3,0.0128579,0,0,0,-273.15,0,0,0,-273.15,0,524
"Jan 22, 08:00 pm",1,0,0,-7.32497,0,0,0,0,0,0,0,1,0,0.0128574,0,0.287454,0.441828,0,0,-0.339727,293.556,292.835,0,204,393,0,293,0,0,297.249,282.358,1.7,6.66014,-6.66014,0,0,0,0,10.9,21,1,999,264.165,113.988,8.55625,5.7,0.0128574,0,0,0,-273.15,0,0,0,-273.15,0,525
"Jan 22, 09:00 pm",1,0,0,-7.32782,0,0,0,0,0,0,0,1,0,0.0127577,0,0.287788,0.440392,0,0,-0.163339,287.517,287.167,0,204,393,0,293,0,0,292.733,282.325,1.7,6.4581,-6.4581,0,0,0,0,10.1,22,1,999,273.542,125.595,8.14688,5.5,0.0127577,0,0,0,-273.15,0,0,0,-273.15,0,526
"Jan 22, 10:00 pm",1,0,0,-7.05366,0,0,0,0,0,0,0,1,0,0.0126444,0,0.284724,0.438804,0,0,-0.150493,283.636,283.313,0,204,393,0,293,0,0,288.262,278.839,1.7,6.18511,-6.18511,0,0,0,0,9.4,23,1,999,284.715,137.059,7.525,4,0.0126444,0,0,0,-273.15,0,0,0,-273.15,0,527
"Jan 22, 11:00 pm",1,0,0,-6.79471,0,0,0,0,0,0,0,1,0,0.0125393,0,0.281454,0.437349,0,0,-0.150474,279.814,279.489,0,204,393,0,293,0,0,284.138,274.962,1.7,5.93957,-5.93957,0,0,0,0,8.6,0,1,999,300.133,147.808,6.88125,4,0.0125393,0,0,0,-273.15,0,0,0,-273.15,0,528
"Jan 23, 12:00 am",1,0,0,-6.56669,0,0,0,0,0,0,0,1,0,0.0124413,0,0.278399,0.435999,0,0,-0.14583,276.029,275.712,0,204,393,0,293,0,0,280.19,271.29,1.7,5.71866,-5.71866,0,0,0,0,7.8,1,1,999,324.955,156.447,6.47188,3.7,0.0124413,0,0,0,-273.15,0,0,0,-273.15,0,529
"Jan 23, 01:00 am",1,0,0,-6.35835,0,0,0,0,0,0,0,1,0,0.0123488,0,0.275387,0.434733,0,0,-0.140518,272.357,272.05,0,204,393,0,293,0,0,276.372,267.76,1.7,5.51645,-5.51645,0,0,0,0,7.1,2,1,999,3.44813,159.714,6.08437,5.2,0.0123488,0,0,0,-273.15,0,0,0,-273.15,0,530
"Jan 23, 02:00 am",1,0,0,-6.1563,0,0,0,0,0,0,0,1,0,0.0122613,0,0.272598,0.433545,0,0,-0.135451,268.8,268.503,0,204,393,0,293,0,0,272.675,264.341,1.7,5.31996,-5.31996,0,0,0,0,6.3,3,1,999,40.054,155.264,5.675,3.5,0.0122613,0,0,0,-273.15,0,0,0,-273.15,0,531
"Jan 23, 03:00 am",1,0,0,-5.96537,0,0,0,0,0,0,0,1,0,0.0121786,0,0.269922,0.432429,0,0,-0.130655,265.356,265.068,0,204,393,0,293,0,0,269.094,261.028,1.7,5.13443,-5.13443,0,0,0,0,5.5,4,1,999,62.8144,146.102,5.1875,1.9,0.0121786,0,0,0,-273.15,0,0,0,-273.15,0,532
"Jan 23, 04:00 am",1,0,0,-5.78646,0,0,0,0,0,0,0,1,0,0.0121001,0,0.266821,0.43138,0,0,-0.126223,262.016,261.737,0,204,393,0,293,0,0,265.627,257.81,1.7,4.9627,-4.9627,0,0,0,0,5.2,5,1,999,77.2564,135.165,5.16094,2.6,0.0121001,0,0,0,-273.15,0,0,0,-273.15,0,533
"Jan 23, 05:00 am",1,0,0,-5.61563,0,0,0,0,0,0,0,1,0,0.0120257,0,0.263924,0.430393,0,0,-0.122043,258.773,258.502,0,204,393,0,293,0,0,262.264,254.684,1.7,4.79855,-4.79855,0,0,0,0,4.8,6,1,999,88.0034,123.639,4.76094,2.2,0.0120257,0,0,0,-273.15,0,0,0,-273.15,0,534
"Jan 23, 06:00 am",1,0,0,-5.45424,0,0,0,0,0,0,0,1,0,0.0119549,0,0.261015,0.429464,0,0,-0.118083,255.624,255.361,0,204,393,0,293,0,0,259.001,251.645,1.7,4.64404,-4.64404,0,0,0,0,4.5,7,1,999,97.2121,112.031,4.46094,2.4,0.0119549,0,0,0,-273.15,0,0,0,-273.15,0,535
"Jan 23, 07:00 am",1,0,0,-5.29937,0,0,0,0,0,0,0,1,0,0.0118877,0,0.25809,0.428589,0,0,-0.114319,252.564,252.308,0,204,393,0,293,0,0,255.832,248.691,1.7,4.49627,-4.49627,0,0,0,0,4.3,8,1,999,105.996,100.647,4.14375,2.1,0.0118877,0,0,0,-273.15,0,0,0,-273.15,0,536
"Jan 23, 08:00 am",1,0,0,-5.15037,0,0,0,0,0,0,0,1,0,0.0118244,0,0.255042,0.427791,0,0,-0.110704,249.588,249.339,0,204,393,0,293,0,0,252.754,245.819,1.7,4.35492,-4.35492,0,0,0,0,4.3,9,1,999,115.081,89.6842,3.90938,1.6,0.0118244,0,0,0,-273.15,0,0,0,-273.15,0,537
"Jan 23, 09:00 am",2,0,0,-4.62139,2.4726,0.824201,0.959438,0.992448,0.57292,34.4924,0.06,1,0,0.0117734,0.421057,0.251947,0.427202,1.1772,0.97025,-0.098655,246.762,246.54,0,204,393,0,293,0,0,249.774,243.428,1.7,4.23461,-3.82608,0.40853,0,0,3,4.8,10,1,999,125.06,80.1639,4.40938,2.1,0.0717734,0,0,0,-273.15,0,0,0,-273.15,0,538
"Jan 23, 10:00 am",2,0,0,17.8993,88.5389,0.725728,0.913062,0.990603,1,43.4705,0.06,1,0,0.0121885,0.698107,0.270823,0.43309,47.8728,34.7427,0.407043,248.156,249.07,0,204,393,0,293,0,0,247.536,264.327,1.7,5.11891,19.1352,24.2541,0,0,122,6.2,11,1,999,136.478,71.3875,5.2625,2,0.0721885,0,0,0,-273.15,0,0,0,-273.15,0,539
"Jan 23, 11:00 am",2,0,0,78.2363,354.284,0.624839,0.846097,0.988471,1,51.3296,0.06,1,0,0.023739,0.645515,0.344286,0.653823,222.491,139.021,2.60381,275.646,280.33,0,244.588,393,0,293,0,0,253.828,340.857,2.03823,8.80134,80.9387,89.7401,0,0,567,7.5,12,1,999,149.756,64.402,6.25,2.6,0.083739,0,0,0,-273.15,0,0,0,-273.15,0,540
"Jan 23, 12:00 pm",2,6,0,57.9354,444.313,0.549212,0.776917,0.986547,1,56.6868,0.06,1,0,0.0537853,0.591582,0.391343,1.1021,317.452,174.348,33.5939,300.86,342.895,224.161,90.7108,366.452,224.161,293,0.123289,32.35,278.444,390.049,2.62393,11.1897,91.9535,103.143,0,0,809,9.3,13,1,999,164.933,59.9054,6.56563,1.6,0.237074,0,0,0,-273.15,0,0,0,-273.15,0,541
"Jan 23, 01:00 pm",6,0,0,13.5353,355.177,0.516996,0.740568,0.9856,1,58.869,0.06,1,0,0.0283158,0.563362,0.393413,0.725285,269.579,139.371,52.3781,293,377.432,254.765,0,377.432,254.765,293,0.140121,52.3781,287.294,392.839,2.12304,11.5587,66.9578,78.5165,-6.35345e-05,0,687,10.5,14,1,999,181.33,58.5006,7.29688,2,0.228436,0,0,0,-273.15,0,0,0,-273.15,0,542
"Jan 23, 02:00 pm",6,0,0,-34.0585,53.7489,0.554112,0.782057,0.986684,1,56.3504,0.06,1,0,0.0136944,0.595578,0.343608,0.453871,38.0628,21.0911,38.0313,293,369.923,204,0,369.923,204,293,0.1122,38.0313,289.418,342.35,1.7,7.94401,4.61736,12.5614,-3.84723e-05,0,97,10.9,15,1,999,197.616,60.4102,7.54062,2,0.185894,0,0,0,-273.15,0,0,0,-273.15,0,543
"Jan 23, 03:00 pm",6,0,0,34.8189,440.334,0.639091,0.85707,0.988797,1,50.2759,0.06,1,0,0.0686774,0.654102,0.385399,1.30531,270.364,172.787,65.0775,293,370.893,344.516,0,370.893,344.516,293,0.189484,65.0775,291.25,384.342,2.87097,11.7964,101.224,113.02,-6.74629e-05,0,689,11.2,16,1,999,212.527,65.3359,7.52812,1.9,0.318161,0,0,0,-273.15,0,0,0,-273.15,0,544
"Jan 23, 04:00 pm",6,0,0,-25.8328,78.6222,0.741719,0.921688,0.990913,1,42.1219,0.06,1,0,0.0139482,0.704922,0.355208,0.457983,41.5944,30.8514,37.9655,293,369.796,204,0,369.796,204,293,0.1122,37.9655,291.133,353.703,1.7,8.78713,12.9607,21.7478,-3.82823e-05,0,106,10.7,17,1,999,225.508,72.6427,7.18437,1.4,0.186148,0,0,0,-273.15,0,0,0,-273.15,0,545
"Jan 23, 05:00 pm",6,0,0,-32.4168,52.0144,0.838942,0.965118,0.99272,0,32.9714,0.06,1,0,0.0131103,0,0.309966,0.445016,24.3288,20.4105,25.1517,293,344.689,204,0,344.689,204,293,0.1122,25.1517,291.286,305.954,1.7,6.72684,-6.72684,0,-1.16727e-05,0,62,9.8,18,1,999,236.68,81.6331,6.05,1.4,0.18531,0,0,0,-273.15,0,0,0,-273.15,0,546
"Jan 23, 06:00 pm",6,0,0,-17.8916,3.66838,0.917094,0.990299,0.994233,0,23.4951,0.0163622,1,0,0.0127962,0,0.290149,0.440745,1.5696,1.43947,10.8429,293,315.697,204,0,315.697,204,293,0.1122,10.8429,291.36,283.92,1.7,6.32735,-6.32735,0,-9.88332e-07,0,4,8.9,19,1,999,246.497,91.3933,5.4625,0.8,0.141358,0,0,0,-273.15,0,0,0,-273.15,0,547
"Jan 23, 07:00 pm",1,0,0,-6.73722,0,0,0,0,0,0,0,1,0,0.0127629,0,0.286693,0.440462,0,0,-0.566261,297.772,296.577,0,204,393,0,293,0,0,293.312,278.937,1.7,6.36337,-6.36337,0,0,0,0,8,20,1,999,255.514,102.373,4.5625,0.5,0.0127629,0,0,0,-273.15,0,0,0,-273.15,0,548
"Jan 23, 08:00 pm",1,0,0,-7.11386,0,0,0,0,0,0,0,1,0,0.0127157,0,0.287922,0.439823,0,0,-0.249682,287.383,286.849,0,204,393,0,293,0,0,291.527,279.161,1.7,6.34261,-6.34261,0,0,0,0,7,21,1,999,264.339,113.804,3.79688,0.3,0.0127157,0,0,0,-273.15,0,0,0,-273.15,0,549
"Jan 23, 09:00 pm",1,0,0,-6.99652,0,0,0,0,0,0,0,1,0,0.0126155,0,0.28685,0.438408,0,0,-0.153774,282.443,282.112,0,204,393,0,293,0,0,287.202,277.519,1.7,6.12331,-6.12331,0,0,0,0,6.1,22,1,999,273.74,125.411,3.05312,0.4,0.0126155,0,0,0,-273.15,0,0,0,-273.15,0,550
"Jan 23, 10:00 pm",1,0,0,-6.74761,0,0,0,0,0,0,0,1,0,0.0125114,0,0.283985,0.436964,0,0,-0.145943,278.676,278.361,0,204,393,0,293,0,0,283.015,273.977,1.7,5.87902,-5.87902,0,0,0,0,5.2,23,1,999,284.941,136.868,2.46562,0.2,0.0125114,0,0,0,-273.15,0,0,0,-273.15,0,551
"Jan 23, 11:00 pm",1,0,0,-6.52528,0,0,0,0,0,0,0,1,0,0.0124141,0,0.281015,0.435626,0,0,-0.144116,274.97,274.656,0,204,393,0,293,0,0,279.08,270.285,1.7,5.6667,-5.6667,0,0,0,0,4.3,0,1,999,300.374,147.599,1.95625,0.4,0.0124141,0,0,0,-273.15,0,0,0,-273.15,0,552
"Jan 24, 12:00 am",1,0,0,-6.31847,0,0,0,0,0,0,0,1,0,0.0123228,0,0.278216,0.434379,0,0,-0.139598,271.324,271.019,0,204,393,0,293,0,0,275.29,266.753,1.7,5.46608,-5.46608,0,0,0,0,3.4,1,1,999,325.108,156.21,1.44688,0.4,0.0123228,0,0,0,-273.15,0,0,0,-273.15,0,553
"Jan 24, 01:00 am",1,0,0,-6.12053,0,0,0,0,0,0,0,1,0,0.0122365,0,0.275553,0.433209,0,0,-0.134548,267.786,267.491,0,204,393,0,293,0,0,271.617,263.354,1.7,5.27326,-5.27326,0,0,0,0,2.5,2,1,999,3.24195,159.479,1.25,0.1,0.0122365,0,0,0,-273.15,0,0,0,-273.15,0,554
"Jan 24, 02:00 am",1,0,0,-5.94007,0,0,0,0,0,0,0,1,0,0.0121546,0,0.2731,0.432107,0,0,-0.129964,264.358,264.072,0,204,393,0,293,0,0,268.056,260.051,1.7,5.09759,-5.09759,0,0,0,0,1.5,3,1,999,39.6282,155.092,0.40625,0.1,0.0121546,0,0,0,-273.15,0,0,0,-273.15,0,555
"Jan 24, 03:00 am",1,0,0,-5.76938,0,0,0,0,0,0,0,1,0,0.0120768,0,0.27074,0.43107,0,0,-0.125784,261.029,260.75,0,204,393,0,293,0,0,264.602,256.836,1.7,4.93173,-4.93173,0,0,0,0,0.5,4,1,999,62.4262,145.982,-0.359375,0.1,0.0120768,0,0,0,-273.15,0,0,0,-273.15,0,556
"Jan 24, 04:00 am",1,0,0,-5.60352,0,0,0,0,0,0,0,1,0,0.012003,0,0.267951,0.430094,0,0,-0.121717,257.792,257.522,0,204,393,0,293,0,0,261.251,253.712,1.7,4.77225,-4.77225,0,0,0,0,0,5,1,999,76.9333,135.069,-0.703125,0.1,0.012003,0,0,0,-273.15,0,0,0,-273.15,0,557
"Jan 24, 05:00 am",1,0,0,-5.44633,0,0,0,0,0,0,0,1,0,0.0119328,0,0.265256,0.429175,0,0,-0.117824,254.647,254.384,0,204,393,0,293,0,0,257.995,250.676,1.7,4.62125,-4.62125,0,0,0,0,-0.5,6,1,999,87.7266,123.551,-0.96875,0.1,0.0119328,0,0,0,-273.15,0,0,0,-273.15,0,558
"Jan 24, 06:00 am",1,0,0,-5.29676,0,0,0,0,0,0,0,1,0,0.011866,0,0.26254,0.42831,0,0,-0.114166,251.588,251.332,0,204,393,0,293,0,0,254.83,247.72,1.7,4.47813,-4.47813,0,0,0,0,-0.9,7,1,999,96.965,111.94,-1.525,0.3,0.011866,0,0,0,-273.15,0,0,0,-273.15,0,559
"Jan 24, 07:00 am",1,0,0,-5.15368,0,0,0,0,0,0,0,1,0,0.011804,0,0.259908,0.427551,0,0,-0.110695,248.611,248.362,0,204,393,0,293,0,0,251.752,244.842,1.7,4.34137,-4.34137,0,0,0,0,-1.3,8,1,999,105.768,100.546,-1.76875,0.3,0.011804,0,0,0,-273.15,0,0,0,-273.15,0,560
"Jan 24, 08:00 am",1,0,0,-5.01454,0,0,0,0,0,0,0,1,0,0.0117472,0,0.257041,0.426922,0,0,-0.107334,245.713,245.471,0,204,393,0,293,0,0,248.758,242.04,1.7,4.20945,-4.20945,0,0,0,0,-1.4,9,1,999,114.864,89.5965,-1.7125,0.6,0.0117472,0,0,0,-273.15,0,0,0,-273.15,0,561
"Jan 24, 09:00 am",2,0,0,4.46388,59.4963,0.826338,0.96028,0.992488,0.578564,34.2756,0.06,1,0,0.0118705,0.425594,0.26173,0.428533,28.2528,23.3464,0.103011,244.522,244.755,0,204,393,0,293,0,0,246.09,249.051,1.7,4.47436,5.46171,9.93608,0,0,72,0.5,10,1,999,124.853,80.0268,-0.28125,0.6,0.0718705,0,0,0,-273.15,0,0,0,-273.15,0,562
"Jan 24, 10:00 am",2,0,0,108.276,443.578,0.728371,0.91452,0.990655,1,43.25,0.06,1,0,0.0521976,0.699258,0.35394,1.09673,238.972,174.06,4.77319,273.595,280.207,0,317.194,393,0,293,0,0,251.891,345.42,2.64328,9.11894,112.594,121.713,0,0,609,2.6,11,1,999,136.284,71.223,0.803125,0.6,0.112198,0,0,0,-273.15,0,0,0,-273.15,0,563
"Jan 24, 11:00 am",2,6,0,54.3303,521.308,0.631124,0.851003,0.988616,1,50.8668,0.06,1,0,0.139743,0.649353,0.40019,2.072,324.122,204.561,66.4977,298.103,359.185,377.459,56.6695,369.51,377.459,293,0.207603,65.4832,281.618,393.695,3.61774,11.3961,121.437,132.833,0,0,826,4.6,12,1,999,149.588,64.2076,1.94375,0.5,0.407345,0,0,0,-273.15,0,0,0,-273.15,0,564
"Jan 24, 12:00 pm",6,0,0,8.53519,440.077,0.548725,0.776418,0.986534,1,56.7204,0.06,1,0,0.0742744,0.591193,0.398403,1.37241,314.705,172.686,80.8101,293,386.586,352.576,0,386.586,352.576,293,0.193917,80.8101,289.532,392.785,2.93813,11.6149,90.4761,102.091,-0.000119742,0,802,6.1,13,1,999,164.809,59.6832,2.89687,0.5,0.328191,0,0,0,-273.15,0,0,0,-273.15,0,565
"Jan 24, 01:00 pm",6,0,0,2.04882,434.438,0.520285,0.744507,0.985701,1,58.6486,0.06,1,0,0.066305,0.566417,0.397232,1.27227,327.654,170.474,81.6985,293,391.107,339.067,0,391.107,339.067,293,0.186487,81.6985,291.266,392.811,2.82555,11.6801,84.879,96.559,-0.00013266,0,835,7.4,14,1,999,181.268,58.2593,3.80625,0.5,0.312792,0,0,0,-273.15,0,0,0,-273.15,0,566
"Jan 24, 02:00 pm",6,0,0,0.479978,457.815,0.556953,0.784981,0.986762,1,56.1547,0.06,1,0,0.0976561,0.597852,0.396442,1.64404,322.553,179.647,94.0942,293,392.118,386.285,0,392.118,386.285,293,0.212457,94.0942,291.939,392.73,3.21904,11.703,95.6991,107.402,-0.000155853,0,822,8.2,15,1,999,197.621,60.1631,4.37187,0.7,0.370113,0,0,0,-273.15,0,0,0,-273.15,0,567
"Jan 24, 03:00 pm",6,0,0,0.337077,545.161,0.641365,0.858769,0.988848,1,50.1063,0.06,1,0,0.233317,0.655432,0.396615,2.92162,333.54,213.921,127.006,293,392.534,519.082,0,392.534,519.082,293,0.285495,127.006,292.331,392.964,4.32568,11.7471,128.464,140.211,-0.000212081,0,850,8.4,16,1,999,212.588,65.0948,4.72812,0.9,0.578812,0,0,0,-273.15,0,0,0,-273.15,0,568
"Jan 24, 04:00 pm",6,0,0,0.0532651,277.322,0.743491,0.922615,0.990947,1,41.9704,0.06,1,0,0.0306008,0.705656,0.396764,0.76237,146.365,108.821,63.8692,293,392.535,261.033,0,392.535,261.033,293,0.143568,63.8692,291.761,392.879,2.17528,11.7345,65.0558,76.7903,-0.000106656,0,373,7.8,17,1,999,225.608,72.4146,4.3625,1.1,0.234169,0,0,0,-273.15,0,0,0,-273.15,0,569
"Jan 24, 05:00 pm",6,0,0,-46.5935,273.096,0.840294,0.965624,0.992745,0,32.8288,0.06,1,0,0.0135132,0,0.336996,0.450907,127.53,107.163,38.8503,293,371.501,204,0,371.501,204,293,0.1122,38.8503,291.42,330.732,1.7,7.36603,-7.36603,0,-4.08899e-05,0,325,6.6,18,1,999,236.806,81.421,3.94375,1.2,0.185713,0,0,0,-273.15,0,0,0,-273.15,0,570
"Jan 24, 06:00 pm",6,0,0,-27.1055,4.59054,0.918108,0.99057,0.994254,0,23.349,0.0174821,1,0,0.0128898,0,0.300634,0.441908,1.962,1.80133,20.2241,293,334.823,204,0,334.823,204,293,0.1122,20.2241,291.415,290.929,1.7,6.42909,-6.42909,0,-6.1834e-06,0,5,5.1,19,1,999,246.642,91.1917,3.225,1.1,0.142572,0,0,0,-273.15,0,0,0,-273.15,0,571
"Jan 24, 07:00 pm",1,0,0,-6.53523,0,0,0,0,0,0,0,1,0,0.0128553,0,0.292045,0.44174,0,0,-0.866275,308.851,307.049,0,204,393,0,293,0,0,296.724,280.57,1.7,6.51787,-6.51787,0,0,0,0,4.6,20,1,999,255.676,102.181,2.95937,0.9,0.0128553,0,0,0,-273.15,0,0,0,-273.15,0,572
"Jan 24, 08:00 pm",1,0,0,-7.3687,0,0,0,0,0,0,0,1,0,0.012854,0,0.294496,0.441779,0,0,-0.340321,293.449,292.727,0,204,393,0,293,0,0,297.149,282.241,1.7,6.67988,-6.67988,0,0,0,0,4.1,21,1,999,264.521,113.618,2.92812,0.9,0.012854,0,0,0,-273.15,0,0,0,-273.15,0,573
"Jan 24, 09:00 pm",1,0,0,-7.36838,0,0,0,0,0,0,0,1,0,0.0127537,0,0.294485,0.440335,0,0,-0.164162,287.391,287.04,0,204,393,0,293,0,0,292.608,282.181,1.7,6.47607,-6.47607,0,0,0,0,3.6,22,1,999,273.945,125.226,2.74062,1,0.0127537,0,0,0,-273.15,0,0,0,-273.15,0,574
"Jan 24, 10:00 pm",1,0,0,-7.09503,0,0,0,0,0,0,0,1,0,0.0126398,0,0.291184,0.43874,0,0,-0.151393,283.488,283.162,0,204,393,0,293,0,0,288.114,278.669,1.7,6.20482,-6.20482,0,0,0,0,3.1,23,1,999,285.174,136.675,2.55312,1,0.0126398,0,0,0,-273.15,0,0,0,-273.15,0,575
"Jan 24, 11:00 pm",1,0,0,-6.83502,0,0,0,0,0,0,0,1,0,0.0125342,0,0.287571,0.437278,0,0,-0.151368,279.642,279.315,0,204,393,0,293,0,0,283.969,274.767,1.7,5.9594,-5.9594,0,0,0,0,2.6,0,1,999,300.624,147.388,2.20937,1.4,0.0125342,0,0,0,-273.15,0,0,0,-273.15,0,576
"Jan 25, 12:00 am",1,0,0,-6.60221,0,0,0,0,0,0,0,1,0,0.0124359,0,0.284181,0.435924,0,0,-0.146591,275.834,275.516,0,204,393,0,293,0,0,279.999,271.077,1.7,5.73473,-5.73473,0,0,0,0,2.1,1,1,999,325.271,155.969,1.94375,1.1,0.0124359,0,0,0,-273.15,0,0,0,-273.15,0,577
"Jan 25, 01:00 am",1,0,0,-6.38704,0,0,0,0,0,0,0,1,0,0.0123431,0,0.280417,0.434656,0,0,-0.141078,272.144,271.836,0,204,393,0,293,0,0,276.163,267.533,1.7,5.52813,-5.52813,0,0,0,0,2.1,2,1,999,3.04816,159.238,1.94375,1.8,0.0123431,0,0,0,-273.15,0,0,0,-273.15,0,578
"Jan 25, 02:00 am",1,0,0,-6.17881,0,0,0,0,0,0,0,1,0,0.0122556,0,0.276881,0.433467,0,0,-0.135846,268.574,268.276,0,204,393,0,293,0,0,272.451,264.106,1.7,5.32791,-5.32791,0,0,0,0,2,3,1,999,39.2068,154.913,1.6875,1.1,0.0122556,0,0,0,-273.15,0,0,0,-273.15,0,579
"Jan 25, 03:00 am",1,0,0,-5.98538,0,0,0,0,0,0,0,1,0,0.0121727,0,0.273457,0.43235,0,0,-0.130995,265.119,264.83,0,204,393,0,293,0,0,268.859,260.783,1.7,5.14244,-5.14244,0,0,0,0,1.9,4,1,999,62.0366,145.854,1.74375,1.1,0.0121727,0,0,0,-273.15,0,0,0,-273.15,0,580
"Jan 25, 04:00 am",1,0,0,-5.80065,0,0,0,0,0,0,0,1,0,0.0120942,0,0.270033,0.431301,0,0,-0.126466,261.77,261.49,0,204,393,0,293,0,0,265.382,257.559,1.7,4.96593,-4.96593,0,0,0,0,1.9,5,1,999,76.6072,134.966,1.74375,0.8,0.0120942,0,0,0,-273.15,0,0,0,-273.15,0,581
"Jan 25, 05:00 am",1,0,0,-5.62931,0,0,0,0,0,0,0,1,0,0.0120197,0,0.266813,0.430315,0,0,-0.122248,258.521,258.249,0,204,393,0,293,0,0,262.011,254.426,1.7,4.80235,-4.80235,0,0,0,0,1.8,6,1,999,87.4466,123.456,1.33125,1,0.0120197,0,0,0,-273.15,0,0,0,-273.15,0,582
