"Time stamp","Field HTF mass flow rate total | (kg/s)","Field HTF temperature cold header inlet | (C)","Field HTF temperature hot header outlet | (C)","Field collector DNI-cosine product | (W/m2)","Field collector fraction of time period tracking","Field collector incidence angle modifier","Field collector optical end loss","Field collector row shadowing loss","Field collector solar incidence angle | (deg)","Field collector thermal and optical efficiency","Field collector tracking angle | (deg)","Field thermal power absorbed | (MWt)","Field thermal power incident after cosine | (MWt)","Field thermal power pipe losses | (MWt)","Field thermal power receiver heat loss | (kJ/hr-m2)","Field thermal power receiver total loss | (MWt)","Field thermal power total incident | (MWt)","Field thermal power total produced | (MWt)","Resource Pressure | (mbar)","Resource Solar Azimuth | (deg)","Resource Solar Zenith | (deg)","Resource Wet bulb temperature | (C)","Resource Wind Speed | (m/s)","Resource Dry bulb temperature | (C)","Resource Beam normal irradiance | (W/m2)","System power generated | (kW)","Cycle electrical power output (gross) | (MWe)","Cycle electrical power output (gross, solar share) | (MWe)","Cycle electrical power output (net) | (MWe)","Cycle thermal energy dumped - min. load requirement | (MWt)","Cycle thermal energy dumped - solar field | (MWt)","Cycle thermal power input | (MWt)","Field collector cosine efficiency","Parasitic power total consumption | (MWe)","Parasitic power solar field HTF pump | (MWe)","Parasitic power generation-dependent load | (MWe)","Parasitic power freeze protection pump | (MWe)","Parasitic power fixed load | (MWe)","Parasitic power field collector drives | (MWe)","Parasitic power condenser operation | (MWe)","Parasitic power auxiliary heater operation | (MWe)","Parasitic power - online total | (MWe)","Parasitic power - offline total | (MWe)"
"Jan 4, 09:00 am",0,190.481,195.721,88.5509,0.560534,0.945348,0.992212,0.646237,37.7553,0.130424,-76.7813,8.93568,34.7474,0.693043,6.39816,2.51064,43.9488,0,999,128.503,81.5582,3.29688,2.2,4,112,-355.488,0,0,-0.3703,0,0,0,0.790633,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 4, 10:00 am",53.6883,293,393,463.762,1,0.886917,0.991158,1,46.9996,0.385703,-64.9661,121.078,181.98,4.92624,33.7267,13.2344,266.832,13.114,999,139.805,73.2582,4.80625,1.9,5.9,680,-363.212,0,0,-0.378346,0,0,0,0.682004,0.378346,-0.0153321,0,0,0.2893,0.104378,0,0,0,0.378346
"Jan 4, 11:00 am",355.945,293,393,444.42,1,0.803455,0.989928,1,54.8532,0.287007,-46.8316,104.979,174.39,4.83183,33.6485,13.2037,302.933,86.944,999,152.82,66.8094,5.90312,2.4,7.7,772,26870.6,30.4448,30.4448,27.9902,0,0,80.0833,0.575674,2.45453,0.146328,1.01507,0,0.2893,0.104378,0.89946,0,2.45453,0
"Jan 4, 12:00 pm",301.454,293,393,437.471,1,0.712587,0.988742,1,60.3383,0.212274,-22.9776,91.541,171.664,4.75415,33.5195,13.1531,346.882,73.6338,999,167.466,62.8501,6.15312,2.3,9.2,884,24341,27.7356,27.7356,25.3553,0,0,73.6338,0.494877,2.38032,0.106666,0.980511,0,0.2893,0.104378,0.89946,0,2.38032,0
"Jan 4, 01:00 pm",238.048,293,393,380.449,1,0.680674,0.988347,1,61.8344,0.183847,5.69889,76.0134,149.288,4.70286,33.5488,13.1646,316.274,58.146,999,183.043,61.8814,6.7625,3.7,10.2,806,18625.6,21.2087,21.2087,19.4017,0,0,58.146,0.472021,1.80701,0.0663389,0.897265,0,0.2893,0.104378,0.44973,0,1.80701,0
"Jan 4, 02:00 pm",336.871,293,393,458.274,1,0.743674,0.989136,1,58.6956,0.237751,33.131,100.117,179.827,4.67228,33.5375,13.1601,346.097,82.2849,999,198.385,64.0432,7.20625,2.4,10.8,882,27759,31.3675,31.3675,28.9156,0,0,82.2849,0.519585,2.45189,0.131919,1.02683,0,0.2893,0.104378,0.89946,0,2.45189,0
"Jan 4, 03:00 pm",465.747,293,393,534.378,1,0.837547,0.990407,1,52.1042,0.33324,54.7793,131.649,209.69,4.67228,33.6705,13.2123,341.388,113.764,999,212.451,69.0332,6.97188,2,10.8,870,40062.2,44.4587,44.4587,41.7314,0,0,113.764,0.614228,2.72724,0.2403,1.1938,0,0.2893,0.104378,0.89946,0,2.72724,0
"Jan 4, 04:00 pm",342.288,293,393,416.076,1,0.911883,0.991577,0.908378,43.6467,0.370553,71.2508,101.496,163.268,4.71309,33.5762,13.1753,225.63,83.6079,999,224.792,76.2729,6.5625,2,10,575,28280.1,31.9215,31.9215,29.4585,0,0,83.6079,0.72361,2.46299,0.135953,1.0339,0,0.2893,0.104378,0.89946,0,2.46299,0
"Jan 4, 05:00 pm",0,323.586,319.053,239.427,0.137187,0.961113,0.99256,0.505863,34.0583,0,79.6886,4.70755,93.9513,3.74992,26.7083,10.4804,113.404,0,999,235.508,85.0939,5.675,2.2,8.8,289,-355.488,0,0,-0.3703,0,0,0,0.828468,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 4, 06:00 pm",0,305.108,301.284,0,0,0.987558,0.993439,0,24.8888,0,0,0,0,3.04376,22.1468,8.69039,0,0,999,244.983,94.7889,6.09062,2.6,8.2,0,-355.488,0,0,-0.3703,0,0,0,0.907127,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 4, 07:00 pm",0,289.311,286.006,0,0,1.00073,0.99605,0,15.605,0,0,0,0,2.5253,18.8986,7.41579,0,0,999,253.708,105.657,6.11562,2.3,7.6,0,-355.488,0,0,-0.3703,0,0,0,0.963139,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 4, 08:00 pm",0,275.576,272.678,0,0,1.00356,0.998299,0,6.85705,0,0,0,0,2.13139,16.3936,6.43286,0,0,999,262.239,117.015,5.59375,2.4,7,0,-355.488,0,0,-0.3703,0,0,0,0.992847,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 4, 09:00 pm",0,263.498,260.933,0,0,1.00084,0.999749,0,1.01575,0,0,0,0,1.83038,14.3486,5.63037,0,0,999,271.316,128.607,5.38438,1.6,6.4,0,-355.488,0,0,-0.3703,0,0,0,0.999843,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 4, 10:00 pm",0,252.708,250.405,0,0,1.00364,0.998103,0,7.63893,0,0,0,0,1.5922,12.7763,5.01343,0,0,999,282.191,140.138,4.8625,1.9,5.8,0,-355.488,0,0,-0.3703,0,0,0,0.991125,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 4, 11:00 pm",0,242.983,240.902,0,0,1.00263,0.996822,0,12.666,0,0,0,0,1.40101,11.451,4.49335,0,0,999,297.623,151.072,4.34062,1.8,5.2,0,-355.488,0,0,-0.3703,0,0,0,0.975665,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 12:00 am",0,234.144,232.25,0,0,1.00068,0.996033,0,15.6713,0,0,0,0,1.24541,10.3367,4.0561,0,0,999,324.435,159.943,4.20937,1.6,4.6,0,-355.488,0,0,-0.3703,0,0,0,0.962827,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 01:00 am",0,225.982,224.232,0,0,0.999945,0.99581,0,16.5042,0,0,0,0,1.11098,9.51522,3.73377,0,0,999,9.19498,162.726,3.3625,3.5,4.3,0,-355.488,0,0,-0.3703,0,0,0,0.958799,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 02:00 am",0,218.412,216.793,0,0,1.00125,0.996226,0,14.9407,0,0,0,0,1.00001,8.75842,3.43681,0,0,999,47.7893,156.984,2.98438,4.5,4,0,-355.488,0,0,-0.3703,0,0,0,0.966193,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 03:00 am",0,211.416,209.925,0,0,1.00325,0.997228,0,11.0897,0,0,0,0,0.904351,8.00704,3.14196,0,0,999,69.0595,147.026,2.8625,3.5,3.8,0,-355.488,0,0,-0.3703,0,0,0,0.981327,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 04:00 am",0,204.92,203.541,0,0,1.00321,0.998673,0,5.36095,0,0,0,0,0.822568,7.35637,2.88664,0,0,999,82.247,135.764,2.68438,2.7,3.7,0,-355.488,0,0,-0.3703,0,0,0,0.995626,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 05:00 am",0,198.786,197.49,0,0,1.00144,0.999548,0,1.83249,0,0,0,0,0.752302,6.89557,2.70582,0,0,999,92.2254,124.162,2.58437,4.5,3.6,0,-355.488,0,0,-0.3703,0,0,0,0.999489,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 06:00 am",0,193.023,191.814,0,0,1.0035,0.997481,0,10.0982,0,0,0,0,0.692265,6.38764,2.50651,0,0,999,100.983,112.623,2.875,3.7,3.5,0,-355.488,0,0,-0.3703,0,0,0,0.984509,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 07:00 am",0,187.552,186.411,0,0,0.997141,0.995108,0,19.081,0,0,0,0,0.640234,5.99913,2.35406,0,0,999,109.511,101.413,2.61875,4.7,3.4,0,-355.488,0,0,-0.3703,0,0,0,0.945057,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 08:00 am",0,182.39,181.324,0,0,0.979136,0.993034,0,28.4505,0,0,0,0,0.593757,5.56634,2.18423,0,0,999,118.458,90.7936,2.5625,3.3,3.5,0,-355.488,0,0,-0.3703,0,0,0,0.879229,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 09:00 am",0,177.511,176.512,1.58449,0.560002,0.946062,0.992226,0.645984,37.6043,0,-76.7866,0.1598,0.621753,0.548236,5.18888,2.03612,0.7848,0,999,128.35,81.5429,3.12813,2.8,4.3,2,-355.488,0,0,-0.3703,0,0,0,0.792244,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 10:00 am",0,235.084,274.334,192.178,1,0.88814,0.991178,1,46.8501,0.392171,-64.9923,50.2439,75.4108,1.68518,13.548,5.31622,110.264,0,999,139.651,73.221,3.72813,2.4,4.9,281,-355.488,0,0,-0.3703,0,0,0,0.683909,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 11:00 am",0,245.887,243.746,9.82128,1,0.805396,0.989955,1,54.7095,0,-46.9008,2.32562,3.85387,1.44112,11.8364,4.6446,6.6708,0,999,152.67,66.7462,4.77187,2,6.1,17,-355.488,0,0,-0.3703,0,0,0,0.577722,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 12:00 pm",0,236.859,234.926,4.47125,1,0.715134,0.988774,1,60.2111,0,-23.1261,0.938985,1.75452,1.25624,10.6411,4.17556,3.5316,0,999,167.329,62.7591,5.37187,1.9,6.7,9,-355.488,0,0,-0.3703,0,0,0,0.496805,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 01:00 pm",0,244.821,251.136,64.8662,1,0.682804,0.988373,1,61.7398,0.12477,5.46746,13.0011,25.4535,1.48104,12.2645,4.8126,53.7588,0,999,182.932,61.7648,4.9,1.8,7.4,137,-355.488,0,0,-0.3703,0,0,0,0.473476,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 02:00 pm",0,311.739,360.824,324.229,1,0.744682,0.989149,1,58.6388,0.222253,32.8792,70.93,127.228,4.46314,30.9218,12.1337,244.465,0,999,198.308,63.9075,5.56563,2.4,8.3,623,-355.488,0,0,-0.3703,0,0,0,0.520432,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 03:00 pm",325.422,293,393,413.04,1,0.837888,0.990412,1,52.074,0.318053,54.5538,101.798,162.077,4.75415,33.5778,13.1759,263.693,79.4882,999,212.407,68.8863,5.99687,2.3,9.2,672,19117,21.7851,21.7851,19.9135,0,0,59.5136,0.614644,1.87157,0.123541,0.904616,0,0.2893,0.104378,0.44973,0,1.87157,0
"Jan 5, 04:00 pm",460.026,293,393,529.105,1,0.911995,0.991579,0.917463,43.6301,0.391735,71.0562,130.376,207.621,4.74386,33.804,13.2647,286.844,112.367,999,224.775,76.1214,6.11875,2.3,9.4,731,39518.2,43.8792,43.8792,41.1647,0,0,112.367,0.72381,2.71449,0.234941,1.18641,0,0.2893,0.104378,0.89946,0,2.71449,0
"Jan 5, 05:00 pm",0,323.64,319.121,67.1156,0.151096,0.961159,0.992561,0.51044,34.0461,0,79.5943,1.46662,26.3362,3.75686,26.591,10.4343,31.7844,0,999,235.512,84.9449,5.41875,3.3,8.7,81,-355.488,0,0,-0.3703,0,0,0,0.828588,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 06:00 pm",0,305.087,301.244,0,0,0.987586,0.993443,0,24.8753,0,0,0,0,3.05008,22.2787,8.74218,0,0,999,245.003,94.6368,4.71875,4.2,8,0,-355.488,0,0,-0.3703,0,0,0,0.907225,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 07:00 pm",0,289.2,285.877,0,0,1.00075,0.996055,0,15.5856,0,0,0,0,2.52788,19.0316,7.46799,0,0,999,253.74,105.507,4.275,4.2,7.4,0,-355.488,0,0,-0.3703,0,0,0,0.96323,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 08:00 pm",0,275.451,272.552,0,0,1.00355,0.998307,0,6.82782,0,0,0,0,2.13349,16.3937,6.43288,0,0,999,262.282,116.866,3.90938,2.6,6.8,0,-355.488,0,0,-0.3703,0,0,0,0.992908,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 09:00 pm",0,263.276,260.69,0,0,1.00087,0.999739,0,1.05816,0,0,0,0,1.83205,14.5027,5.69087,0,0,999,271.368,128.458,3.6,4,6.1,0,-355.488,0,0,-0.3703,0,0,0,0.999829,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 10:00 pm",0,252.4,250.081,0,0,1.00365,0.998089,0,7.69718,0,0,0,0,1.59182,12.8962,5.06045,0,0,999,282.248,139.988,3.15625,4.2,5.5,0,-355.488,0,0,-0.3703,0,0,0,0.99099,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 5, 11:00 pm",0,242.617,240.525,0,0,1.0026,0.996802,0,12.7426,0,0,0,0,1.39958,11.5273,4.52331,0,0,999,297.659,150.919,2.63438,3.5,4.9,0,-355.488,0,0,-0.3703,0,0,0,0.975371,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 12:00 am",0,233.701,231.79,0,0,1.0006,0.996008,0,15.7649,0,0,0,0,1.24446,10.447,4.09941,0,0,999,324.337,159.792,2.16875,4,4.2,0,-355.488,0,0,-0.3703,0,0,0,0.962385,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 01:00 am",0,225.491,223.732,0,0,0.999841,0.99578,0,16.6151,0,0,0,0,1.11598,9.55395,3.74897,0,0,999,8.79013,162.625,1.39063,5,3.5,0,-355.488,0,0,-0.3703,0,0,0,0.958247,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 02:00 am",0,217.884,216.258,0,0,1.00115,0.996192,0,15.0724,0,0,0,0,1.0115,8.76857,3.44078,0,0,999,47.3905,156.956,0.590625,5.2,2.7,0,-355.488,0,0,-0.3703,0,0,0,0.965598,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 03:00 am",0,210.779,209.265,0,0,1.0032,0.997191,0,11.2343,0,0,0,0,0.922794,8.11105,3.18277,0,0,999,68.7705,147.033,-0.153125,6.2,1.8,0,-355.488,0,0,-0.3703,0,0,0,0.980839,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 04:00 am",0,204.152,202.747,0,0,1.00325,0.998635,0,5.51241,0,0,0,0,0.841444,7.47648,2.93377,0,0,999,82.0239,135.784,-0.475,5.7,1.4,0,-355.488,0,0,-0.3703,0,0,0,0.995375,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 05:00 am",0,197.959,196.653,0,0,1.00133,0.999586,0,1.67778,0,0,0,0,0.772326,6.896,2.70599,0,0,999,92.0381,124.184,-0.640625,4.5,1,0,-355.488,0,0,-0.3703,0,0,0,0.999571,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 06:00 am",0,192.129,190.907,0,0,1.00352,0.997521,0,9.94227,0,0,0,0,0.711922,6.41176,2.51598,0,0,999,100.814,112.64,-1.01875,4.2,0.7,0,-355.488,0,0,-0.3703,0,0,0,0.984982,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 07:00 am",0,186.601,185.451,0,0,0.997335,0.995151,0,18.9249,0,0,0,0,0.659593,6.00281,2.3555,0,0,999,109.352,101.422,-1.1625,4.5,0.4,0,-355.488,0,0,-0.3703,0,0,0,0.945945,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 08:00 am",0,181.346,180.262,0,0,0.97955,0.993046,0,28.2945,0,0,0,0,0.612324,5.62893,2.20879,0,0,999,118.301,90.7892,-1.18438,4.7,0.3,0,-355.488,0,0,-0.3703,0,0,0,0.880523,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 09:00 am",0,188.993,194.243,88.9161,0.559989,0.946789,0.992242,0.645914,37.4491,0.130843,-76.788,8.97328,34.8907,0.697313,6.43626,2.52559,43.9488,0,999,128.194,81.5212,0.38125,4.7,2.1,112,-355.488,0,0,-0.3703,0,0,0,0.793894,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 10:00 am",53.8109,293,393,466.39,1,0.88939,0.991198,1,46.6961,0.388833,-65.0111,122.109,183.012,5.02197,33.9805,13.3339,266.832,13.144,999,139.494,73.177,1.6,3.7,4.1,680,-363.248,0,0,-0.378383,0,0,0,0.685868,0.378383,-0.0152954,0,0,0.2893,0.104378,0,0,0,0.378383
"Jan 6, 11:00 am",360.413,293,393,447.637,1,0.807386,0.989982,1,54.5607,0.29061,-46.962,106.262,175.653,4.92096,33.9098,13.3062,302.933,88.0352,999,152.517,66.6758,2.71875,4.5,6,772,27312.8,30.9148,30.9148,28.4508,0,0,81.2044,0.57984,2.46398,0.149785,1.02106,0,0.2893,0.104378,0.89946,0,2.46398,0
"Jan 6, 12:00 pm",306.266,293,393,440.96,1,0.717778,0.988807,1,60.0778,0.215662,-23.2672,92.9493,173.033,4.84225,33.8884,13.2978,346.882,74.8093,999,167.192,62.6607,2.96875,5.7,7.5,884,24806.4,28.23,28.23,25.84,0,0,74.8093,0.498824,2.38994,0.109983,0.986817,0,0.2893,0.104378,0.89946,0,2.38994,0
"Jan 6, 01:00 pm",241.246,293,393,382.881,1,0.685077,0.988401,1,61.6381,0.186317,5.23991,76.9984,150.243,4.78511,33.8586,13.2861,316.274,58.9272,999,182.822,61.6411,3.83438,7,8.6,806,18935.8,21.5379,21.5379,19.7248,0,0,58.9272,0.475039,1.8131,0.068223,0.901464,0,0.2893,0.104378,0.44973,0,1.8131,0
"Jan 6, 02:00 pm",338.363,293,393,459.865,1,0.745818,0.989163,1,58.5745,0.238804,32.6265,100.757,180.451,4.75415,34.0313,13.3539,346.097,82.6493,999,198.234,63.7652,4.66875,7.8,9.2,882,27902.6,31.5201,31.5201,29.0652,0,0,82.6493,0.521389,2.45494,0.133025,1.02878,0,0.2893,0.104378,0.89946,0,2.45494,0
"Jan 6, 03:00 pm",465.803,293,393,535.188,1,0.83831,0.990418,1,52.0366,0.333281,54.3247,131.97,210.008,4.749,34.2579,13.4428,341.388,113.778,999,212.368,68.7335,4.69063,8.6,9.3,870,40067.6,44.4644,44.4644,41.7371,0,0,113.778,0.615158,2.72737,0.240354,1.19388,0,0.2893,0.104378,0.89946,0,2.72737,0
"Jan 6, 04:00 pm",349.924,293,393,416.353,1,0.912153,0.991582,0.926742,43.6066,0.37882,70.8572,103.648,163.377,4.79546,34.0971,13.3797,225.63,85.4733,999,224.764,75.9649,4.025,7.5,8.4,575,29014.2,32.7018,32.7018,30.2231,0,0,85.4733,0.724093,2.47871,0.141718,1.04385,0,0.2893,0.104378,0.89946,0,2.47871,0
"Jan 6, 05:00 pm",0,323.353,318.766,239.515,0.165341,0.961231,0.992562,0.515135,34.0273,0,79.4975,5.78048,93.9856,3.80843,26.9859,10.5893,113.404,0,999,235.522,84.7917,3.37187,5.7,7.2,289,-355.488,0,0,-0.3703,0,0,0,0.828771,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 06:00 pm",0,304.774,300.933,0,0,0.987627,0.993449,0,24.8552,0,0,0,0,3.09077,22.1513,8.69216,0,0,999,245.03,94.481,3.1625,3,6.6,0,-355.488,0,0,-0.3703,0,0,0,0.907373,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 07:00 pm",0,288.908,285.589,0,0,1.00077,0.996062,0,15.5594,0,0,0,0,2.56392,18.8974,7.41535,0,0,999,253.779,105.353,2.875,2.7,6,0,-355.488,0,0,-0.3703,0,0,0,0.963353,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 08:00 pm",0,275.16,272.26,0,0,1.00355,0.998316,0,6.79176,0,0,0,0,2.16506,16.308,6.39928,0,0,999,262.333,116.714,2.66563,1.8,5.4,0,-355.488,0,0,-0.3703,0,0,0,0.992983,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 09:00 pm",0,263.038,260.464,0,0,1.00091,0.999727,0,1.10759,0,0,0,0,1.85903,14.3365,5.62565,0,0,999,271.429,128.307,2.3,1.8,4.8,0,-355.488,0,0,-0.3703,0,0,0,0.999813,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 10:00 pm",0,252.262,249.963,0,0,1.00365,0.998072,0,7.76265,0,0,0,0,1.61597,12.6741,4.97333,0,0,999,282.315,139.835,2.1125,1.1,4.3,0,-355.488,0,0,-0.3703,0,0,0,0.990836,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 6, 11:00 pm",0,242.549,240.47,0,0,1.00256,0.99678,0,12.8265,0,0,0,0,1.42261,11.368,4.4608,0,0,999,297.709,150.762,1.5125,1.1,3.7,0,-355.488,0,0,-0.3703,0,0,0,0.975047,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 7, 12:00 am",0,233.735,231.847,0,0,1.00051,0.995981,0,15.8656,0,0,0,0,1.26541,10.236,4.01659,0,0,999,324.255,159.635,0.990625,0.7,3.1,0,-355.488,0,0,-0.3703,0,0,0,0.961906,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 7, 01:00 am",0,225.664,223.935,0,0,0.99973,0.995749,0,16.7324,0,0,0,0,1.1307,9.31302,3.65443,0,0,999,8.39249,162.515,0.76875,0.7,2.8,0,-355.488,0,0,-0.3703,0,0,0,0.95766,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 7, 02:00 am",0,218.221,216.629,0,0,1.00104,0.996155,0,15.2103,0,0,0,0,1.02131,8.5124,3.34027,0,0,999,46.9843,156.92,0.68125,0.5,2.4,0,-355.488,0,0,-0.3703,0,0,0,0.964969,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 7, 03:00 am",0,211.298,209.821,0,0,1.00316,0.997152,0,11.385,0,0,0,0,0.926018,7.85377,3.08182,0,0,999,68.4726,147.034,0.615625,0.7,2.1,0,-355.488,0,0,-0.3703,0,0,0,0.980323,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 7, 04:00 am",0,204.824,203.449,0,0,1.0033,0.998596,0,5.66949,0,0,0,0,0.843761,7.27578,2.85502,0,0,999,81.7933,135.798,0.18125,0.9,1.9,0,-355.488,0,0,-0.3703,0,0,0,0.995108,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 7, 05:00 am",0,198.76,197.48,0,0,1.00122,0.999625,0,1.51793,0,0,0,0,0.773613,6.73403,2.64243,0,0,999,91.8443,124.2,0.29375,0.7,1.7,0,-355.488,0,0,-0.3703,0,0,0,0.999649,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 7, 06:00 am",0,193.054,191.856,0,0,1.00355,0.997562,0,9.78161,0,0,0,0,0.712294,6.26161,2.45706,0,0,999,100.641,112.652,0.428125,0.6,1.6,0,-355.488,0,0,-0.3703,0,0,0,0.985462,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 7, 07:00 am",0,187.661,186.537,0,0,0.997531,0.995196,0,18.7643,0,0,0,0,0.659311,5.84148,2.2922,0,0,999,109.188,101.425,0.484375,0.5,1.5,0,-355.488,0,0,-0.3703,0,0,0,0.94685,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 7, 08:00 am",0,182.533,181.473,0,0,0.979971,0.993059,0,28.1343,0,0,0,0,0.612307,5.48243,2.15131,0,0,999,118.141,90.7787,0.40625,0.6,1.5,0,-355.488,0,0,-0.3703,0,0,0,0.881845,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 7, 09:00 am",0,223.85,251.838,361.193,0.560497,0.947528,0.992257,0.646028,37.2899,0.172806,-76.7857,36.5196,141.732,1.35568,11.1587,4.37866,178.15,0,999,128.034,81.4931,1.8375,0.6,3.4,454,-355.488,0,0,-0.3703,0,0,0,0.79558,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jan 7, 10:00 am",163.724,293,393,468.445,1,0.890663,0.991219,1,46.5376,0.391901,-65.0224,122.825,183.818,4.93681,33.5447,13.1629,267.224,39.9915,999,139.335,73.126,2.96562,0.7,5.7,681,-403.892,0,0,-0.420721,20.0168,0,0,0.687879,0.420721,0.0270426,0,0,0.2893,0.104378,0,0,0,0.420721
"Jan 7, 11:00 am",374.488,293,393,459.8,1,0.809423,0.99001,1,54.4068,0.295078,-47.0151,109.428,180.426,4.82142,33.4703,13.1338,309.996,91.4732,999,152.364,66.5982,4.38438,1,7.9,790,31369.3,35.2062,35.2062,32.6764,0,0,91.4732,0.582026,2.52981,0.160879,1.07579,0,0.2893,0.104378,0.89946,0,2.52981,0
"Jan 7, 12:00 pm",313.244,293,393,445.829,1,0.720513,0.988841,1,59.9384,0.219089,-23.4006,94.3369,174.943,4.72845,33.3711,13.0948,349.236,76.5137,999,167.054,62.555,5.48125,1.2,9.7,890,25480.7,28.9463,28.9463,26.5424,0,0,76.5137,0.500931,2.40395,0.114855,0.995954,0,0.2893,0.104378,0.89946,0,2.40395,0
"Jan 7, 01:00 pm",220.857,293,393,355.148,1,0.687488,0.98843,1,61.5293,0.184536,5.01656,71.6748,139.36,4.70286,33.193,13.025,292.338,53.9469,999,182.715,61.5102,5.98125,1,10.2,745,16959.2,19.4405,19.4405,17.6659,0,0,53.9469,0.476709,1.77461,0.0564847,0.874712,0,0.2893,0.104378,0.44973,0,1.77461,0
"Jan 7, 02:00 pm",68.9176,293,393,157.259,1,0.747078,0.98918,1,58.5028,0.142525,32.3732,34.5146,61.7086,4.70286,33.0729,12.9778,118.112,16.834,999,198.163,63.6164,5.59062,1.6,10.2,301,-367.763,0,0,-0.383086,16.834,0,0,0.522456,0.383086,-0.0105921,0,0,0.2893,0.104378,0,0,0,0.383086
"Jan 7, 03:00 pm",38.2581,293,393,109.608,1,0.838813,0.990426,1,51.9919,0.133792,54.0923,27.0441,43.01,4.72333,33.0677,12.9758,69.8472,9.34501,999,212.334,68.575,5.425,1.8,9.8,178,-358.956,0,0,-0.373912,9.34501,0,0,0.615773,0.373912,-0.0197662,0,0,0.2893,0.104378,0,0,0,0.373912
