"Time stamp","1st operating mode","2nd op. mode, if applicable","3rd op. mode, if applicable","Field change in material/htf internal energy | (MWt)","Field collector DNI-cosine product | (W/m2)","Field collector cosine efficiency","Field collector incidence angle modifier","Field collector optical end loss","Field collector row shadowing loss","Field collector solar incidence angle | (deg)","Field collector tracking power | (MWe)","Field fraction of focused SCAs","Field freeze protection required | (MWt)","Field htf pumping power | (MWe)","Field optical efficiency before defocus","Field piping thermal losses | (MWt)","Field pressure drop | (bar)","Field thermal power incident | (MWt)","Field thermal power incident after cosine | (MWt)","Field thermal power leaving in HTF | (MWt)","Field timestep-averaged inlet temperature | (C)","Field timestep-averaged outlet temperature | (C)","Field total mass flow delivered | (kg/s)","Field total mass flow recirculated | (kg/s)","Heat sink HTF inlet temp | (C)","Heat sink HTF mass flow | (kg/s)","Heat sink HTF outlet temp | (C)","Heat sink pumping power | (MWe)","Heat sink thermal power | (MWt)","Loop timestep-averaged inlet temperature | (C)","Loop timestep-averaged outlet temperature | (C)","Receiver mass flow rate | (kg/s)","Receiver thermal losses | (MWt)","Receiver thermal power absorbed | (MWt)","Receiver thermal power incident | (MWt)","Relative energy balance error","Relative mass flow balance error","Resource Beam normal irradiance | (W/m2)","Resource Dry bulb temperature | (C)","Resource Hour of Day","Resource Month","Resource Pressure | (mbar)","Resource Solar Azimuth | (deg)","Resource Solar Zenith | (deg)","Resource Wet bulb temperature | (C)","Resource Wind Speed | (m/s)","System total electrical parasitic | (MWe)","TES charge mass flow rate | (kg/s)","TES charge state | (MWht)","TES charge thermal power | (MWt)","TES cold temperature | (C)","TES discharge mass flow rate | (kg/s)","TES discharge thermal power | (MWt)","TES freeze protection power | (MWe)","TES hot temperature | (C)","TES thermal losses | (MWt)","Time at end of timestep | (hr)"
"Oct 15, 05:00 pm",6,0,0,-18.6509,270.549,0.936154,0.995111,0.994689,0.65866,20.5846,0.0365223,1,0,0.0169777,0.306301,0,0.558485,113.404,106.163,42.4786,293,378.458,204,0,378.458,204,293,0.1122,42.4786,293,349.274,1.7,8.9947,23.5233,32.518,-4.18454e-05,0,289,20.9,18,10,995,248.879,78.7487,14.3766,5.2,0.1657,0,0,0,-273.15,0,0,0,-273.15,0,6906
"Oct 15, 06:00 pm",6,0,0,-29.9099,22,1,1,1,0,0,0,1,0,0.0158112,0,0,0.541797,8.6328,8.6328,24.3744,293,343.14,204,0,343.14,204,293,0.1122,24.3744,293,290.089,1.7,6.39147,-6.39147,0,-8.45178e-06,0,22,19.5,19,10,995,258.694,89.4364,13.4844,6.2,0.128011,0,0,0,-273.15,0,0,0,-273.15,0,6907
"Oct 15, 07:00 pm",1,0,0,-5.64987,0,0,0,0,0,0,0,1,0,0.0159996,0,0,0.54489,0,0,-0.853824,313.977,312.214,0,204,393,0,293,0,0,300.897,284.781,1.7,6.67329,-6.67329,0,0,0,0,18.5,20,10,995,268.054,100.987,13.5781,5.6,0.0159996,0,0,0,-273.15,0,0,0,-273.15,0,6908
"Oct 15, 08:00 pm",1,0,0,-6.5514,0,0,0,0,0,0,0,1,0,0.0159561,0,0,0.544209,0,0,-0.311363,300.026,299.37,0,204,393,0,293,0,0,303.187,288.951,1.7,6.8926,-6.8926,0,0,0,0,17.5,21,10,995,277.733,112.6,13.4375,3.8,0.0159561,0,0,0,-273.15,0,0,0,-273.15,0,6909
"Oct 15, 09:00 pm",1,0,0,-6.44218,0,0,0,0,0,0,0,1,0,0.0158009,0,0,0.541959,0,0,-0.208514,293.695,293.253,0,204,393,0,293,0,0,299.153,286.151,1.7,6.65577,-6.65577,0,0,0,0,16.5,22,10,995,288.693,123.923,12.8281,3.5,0.0158009,0,0,0,-273.15,0,0,0,-273.15,0,6910
"Oct 15, 10:00 pm",1,0,0,-6.17654,0,0,0,0,0,0,0,1,0,0.0156404,0,0,0.539647,0,0,-0.185077,288.772,288.376,0,204,393,0,293,0,0,294.373,281.991,1.7,6.36327,-6.36327,0,0,0,0,15.5,23,10,995,302.364,134.431,12.0625,2.6,0.0156404,0,0,0,-273.15,0,0,0,-273.15,0,6911
"Oct 15, 11:00 pm",1,0,0,-5.8998,0,0,0,0,0,0,0,1,0,0.0154893,0,0,0.537479,0,0,-0.173671,284.239,283.866,0,204,393,0,293,0,0,289.673,277.802,1.7,6.07454,-6.07454,0,0,0,0,14.6,0,10,995,320.89,143.168,11.7875,1.7,0.0154893,0,0,0,-273.15,0,0,0,-273.15,0,6912
"Oct 16, 12:00 am",1,0,0,-5.6499,0,0,0,0,0,0,0,1,0,0.015348,0,0,0.535462,0,0,-0.165198,279.932,279.575,0,204,393,0,293,0,0,285.164,273.742,1.7,5.81607,-5.81607,0,0,0,0,13.6,1,10,995,346.117,148.43,11.3344,2.4,0.015348,0,0,0,-273.15,0,0,0,-273.15,0,6913
"Oct 16, 01:00 am",1,0,0,-5.42057,0,0,0,0,0,0,0,1,0,0.015216,0,0,0.533587,0,0,-0.157727,275.805,275.462,0,204,393,0,293,0,0,280.847,269.833,1.7,5.57922,-5.57922,0,0,0,0,12.7,2,10,995,15.0704,148.323,10.7469,2.6,0.015216,0,0,0,-273.15,0,0,0,-273.15,0,6914
"Oct 16, 02:00 am",1,0,0,-5.20609,0,0,0,0,0,0,0,1,0,0.0150925,0,0,0.531844,0,0,-0.150765,271.84,271.511,0,204,393,0,293,0,0,276.706,266.075,1.7,5.35773,-5.35773,0,0,0,0,11.8,3,10,995,40.0558,142.897,10.55,2.2,0.0150925,0,0,0,-273.15,0,0,0,-273.15,0,6915
"Oct 16, 03:00 am",1,0,0,-5.01043,0,0,0,0,0,0,0,1,0,0.0149766,0,0,0.530217,0,0,-0.144486,268.028,267.711,0,204,393,0,293,0,0,272.729,262.449,1.7,5.15576,-5.15576,0,0,0,0,10.8,4,10,995,58.3618,134.075,9.55,2.9,0.0149766,0,0,0,-273.15,0,0,0,-273.15,0,6916
"Oct 16, 04:00 am",1,0,0,-4.82143,0,0,0,0,0,0,0,1,0,0.0148678,0,0,0.5287,0,0,-0.138389,264.356,264.051,0,204,393,0,293,0,0,268.902,258.964,1.7,4.9606,-4.9606,0,0,0,0,10.3,5,10,995,71.906,123.532,9.12813,2,0.0148678,0,0,0,-273.15,0,0,0,-273.15,0,6917
"Oct 16, 05:00 am",1,0,0,-4.64597,0,0,0,0,0,0,0,1,0,0.0147654,0,0,0.527281,0,0,-0.132797,260.82,260.526,0,204,393,0,293,0,0,265.219,255.6,1.7,4.77951,-4.77951,0,0,0,0,9.8,6,10,995,82.8083,112.203,9.40938,2.2,0.0147654,0,0,0,-273.15,0,0,0,-273.15,0,6918
"Oct 16, 06:00 am",1,0,0,-4.48219,0,0,0,0,0,0,0,1,0,0.0146688,0,0,0.525954,0,0,-0.127625,257.408,257.124,0,204,393,0,293,0,0,261.669,252.349,1.7,4.61052,-4.61052,0,0,0,0,9.5,7,10,995,92.475,100.604,9.48047,3.5,0.0146688,0,0,0,-273.15,0,0,0,-273.15,0,6919
"Oct 16, 07:00 am",1,0,0,-4.3272,0,0,0,0,0,0,0,1,0,0.0145776,0,0,0.52471,0,0,-0.122741,254.114,253.84,0,204,393,0,293,0,0,258.244,249.209,1.7,4.45061,-4.45061,0,0,0,0,9.4,8,10,995,101.857,89.1543,9.38047,5,0.0145776,0,0,0,-273.15,0,0,0,-273.15,0,6920
"Oct 16, 08:00 am",2,0,0,20.2478,209.826,0.932559,0.99425,0.994569,0.666785,21.1628,0.0382121,1,0,0.0154074,0.324107,0,0.535931,88.29,82.3356,0.81115,260.174,261.968,0,204,393,0,293,0,0,256.721,292.005,1.7,5.89119,20.7943,26.6855,0,0,225,11.1,9,10,995,111.725,78.4543,10.3188,5,0.0536195,0,0,0,-273.15,0,0,0,-273.15,0,6921
"Oct 16, 09:00 am",2,6,0,87.807,416.804,0.864739,0.974339,0.9932,1,30.1452,0.06,1,0,0.1486,0.746911,0,2.3228,189.137,163.554,25.5584,296.402,321.245,146.462,271.006,378.903,146.462,293,0.0805543,20.2375,277.423,379.108,3.4789,10.5404,111.62,122.161,0,0,482,13.1,10,10,995,122.84,68.167,11.4594,3.7,0.289154,0,0,0,-273.15,0,0,0,-273.15,0,6922
"Oct 16, 10:00 am",6,0,0,19.0039,481.715,0.782004,0.941454,0.991671,1,38.5555,0.06,1,0,0.260682,0.720591,0,3.36499,241.718,189.025,105.679,293,379.061,503.767,0,379.061,503.767,293,0.277072,105.679,292.088,392.637,4.19806,11.6812,124.528,136.21,-0.000105538,0,616,15.2,11,10,995,136.015,59.1999,11.7625,3.5,0.597754,0,0,0,-273.15,0,0,0,-273.15,0,6923
"Oct 16, 11:00 am",6,0,0,2.51488,490.67,0.707017,0.902353,0.990234,1,45.0073,0.06,1,0,0.245757,0.689662,0,3.23577,272.326,192.539,118.591,293,390.845,493.578,0,390.845,493.578,293,0.271468,118.591,292.887,392.666,4.11315,11.699,121.088,132.787,-0.000151959,0,694,17.1,12,10,995,151.942,52.3602,12.725,3.8,0.577225,0,0,0,-273.15,0,0,0,-273.15,0,6924
"Oct 16, 12:00 pm",6,0,0,0.149878,489.976,0.660345,0.87242,0.989265,1,48.6738,0.06,1,0,0.221501,0.666132,0,3.02118,291.161,192.267,116.266,293,392.271,476.523,0,392.271,476.523,293,0.262088,116.266,292.985,392.392,3.97103,11.6756,116.399,128.075,-0.000153219,0,742,18.5,13,10,995,170.56,48.6195,12.7969,4.4,0.543589,0,0,0,-273.15,0,0,0,-273.15,0,6925
"Oct 16, 01:00 pm",6,0,0,0.0379861,481.463,0.661351,0.873118,0.989287,1,48.597,0.06,1,0,0.209722,0.66668,0,2.91397,285.667,188.926,114.271,293,392.387,467.771,0,392.387,467.771,293,0.257274,114.271,292.998,392.412,3.89809,11.6601,114.293,125.953,-0.000150928,0,728,19.6,14,10,995,190.325,48.7253,13.4281,3.5,0.526996,0,0,0,-273.15,0,0,0,-273.15,0,6926
"Oct 16, 02:00 pm",6,0,0,0.277388,256.847,0.709521,0.903826,0.990284,1,44.804,0.06,1,0,0.0276102,0.690822,0,0.761232,142.049,100.787,57.6695,293,392.547,235.667,0,392.547,235.667,293,0.129617,57.6695,293,392.797,1.96389,11.6848,57.9409,69.6256,-7.64075e-05,0,362,19.6,15,10,995,208.823,52.6543,13.3109,3.7,0.217227,0,0,0,-273.15,0,0,0,-273.15,0,6927
"Oct 16, 03:00 pm",6,0,0,-0.0660766,383.879,0.785029,0.942832,0.991727,1,38.2767,0.06,1,0,0.128674,0.721686,0,2.10935,191.884,150.634,97.1282,293,392.671,396.391,0,392.671,396.391,293,0.218015,97.1282,293,392.69,3.30326,11.6636,97.0469,108.711,-0.000128997,0,489,19.8,16,10,995,224.59,59.6325,13.1984,3.1,0.406689,0,0,0,-273.15,0,0,0,-273.15,0,6928
"Oct 16, 04:00 pm",6,0,0,-0.0194327,378.993,0.865281,0.974529,0.99321,1,30.0852,0.06,1,0,0.138043,0.747064,0,2.20977,171.871,148.717,99.4637,293,392.667,405.94,0,392.667,405.94,293,0.223267,99.4637,293,392.652,3.38283,11.671,99.43,111.101,-0.000132089,0,438,19.2,17,10,995,237.626,68.6915,13.2625,3.7,0.42131,0,0,0,-273.15,0,0,0,-273.15,0,6929
"Oct 16, 05:00 pm",6,0,0,-14.9051,336.469,0.934636,0.99475,0.99462,0.651186,20.8305,0.0350985,1,0,0.0171834,0.290894,0,0.561586,141.264,132.03,44.0218,293,381.4,204,0,381.4,204,293,0.1122,44.0218,293,358.262,1.7,9.4936,28.9133,38.4069,-4.63165e-05,0,360,18.2,18,10,995,248.641,79.0359,12.9656,2.7,0.164482,0,0,0,-273.15,0,0,0,-273.15,0,6930
"Oct 16, 06:00 pm",6,0,0,-31.8076,40,1,1,1,0,0,0,1,0,0.0158378,0,0,0.542136,15.696,15.696,26.3143,293,346.999,204,0,346.999,204,293,0.1122,26.3143,293,291.677,1.7,6.42699,-6.42699,0,-1.05571e-05,0,40,16.8,19,10,995,258.444,89.6479,12.5812,2.4,0.128038,0,0,0,-273.15,0,0,0,-273.15,0,6931
"Oct 16, 07:00 pm",6,0,0,-15.535,0,1,1,1,0,0,0,1,0,0.0156539,0,0,0.539822,0,0,9.60457,293,313.138,204,0,313.138,204,293,0.1122,9.60457,293,280.442,1.7,6.25209,-6.25209,0,-5.47548e-07,0,0,16,20,10,995,267.792,101.256,12.4844,2.6,0.127854,0,0,0,-273.15,0,0,0,-273.15,0,6932
"Oct 16, 08:00 pm",1,0,0,-5.83728,0,0,0,0,0,0,0,1,0,0.0157066,0,0,0.540623,0,0,-0.447667,296.743,295.797,0,204,393,0,293,0,0,294.76,280.7,1.7,6.3526,-6.3526,0,0,0,0,15.3,21,10,995,277.456,112.871,12.2922,2.9,0.0157066,0,0,0,-273.15,0,0,0,-273.15,0,6933
"Oct 16, 09:00 pm",1,0,0,-6.04261,0,0,0,0,0,0,0,1,0,0.0156013,0,0,0.539089,0,0,-0.224099,288.534,288.055,0,204,393,0,293,0,0,292.939,280.32,1.7,6.27814,-6.27814,0,0,0,0,14.5,22,10,995,288.402,124.207,11.4531,3.8,0.0156013,0,0,0,-273.15,0,0,0,-273.15,0,6934
"Oct 16, 10:00 pm",1,0,0,-5.84736,0,0,0,0,0,0,0,1,0,0.0154599,0,0,0.53706,0,0,-0.178538,283.499,283.115,0,204,393,0,293,0,0,288.723,276.869,1.7,6.02838,-6.02838,0,0,0,0,13.7,23,10,995,302.072,134.741,10.8484,3.3,0.0154599,0,0,0,-273.15,0,0,0,-273.15,0,6935
"Oct 16, 11:00 pm",1,0,0,-5.60521,0,0,0,0,0,0,0,1,0,0.0153217,0,0,0.535089,0,0,-0.164677,279.14,278.784,0,204,393,0,293,0,0,284.314,272.958,1.7,5.77104,-5.77104,0,0,0,0,12.9,0,10,995,320.656,143.513,10.7906,2.2,0.0153217,0,0,0,-273.15,0,0,0,-273.15,0,6936
"Oct 17, 12:00 am",1,0,0,-5.37873,0,0,0,0,0,0,0,1,0,0.0151916,0,0,0.533243,0,0,-0.156473,275.033,274.693,0,204,393,0,293,0,0,280.038,269.097,1.7,5.53614,-5.53614,0,0,0,0,12.2,1,10,995,346.08,148.801,10.6375,2.2,0.0151916,0,0,0,-273.15,0,0,0,-273.15,0,6937
"Oct 17, 01:00 am",1,0,0,-5.16875,0,0,0,0,0,0,0,1,0,0.0150697,0,0,0.531522,0,0,-0.149578,271.097,270.77,0,204,393,0,293,0,0,275.93,265.366,1.7,5.3192,-5.3192,0,0,0,0,11.7,2,10,995,15.3148,148.672,10.0594,3.1,0.0150697,0,0,0,-273.15,0,0,0,-273.15,0,6938
"Oct 17, 02:00 am",1,0,0,-4.96783,0,0,0,0,0,0,0,1,0,0.0149554,0,0,0.52992,0,0,-0.143061,267.313,266.999,0,204,393,0,293,0,0,271.982,261.78,1.7,5.1117,-5.1117,0,0,0,0,11.1,3,10,995,40.4441,143.188,9.61563,1.6,0.0149554,0,0,0,-273.15,0,0,0,-273.15,0,6939
"Oct 17, 03:00 am",1,0,0,-4.78699,0,0,0,0,0,0,0,1,0,0.0148478,0,0,0.528421,0,0,-0.137318,263.671,263.368,0,204,393,0,293,0,0,268.186,258.312,1.7,4.92509,-4.92509,0,0,0,0,10.6,4,10,995,58.7617,134.314,9.50625,3.8,0.0148478,0,0,0,-273.15,0,0,0,-273.15,0,6940
"Oct 17, 04:00 am",1,0,0,-4.61233,0,0,0,0,0,0,0,1,0,0.0147466,0,0,0.527021,0,0,-0.131739,260.159,259.867,0,204,393,0,293,0,0,264.53,254.972,1.7,4.7448,-4.7448,0,0,0,0,10.3,5,10,995,72.2787,123.738,9.44063,3.7,0.0147466,0,0,0,-273.15,0,0,0,-273.15,0,6941
"Oct 17, 05:00 am",1,0,0,-4.44836,0,0,0,0,0,0,0,1,0,0.0146511,0,0,0.525712,0,0,-0.126543,256.773,256.491,0,204,393,0,293,0,0,261.006,251.749,1.7,4.5756,-4.5756,0,0,0,0,10.1,6,10,995,83.1535,112.394,9.00625,3.5,0.0146511,0,0,0,-273.15,0,0,0,-273.15,0,6942
"Oct 17, 06:00 am",1,0,0,-4.29325,0,0,0,0,0,0,0,1,0,0.014561,0,0,0.524485,0,0,-0.121662,253.504,253.232,0,204,393,0,293,0,0,257.606,248.635,1.7,4.41557,-4.41557,0,0,0,0,9.9,7,10,995,92.8007,100.792,8.80625,2.4,0.014561,0,0,0,-273.15,0,0,0,-273.15,0,6943
"Oct 17, 07:00 am",1,0,0,-4.14824,0,0,0,0,0,0,0,1,0,0.0144766,0,0,0.523362,0,0,-0.11714,250.346,250.083,0,204,393,0,293,0,0,254.324,245.621,1.7,4.26601,-4.26601,0,0,0,0,9.8,8,10,995,102.171,89.3142,8.94063,2.9,0.0144766,0,0,0,-273.15,0,0,0,-273.15,0,6944
"Oct 17, 08:00 am",2,0,0,10.4224,128.421,0.930587,0.993768,0.994525,0.661496,21.4736,0.0372078,1,0,0.0149084,0.312919,0,0.528943,54.1512,50.3924,0.437538,252.809,253.787,0,204,393,0,293,0,0,252.21,270.317,1.7,4.99092,10.7778,15.7687,0,0,138,11.2,9,10,995,112.033,78.6675,9.95,3.1,0.0521162,0,0,0,-273.15,0,0,0,-273.15,0,6945
"Oct 17, 09:00 am",2,6,0,102.722,480.045,0.861839,0.973346,0.993145,1,30.4743,0.06,1,0,0.21238,0.746109,0,2.94735,218.567,188.37,29.7707,290.575,316.374,164.888,307.684,378.845,164.888,293,0.0906886,22.7123,271.735,376.415,3.93811,10.2285,130.316,140.545,0,0,557,13.5,10,10,995,123.141,68.4095,11.4688,3.8,0.363068,0,0,0,-273.15,0,0,0,-273.15,0,6946
"Oct 17, 10:00 am",6,0,0,19.9872,521.418,0.778236,0.939718,0.991601,1,38.9006,0.06,1,0,0.32609,0.719211,0,3.90193,262.908,204.605,115.647,293,380.181,543.826,0,380.181,543.826,293,0.299104,115.647,291.238,392.581,4.53189,11.6575,135.496,147.154,-0.000118434,0,670,15.8,11,10,995,136.296,59.4802,12.2063,5.6,0.685194,0,0,0,-273.15,0,0,0,-273.15,0,6947
"Oct 17, 11:00 am",6,0,0,-5.87156,186.874,0.702535,0.899684,0.990144,1,45.3693,0.06,1,0,0.0176018,0.687559,0,0.567986,104.378,73.3295,45.7993,293,384.774,204,0,384.774,204,293,0.1122,45.7993,292.687,375.841,1.7,10.5379,39.8805,50.4184,-5.18264e-05,0,266,17.6,12,10,995,152.17,52.6826,13.0688,5.4,0.189802,0,0,0,-273.15,0,0,0,-273.15,0,6948
"Oct 17, 12:00 pm",6,0,0,2.16321,222.873,0.655508,0.869028,0.98916,1,49.0418,0.06,1,0,0.0178368,0.663472,0,0.571685,133.416,87.4552,44.62,293,382.537,204,0,382.537,204,293,0.1122,44.62,292.866,384.681,1.7,11.2339,46.7902,58.0241,-4.81274e-05,0,340,19,13,10,995,170.688,48.9766,13.6094,6.2,0.190037,0,0,0,-273.15,0,0,0,-273.15,0,6949
"Oct 17, 01:00 pm",6,0,0,5.22193,423.574,0.656704,0.869872,0.989186,1,48.951,0.06,1,0,0.133719,0.664134,0,2.16391,253.098,166.21,93.502,293,387.976,401.635,0,387.976,401.635,293,0.220899,93.502,292.959,392.443,3.34696,11.6794,98.7065,110.386,-0.00011309,0,645,20.1,14,10,995,190.322,49.0951,13.85,5.4,0.414618,0,0,0,-273.15,0,0,0,-273.15,0,6950
"Oct 17, 02:00 pm",6,0,0,0.930936,445.182,0.705518,0.901465,0.990204,1,45.1286,0.06,1,0,0.180494,0.688962,0,2.63875,247.604,174.689,107.775,293,391.679,444.54,0,391.679,444.54,293,0.244497,107.775,292.993,392.501,3.7045,11.6642,108.69,120.354,-0.000140391,0,631,20.7,15,10,995,208.707,53.0122,14.0594,5.4,0.484991,0,0,0,-273.15,0,0,0,-273.15,0,6951
"Oct 17, 03:00 pm",6,0,0,0.200016,515.242,0.781854,0.941386,0.991668,1,38.5694,0.06,1,0,0.333269,0.720536,0,3.95634,258.592,202.181,133.808,293,392.443,547.417,0,392.443,547.417,293,0.301079,133.808,292.999,392.588,4.5618,11.6895,133.989,145.679,-0.000176927,0,659,20.8,16,10,995,224.404,59.9654,13.8469,6.7,0.694348,0,0,0,-273.15,0,0,0,-273.15,0,6952
"Oct 17, 04:00 pm",6,0,0,0.124118,365.018,0.862926,0.973726,0.993166,1,30.3532,0.06,1,0,0.121105,0.746415,0,2.02641,165.985,143.233,95.1172,293,392.633,388.339,0,392.633,388.339,293,0.213587,95.1172,293,392.714,3.23616,11.6828,95.2285,106.911,-0.000126235,0,423,20.2,17,10,995,237.406,68.9981,13.6766,6.7,0.394692,0,0,0,-273.15,0,0,0,-273.15,0,6953
"Oct 17, 05:00 pm",6,0,0,-37.5606,21.4614,0.933104,0.994382,0.994581,0.643783,21.0761,0.0336918,1,0,0.0160083,0.275948,0,0.544397,9.0252,8.42145,34.3694,293,362.827,204,0,362.827,204,293,0.1122,34.3694,293,301.475,1.7,6.68557,-4.36169,2.32388,-2.28278e-05,0,23,18.8,18,10,995,248.403,79.3199,12.9406,7.1,0.1619,0,0,0,-273.15,0,0,0,-273.15,0,6954
"Oct 17, 06:00 pm",6,0,0,-19.8259,0,1,1,1,0,0,0,1,0,0.0156713,0,0,0.540031,0,0,14.06,293,322.308,204,0,322.308,204,293,0.1122,14.06,293,281.548,1.7,6.26649,-6.26649,0,-1.68784e-06,0,0,17.4,19,10,995,258.194,89.8463,12.2437,6.2,0.127871,0,0,0,-273.15,0,0,0,-273.15,0,6955
"Oct 17, 07:00 pm",1,0,0,-5.78127,0,0,0,0,0,0,0,1,0,0.0157865,0,0,0.541784,0,0,-0.560954,301.548,300.37,0,204,393,0,293,0,0,296.469,281.706,1.7,6.4393,-6.4393,0,0,0,0,17,20,10,995,267.529,101.521,13.0156,5,0.0157865,0,0,0,-273.15,0,0,0,-273.15,0,6956
"Oct 17, 08:00 pm",1,0,0,-6.17687,0,0,0,0,0,0,0,1,0,0.015698,0,0,0.540481,0,0,-0.247904,291.742,291.215,0,204,393,0,293,0,0,295.791,282.732,1.7,6.44097,-6.44097,0,0,0,0,16.6,21,10,995,277.179,113.139,12.7719,5.2,0.015698,0,0,0,-273.15,0,0,0,-273.15,0,6957
"Oct 17, 09:00 pm",1,0,0,-6.00506,0,0,0,0,0,0,0,1,0,0.0155532,0,0,0.538396,0,0,-0.186623,286.352,285.952,0,204,393,0,293,0,0,291.633,279.472,1.7,6.19486,-6.19486,0,0,0,0,16.1,22,10,995,288.109,124.487,12.8969,5.4,0.0155532,0,0,0,-273.15,0,0,0,-273.15,0,6958
"Oct 17, 10:00 pm",1,0,0,-5.75095,0,0,0,0,0,0,0,1,0,0.0154095,0,0,0.536339,0,0,-0.169856,281.843,281.477,0,204,393,0,293,0,0,287.128,275.509,1.7,5.92208,-5.92208,0,0,0,0,15.7,23,10,995,301.777,135.046,12.4187,4.2,0.0154095,0,0,0,-273.15,0,0,0,-273.15,0,6959
"Oct 17, 11:00 pm",1,0,0,-5.51038,0,0,0,0,0,0,0,1,0,0.015274,0,0,0.534409,0,0,-0.160787,277.629,277.281,0,204,393,0,293,0,0,282.743,271.569,1.7,5.67213,-5.67213,0,0,0,0,15.3,0,10,995,320.416,143.854,12.0969,4.2,0.015274,0,0,0,-273.15,0,0,0,-273.15,0,6960
"Oct 18, 12:00 am",1,0,0,-5.28676,0,0,0,0,0,0,0,1,0,0.0151472,0,0,0.532614,0,0,-0.153396,273.602,273.267,0,204,393,0,293,0,0,278.534,267.761,1.7,5.44104,-5.44104,0,0,0,0,14.9,1,10,995,346.037,149.169,12.0484,4,0.0151472,0,0,0,-273.15,0,0,0,-273.15,0,6961
"Oct 18, 01:00 am",1,0,0,-5.08226,0,0,0,0,0,0,0,1,0,0.0150283,0,0,0.530941,0,0,-0.146806,269.733,269.412,0,204,393,0,293,0,0,274.495,264.09,1.7,5.22991,-5.22991,0,0,0,0,14.3,2,10,995,15.5585,149.019,12.9328,5.9,0.0150283,0,0,0,-273.15,0,0,0,-273.15,0,6962
"Oct 18, 02:00 am",1,0,0,-4.88579,0,0,0,0,0,0,0,1,0,0.0149169,0,0,0.529382,0,0,-0.140467,266.013,265.704,0,204,393,0,293,0,0,270.613,260.562,1.7,5.02704,-5.02704,0,0,0,0,14.3,3,10,995,40.8322,143.477,12.9328,5.6,0.0149169,0,0,0,-273.15,0,0,0,-273.15,0,6963
"Oct 18, 03:00 am",1,0,0,-4.70372,0,0,0,0,0,0,0,1,0,0.0148121,0,0,0.527926,0,0,-0.134664,262.433,262.135,0,204,393,0,293,0,0,266.879,257.16,1.7,4.83912,-4.83912,0,0,0,0,14,4,10,995,59.1602,134.551,12.6719,5,0.0148121,0,0,0,-273.15,0,0,0,-273.15,0,6964
"Oct 18, 04:00 am",1,0,0,-4.53354,0,0,0,0,0,0,0,1,0,0.0147134,0,0,0.526564,0,0,-0.129283,258.982,258.695,0,204,393,0,293,0,0,263.285,253.877,1.7,4.66353,-4.66353,0,0,0,0,13.8,5,10,995,72.6492,123.944,12.4719,5,0.0147134,0,0,0,-273.15,0,0,0,-273.15,0,6965
"Oct 18, 05:00 am",1,0,0,-4.37382,0,0,0,0,0,0,0,1,0,0.0146203,0,0,0.525289,0,0,-0.124256,255.653,255.376,0,204,393,0,293,0,0,259.82,250.706,1.7,4.49875,-4.49875,0,0,0,0,13.7,6,10,995,83.496,112.584,12.5281,5.6,0.0146203,0,0,0,-273.15,0,0,0,-273.15,0,6966
"Oct 18, 06:00 am",1,0,0,-4.22318,0,0,0,0,0,0,0,1,0,0.0145323,0,0,0.524095,0,0,-0.119535,252.438,252.17,0,204,393,0,293,0,0,256.477,247.641,1.7,4.34336,-4.34336,0,0,0,0,13.6,7,10,995,93.1234,100.981,13.0531,6.2,0.0145323,0,0,0,-273.15,0,0,0,-273.15,0,6967
"Oct 18, 07:00 am",1,0,0,-4.0804,0,0,0,0,0,0,0,1,0,0.0144506,0,0,0.523031,0,0,-0.115079,249.331,249.072,0,204,393,0,293,0,0,253.249,244.677,1.7,4.19609,-4.19609,0,0,0,0,13.6,8,10,995,102.482,89.4703,12.6625,5.4,0.0144506,0,0,0,-273.15,0,0,0,-273.15,0,6968
"Oct 18, 08:00 am",1,0,0,-3.94478,0,0,0,0,0,0,0,1,0,0.0143751,0,0,0.522102,0,0,-0.110864,246.326,246.076,0,204,393,0,293,0,0,250.128,241.81,1.7,4.05622,-4.05622,0,0,0,0,13.8,9,10,995,112.337,78.8813,13.0188,4.4,0.0143751,0,0,0,-273.15,0,0,0,-273.15,0,6969
"Oct 18, 09:00 am",1,0,0,-3.81455,0,0,0,0,0,0,0,1,0,0.0143057,0,0,0.521308,0,0,-0.106839,243.419,243.177,0,204,393,0,293,0,0,247.111,239.036,1.7,3.92193,-3.92193,0,0,0,0,14.3,10,10,995,123.437,68.6525,12.8156,4,0.0143057,0,0,0,-273.15,0,0,0,-273.15,0,6970
"Oct 18, 10:00 am",1,0,0,-3.68986,0,0,0,0,0,0,0,1,0,0.014241,0,0,0.520606,0,0,-0.102997,240.607,240.373,0,204,393,0,293,0,0,244.191,236.352,1.7,3.79337,-3.79337,0,0,0,1,15.1,11,10,995,136.572,59.7605,13.3031,3.3,0.014241,0,0,0,-273.15,0,0,0,-273.15,0,6971
"Oct 18, 11:00 am",2,0,0,-3.05591,2.09421,0.698071,0.896985,0.990054,1,45.7276,0.06,1,0,0.0141946,0.685434,0,0.520091,1.1772,0.821769,-0.0797293,238.085,237.903,0,204,393,0,293,0,0,241.403,234.771,1.7,3.69831,-3.13504,0.563269,0,0,3,15.8,12,10,995,152.393,53.0043,13.925,3.1,0.0741946,0,0,0,-273.15,0,0,0,-273.15,0,6972
