"Time stamp","Field HTF mass flow rate total | (kg/s)","Field HTF temperature cold header inlet | (C)","Field HTF temperature hot header outlet | (C)","Field collector DNI-cosine product | (W/m2)","Field collector fraction of time period tracking","Field collector incidence angle modifier","Field collector optical end loss","Field collector row shadowing loss","Field collector solar incidence angle | (deg)","Field collector thermal and optical efficiency","Field collector tracking angle | (deg)","Field thermal power absorbed | (MWt)","Field thermal power incident after cosine | (MWt)","Field thermal power pipe losses | (MWt)","Field thermal power receiver heat loss | (kJ/hr-m2)","Field thermal power receiver total loss | (MWt)","Field thermal power total incident | (MWt)","Field thermal power total produced | (MWt)","Resource Pressure | (mbar)","Resource Solar Azimuth | (deg)","Resource Solar Zenith | (deg)","Resource Wet bulb temperature | (C)","Resource Wind Speed | (m/s)","Resource Dry bulb temperature | (C)","Resource Beam normal irradiance | (W/m2)","System power generated | (kW)","Cycle electrical power output (gross) | (MWe)","Cycle electrical power output (gross, solar share) | (MWe)","Cycle electrical power output (net) | (MWe)","Cycle thermal energy dumped - min. load requirement | (MWt)","Cycle thermal energy dumped - solar field | (MWt)","Cycle thermal power input | (MWt)","Field collector cosine efficiency","Parasitic power total consumption | (MWe)","Parasitic power solar field HTF pump | (MWe)","Parasitic power generation-dependent load | (MWe)","Parasitic power freeze protection pump | (MWe)","Parasitic power fixed load | (MWe)","Parasitic power field collector drives | (MWe)","Parasitic power condenser operation | (MWe)","Parasitic power auxiliary heater operation | (MWe)","Parasitic power - online total | (MWe)","Parasitic power - offline total | (MWe)"
"Dec 9, 01:00 pm",280.04,293,393,428.465,1,0.682755,0.988372,1,61.742,0.192619,11.9043,86.2922,168.13,4.83183,33.2754,13.0572,355.122,68.4032,998,186.327,62.2658,3.95,1.3,7.7,905,22700.3,25.5331,25.5331,23.6461,0,0,68.4032,0.473442,1.88691,0.0910809,0.95242,0,0.2893,0.104378,0.44973,0,1.88691,0
"Dec 9, 02:00 pm",361.496,293,393,472.599,1,0.761052,0.989361,1,57.6822,0.254553,38.3324,106.202,185.448,4.81102,33.3623,13.0914,346.882,88.2998,998,201.423,65.0632,4.11563,1.2,8.1,884,30126.7,33.8827,33.8827,31.382,0,0,88.2998,0.534615,2.50073,0.148677,1.05891,0,0.2893,0.104378,0.89946,0,2.50073,0
"Dec 9, 03:00 pm",461.669,293,393,517.76,1,0.854197,0.990652,1,50.5586,0.352615,58.6948,130.761,203.169,4.81622,33.5796,13.1766,319.806,112.768,998,215.102,70.5739,4.25,1.7,8,815,39677.3,44.0457,44.0457,41.3305,0,0,112.768,0.635288,2.71516,0.233485,1.18854,0,0.2893,0.104378,0.89946,0,2.71516,0
"Dec 9, 04:00 pm",328.195,293,393,496.425,0.925749,0.923599,0.991788,0.781765,41.808,0.30675,73.8838,98.2192,194.797,4.85792,33.6282,13.1957,261.338,80.1656,998,227.048,78.1947,3.37187,1.7,7.2,666,26924.9,30.4793,30.4793,28.0467,0,0,80.1656,0.745382,2.43254,0.123899,1.01551,0,0.2893,0.104378,0.89946,0,2.43254,0
"Dec 9, 05:00 pm",0,323.469,318.944,230.181,0,0.966686,0.992695,0,32.5253,0,0,0,90.3231,3.87666,26.5706,10.4263,107.125,0,998,237.442,87.2049,2.675,1.5,5.8,273,-355.488,0,0,-0.3703,0,0,0,0.843154,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 9, 06:00 pm",0,304.916,301.103,0,0,0.991068,0.993975,0,23.0754,0,0,0,0,3.14586,22.0004,8.63294,0,0,998,246.694,97.1757,2.72188,1.6,5.3,0,-355.488,0,0,-0.3703,0,0,0,0.91999,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 9, 07:00 pm",0,289.066,285.772,0,0,1.00196,0.996502,0,13.8953,0,0,0,0,2.61225,18.7562,7.35992,0,0,998,255.302,108.162,2.5125,1.3,4.7,0,-355.488,0,0,-0.3703,0,0,0,0.970736,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 9, 08:00 pm",0,275.291,272.405,0,0,1.00319,0.998684,0,5.31525,0,0,0,0,2.20655,16.256,6.37887,0,0,998,263.844,119.587,2.06875,1.3,4.1,0,-355.488,0,0,-0.3703,0,0,0,0.9957,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 9, 09:00 pm",0,263.144,260.582,0,0,1.00176,0.999426,0,2.32268,0,0,0,0,1.89514,14.2881,5.60666,0,0,998,273.119,131.198,1.85938,1.3,3.5,0,-355.488,0,0,-0.3703,0,0,0,0.999178,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 9, 10:00 pm",0,252.328,250.038,0,0,1.00366,0.997851,0,8.6401,0,0,0,0,1.64957,12.653,4.96503,0,0,998,284.573,142.677,1.3375,0.9,2.9,0,-355.488,0,0,-0.3703,0,0,0,0.988651,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 9, 11:00 pm",0,242.561,240.485,0,0,1.00234,0.996672,0,13.2416,0,0,0,0,1.44957,11.3848,4.46739,0,0,998,301.553,153.393,0.8375,1.3,2.4,0,-355.488,0,0,-0.3703,0,0,0,0.973413,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 10, 12:00 am",0,233.644,231.747,0,0,1.00063,0.996019,0,15.7221,0,0,0,0,1.28774,10.338,4.05661,0,0,998,332.224,161.484,1.01875,1.9,1.8,0,-355.488,0,0,-0.3703,0,0,0,0.962587,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 10, 01:00 am",0,225.535,223.811,0,0,1.00045,0.995962,0,15.9376,0,0,0,0,1.1487,9.30923,3.65294,0,0,998,19.2556,162.402,1.05313,0.8,1.6,0,-355.488,0,0,-0.3703,0,0,0,0.961561,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 10, 02:00 am",0,218.049,216.459,0,0,1.00196,0.996501,0,13.8972,0,0,0,0,1.03243,8.54457,3.35289,0,0,998,53.8795,155.302,0.875,1,1.5,0,-355.488,0,0,-0.3703,0,0,0,0.970728,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 10, 03:00 am",0,211.091,209.617,0,0,1.00357,0.997587,0,9.68495,0,0,0,0,0.932875,7.88021,3.09219,0,0,998,72.713,144.889,0.4625,1.3,1.4,0,-355.488,0,0,-0.3703,0,0,0,0.985748,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 10, 04:00 am",0,204.583,203.211,0,0,1.00252,0.999095,0,3.66345,0,0,0,0,0.848317,7.30621,2.86696,0,0,998,84.8942,133.495,0.596875,1.7,1.3,0,-355.488,0,0,-0.3703,0,0,0,0.997957,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 10, 05:00 am",0,198.514,197.242,0,0,1.00256,0.999072,0,3.7553,0,0,0,0,0.775428,6.72754,2.63989,0,0,998,94.4537,121.884,0.675,1,1.3,0,-355.488,0,0,-0.3703,0,0,0,0.997853,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 10, 06:00 am",0,192.78,191.585,0,0,1.00285,0.996947,0,12.1843,0,0,0,0,0.712584,6.2968,2.47086,0,0,998,103.068,110.408,0.596875,1.5,1.3,0,-355.488,0,0,-0.3703,0,0,0,0.977474,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 10, 07:00 am",0,187.381,186.264,0,0,0.994076,0.994493,0,21.2758,0,0,0,0,0.658576,5.84198,2.29239,0,0,998,111.616,99.3214,0.596875,0.9,1.3,0,-355.488,0,0,-0.3703,0,0,0,0.931845,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 10, 08:00 am",0,182.268,181.22,0,0,0.972663,0.99285,0,30.7011,0,0,0,0,0.610902,5.45667,2.1412,0,0,998,120.702,88.9939,0.4625,0.7,1.4,0,-355.488,0,0,-0.3703,0,0,0,0.859843,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 10, 09:00 am",0,248.553,294.133,414.934,0.730074,0.934394,0.991992,0.706326,39.917,0.23838,-75.4751,59.1915,162.82,2.1409,16.4256,6.44539,212.288,0,998,130.835,79.9359,2.41563,1.9,3.9,541,-355.488,0,0,-0.3703,0,0,0,0.766975,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 10, 10:00 am",241.252,293,393,474.548,1,0.869629,0.990886,1,48.9772,0.366318,-62.0844,122.042,186.213,4.89462,33.6921,13.2208,283.705,58.9288,998,142.449,71.9885,3.375,2.7,6.5,723,11013.3,13.1777,13.1777,11.4722,0,0,38.9541,0.656359,1.70548,0.0672379,0.794835,0,0.2893,0.104378,0.44973,0,1.70548,0
"Dec 10, 11:00 am",356.758,293,393,456.26,1,0.779552,0.989605,1,56.5159,0.268532,-42.8389,105.049,179.036,4.77477,33.4641,13.1313,324.515,87.1425,998,155.783,66.0247,4.7375,2.1,8.8,827,29672.1,33.3994,33.3994,30.9085,0,0,87.1425,0.551705,2.49094,0.145048,1.05275,0,0.2893,0.104378,0.89946,0,2.49094,0
"Dec 10, 12:00 pm",250.003,293,393,386.167,1,0.691776,0.988483,1,61.3335,0.19332,-17.5481,78.8099,151.532,4.69265,33.2593,13.051,315.882,61.0663,998,170.639,62.6643,5.55625,2,10.4,805,19786.5,22.4397,22.4397,20.6109,0,0,61.0663,0.47971,1.82879,0.0724152,0.912966,0,0.2893,0.104378,0.44973,0,1.82879,0
"Dec 10, 01:00 pm",199.625,293,393,330.886,1,0.680672,0.988347,1,61.8345,0.177265,11.7058,66.435,129.84,4.63173,33.2378,13.0425,275.072,48.7608,998,186.2,62.3465,6.13125,2.7,11.6,701,14906.8,17.2625,17.2625,15.5279,0,0,48.7608,0.47202,1.73456,0.0442208,0.846934,0,0.2893,0.104378,0.44973,0,1.73456,0
"Dec 10, 02:00 pm",136.178,293,393,226.997,1,0.759076,0.989335,1,57.8013,0.198986,38.2138,50.8769,89.0737,4.62163,33.1096,12.9922,167.162,33.263,998,201.283,65.1172,6.33125,2.4,11.8,426,8847.91,10.8393,10.8393,9.21657,0,0,33.263,0.532857,1.62268,0.0142604,0.765009,0,0.2893,0.104378,0.44973,0,1.62268,0
"Dec 10, 03:00 pm",207.56,293,393,271.145,1,0.852846,0.990632,1,50.6899,0.301875,58.6334,68.3685,106.397,4.64691,33.1871,13.0226,167.947,50.699,998,214.958,70.6021,5.9875,2.1,11.3,428,15673.3,18.0755,18.0755,16.3263,0,0,50.699,0.633517,1.74911,0.0484028,0.857302,0,0.2893,0.104378,0.44973,0,1.74911,0
"Dec 10, 04:00 pm",333.433,293,393,500.567,0.927685,0.922768,0.991772,0.782816,41.9452,0.308405,73.8615,99.2884,196.422,4.67228,33.5653,13.171,264.085,81.4451,998,226.907,78.201,5.87813,1.9,10.8,673,27429.6,31.0156,31.0156,28.5725,0,0,81.4451,0.743784,2.44317,0.127683,1.02235,0,0.2893,0.104378,0.89946,0,2.44317,0
"Dec 10, 05:00 pm",0,323.649,319.167,223.936,0,0.966209,0.992683,0,32.6623,0,0,0,87.8726,3.72342,26.6308,10.4499,104.378,0,998,237.304,87.1944,5.04688,2.5,9.5,266,-355.488,0,0,-0.3703,0,0,0,0.841866,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 10, 06:00 pm",0,305.223,301.434,0,0,0.99082,0.993935,0,23.2123,0,0,0,0,3.03013,22.113,8.67716,0,0,998,246.557,97.1512,5.34062,2.9,8.7,0,-355.488,0,0,-0.3703,0,0,0,0.919051,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 10, 07:00 pm",0,289.43,286.148,0,0,1.00187,0.996466,0,14.031,0,0,0,0,2.51984,18.9194,7.42397,0,0,998,255.162,108.128,4.775,3.1,7.9,0,-355.488,0,0,-0.3703,0,0,0,0.970165,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 10, 08:00 pm",0,275.716,272.843,0,0,1.00323,0.998651,0,5.44874,0,0,0,0,2.13006,16.3667,6.42228,0,0,998,263.692,119.548,4.3875,2.5,7.2,0,-355.488,0,0,-0.3703,0,0,0,0.995482,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 10, 09:00 pm",0,263.646,261.101,0,0,1.00168,0.999458,0,2.19325,0,0,0,0,1.83436,14.3336,5.62449,0,0,998,272.944,131.157,3.66563,1.7,6.4,0,-355.488,0,0,-0.3703,0,0,0,0.999267,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 10, 10:00 pm",0,252.849,250.56,0,0,1.00367,0.997882,0,8.51761,0,0,0,0,1.6,12.7753,5.01304,0,0,998,284.352,142.642,3.4125,2.1,5.6,0,-355.488,0,0,-0.3703,0,0,0,0.98897,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 10, 11:00 pm",0,243.145,241.083,0,0,1.0024,0.9967,0,13.1334,0,0,0,0,1.41256,11.3899,4.46941,0,0,998,301.243,153.378,2.925,1.2,4.8,0,-355.488,0,0,-0.3703,0,0,0,0.973844,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 11, 12:00 am",0,234.287,232.401,0,0,1.0007,0.996042,0,15.6362,0,0,0,0,1.25903,10.3428,4.0585,0,0,998,331.798,161.522,2.20313,1.7,4,0,-355.488,0,0,-0.3703,0,0,0,0.962993,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 11, 01:00 am",0,226.153,224.422,0,0,1.00051,0.995979,0,15.8738,0,0,0,0,1.13549,9.40818,3.69177,0,0,998,18.9909,162.515,1.51563,1.5,3,0,-355.488,0,0,-0.3703,0,0,0,0.961866,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 11, 02:00 am",0,218.591,216.984,0,0,1.00199,0.996514,0,13.8461,0,0,0,0,1.03605,8.66534,3.40028,0,0,998,53.8345,155.437,0.159375,1.9,1.8,0,-355.488,0,0,-0.3703,0,0,0,0.970942,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 11, 03:00 am",0,211.557,210.067,0,0,1.00357,0.997596,0,9.64814,0,0,0,0,0.949138,7.95872,3.123,0,0,998,72.7249,145.025,-0.70625,1.5,0.7,0,-355.488,0,0,-0.3703,0,0,0,0.985856,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 11, 04:00 am",0,205.031,203.656,0,0,1.00251,0.9991,0,3.64124,0,0,0,0,0.870716,7.27613,2.85515,0,0,998,84.9147,133.63,-1.48438,0.5,0,0,-355.488,0,0,-0.3703,0,0,0,0.997981,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 11, 05:00 am",0,198.91,197.625,0,0,1.00257,0.999069,0,3.76478,0,0,0,0,0.80232,6.74817,2.64798,0,0,998,94.4711,122.019,-1.92813,0.4,-0.6,0,-355.488,0,0,-0.3703,0,0,0,0.997842,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 11, 06:00 am",0,193.123,191.916,0,0,1.00285,0.996947,0,12.1838,0,0,0,0,0.742035,6.30361,2.47354,0,0,998,103.078,110.543,-2.27187,0.5,-1.1,0,-355.488,0,0,-0.3703,0,0,0,0.977476,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 11, 07:00 am",0,187.616,186.476,0,0,0.994088,0.994496,0,21.2683,0,0,0,0,0.689433,5.92561,2.32521,0,0,998,111.617,99.4572,-2.61562,0.8,-1.6,0,-355.488,0,0,-0.3703,0,0,0,0.931892,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 11, 08:00 am",0,182.345,181.263,0,0,0.972697,0.992851,0,30.69,0,0,0,0,0.639473,5.60946,2.20115,0,0,998,120.691,89.1069,-2.79375,1.7,-1.7,0,-355.488,0,0,-0.3703,0,0,0,0.859941,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 11, 09:00 am",0,247.616,292.468,418.869,0.718173,0.934483,0.991993,0.701999,39.9005,0.232399,-75.566,58.4246,164.364,2.20987,16.3689,6.42314,214.25,0,998,130.807,80.0674,-1.05,2.7,0.2,546,-355.488,0,0,-0.3703,0,0,0,0.76716,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 11, 10:00 am",237.521,293,393,475.232,1,0.869657,0.990886,1,48.9742,0.365356,-62.2694,122.222,186.481,5.13533,33.8679,13.2898,284.098,58.0174,998,142.399,72.1147,0.359375,3.2,2,724,10658.7,12.8013,12.8013,11.1028,0,0,38.0427,0.656398,1.69851,0.065066,0.790033,0,0.2893,0.104378,0.44973,0,1.69851,0
"Dec 11, 11:00 am",356.425,293,393,457.737,1,0.779327,0.989602,1,56.5307,0.267311,-43.0602,105.358,179.616,5.04342,33.7754,13.2535,325.692,87.0611,998,155.706,66.1399,1.825,3.7,3.7,830,29640.2,33.3654,33.3654,30.8752,0,0,87.0611,0.55149,2.49025,0.144794,1.05232,0,0.2893,0.104378,0.89946,0,2.49025,0
"Dec 11, 12:00 pm",280.357,293,393,425.346,1,0.690757,0.98847,1,61.3803,0.196529,-17.7913,86.6768,166.906,4.97926,33.6821,13.2169,348.451,68.4807,998,170.534,62.7616,2.32188,4.2,4.9,888,22731.1,25.5657,25.5657,23.6782,0,0,68.4807,0.478993,1.88753,0.0912855,0.952836,0,0.2893,0.104378,0.44973,0,1.88753,0
"Dec 11, 01:00 pm",274.992,293,393,425.986,1,0.678729,0.988323,1,61.9201,0.189147,11.5013,85.2828,167.157,4.93681,33.5776,13.1758,355.122,67.1701,998,186.072,62.4198,2.65312,3.4,5.7,905,22210.9,25.0134,25.0134,23.1363,0,0,67.1701,0.470702,1.87705,0.0878471,0.945791,0,0.2893,0.104378,0.44973,0,1.87705,0
"Dec 11, 02:00 pm",355.428,293,393,469.566,1,0.75718,0.989311,1,57.9146,0.250281,38.087,104.978,184.258,4.91568,33.7535,13.2449,346.882,86.8177,998,201.143,65.1637,3.20937,4.2,6.1,884,29544.5,33.2637,33.2637,30.7755,0,0,86.8177,0.531183,2.48819,0.144035,1.05102,0,0.2893,0.104378,0.89946,0,2.48819,0
"Dec 11, 03:00 pm",456.094,293,393,514.925,1,0.851535,0.990612,1,50.8162,0.348357,58.5639,129.635,202.057,4.92624,33.8992,13.3021,319.806,111.407,998,214.817,70.6233,3.0875,4.2,5.9,815,39147.1,43.4811,43.4811,40.7783,0,0,111.407,0.63181,2.70283,0.22836,1.18134,0,0.2893,0.104378,0.89946,0,2.70283,0
"Dec 11, 04:00 pm",327.888,293,393,494.326,0.930162,0.921957,0.991758,0.78407,42.0782,0.306464,73.835,98.3815,193.973,4.96862,33.9504,13.3222,261.338,80.0907,998,226.77,78.2006,2.9125,4.2,5.1,666,26895.3,30.4479,30.4479,28.0159,0,0,80.0907,0.742231,2.43192,0.123678,1.0151,0,0.2893,0.104378,0.89946,0,2.43192,0
"Dec 11, 05:00 pm",0,323.192,318.603,229.488,0,0.965744,0.992672,0,32.7948,0,0,0,90.0511,3.95244,26.8838,10.5492,107.125,0,998,237.171,87.178,2.39375,5,3.8,273,-355.488,0,0,-0.3703,0,0,0,0.840616,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 11, 06:00 pm",0,304.431,300.577,0,0,0.990578,0.993897,0,23.3445,0,0,0,0,3.19546,22.1802,8.70352,0,0,998,246.426,97.1209,2.875,4.2,3.5,0,-355.488,0,0,-0.3703,0,0,0,0.918139,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 11, 07:00 pm",0,288.427,285.102,0,0,1.00179,0.996432,0,14.1619,0,0,0,0,2.63703,18.9131,7.42152,0,0,998,255.026,108.089,3.14375,4,3.3,0,-355.488,0,0,-0.3703,0,0,0,0.969608,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 11, 08:00 pm",0,274.554,271.649,0,0,1.00327,0.998619,0,5.57698,0,0,0,0,2.21389,16.3625,6.42065,0,0,998,263.546,119.503,2.7875,3.7,3.1,0,-355.488,0,0,-0.3703,0,0,0,0.995267,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 11, 09:00 pm",0,262.36,259.79,0,0,1.0016,0.999489,0,2.06954,0,0,0,0,1.8903,14.3433,5.62832,0,0,998,272.776,131.111,2.50938,3.2,2.9,0,-355.488,0,0,-0.3703,0,0,0,0.999348,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 11, 10:00 pm",0,251.489,249.187,0,0,1.00367,0.997911,0,8.40129,0,0,0,0,1.63475,12.7559,5.00542,0,0,998,284.14,142.602,2.3875,3.5,2.7,0,-355.488,0,0,-0.3703,0,0,0,0.989269,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 11, 11:00 pm",0,241.682,239.599,0,0,1.00245,0.996727,0,13.0316,0,0,0,0,1.42936,11.4698,4.50074,0,0,998,300.944,153.356,2.34375,4.2,2.5,0,-355.488,0,0,-0.3703,0,0,0,0.974246,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 12, 12:00 am",0,232.779,230.886,0,0,1.00077,0.996063,0,15.5567,0,0,0,0,1.26249,10.3518,4.06205,0,0,998,331.376,161.553,2.26094,4,2.3,0,-355.488,0,0,-0.3703,0,0,0,0.963366,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 12, 01:00 am",0,224.636,222.905,0,0,1.00055,0.995994,0,15.817,0,0,0,0,1.11531,9.4299,3.70029,0,0,998,18.7113,162.62,2.46563,4.6,2.7,0,-355.488,0,0,-0.3703,0,0,0,0.962137,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 12, 02:00 am",0,217.121,215.526,0,0,1.00202,0.996526,0,13.8023,0,0,0,0,0.992873,8.66172,3.39886,0,0,998,53.7739,155.568,3.04375,5.6,3.2,0,-355.488,0,0,-0.3703,0,0,0,0.971125,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 12, 03:00 am",0,210.168,208.698,0,0,1.00358,0.997603,0,9.61869,0,0,0,0,0.890439,7.9522,3.12045,0,0,998,72.7247,145.158,3.20937,5.6,3.6,0,-355.488,0,0,-0.3703,0,0,0,0.985942,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 12, 04:00 am",0,203.687,202.322,0,0,1.0025,0.999104,0,3.62618,0,0,0,0,0.805267,7.35357,2.88554,0,0,998,84.9254,133.763,3.50938,6.1,3.9,0,-355.488,0,0,-0.3703,0,0,0,0.997998,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 12, 05:00 am",0,197.592,196.315,0,0,1.00257,0.999069,0,3.76733,0,0,0,0,0.743591,6.83077,2.68039,0,0,998,94.4801,122.152,3.12188,5.9,3.2,0,-355.488,0,0,-0.3703,0,0,0,0.997839,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 12, 06:00 am",0,191.915,190.735,0,0,1.00286,0.996949,0,12.1765,0,0,0,0,0.672279,6.2866,2.46686,0,0,998,103.081,110.676,4.16563,4.6,4.4,0,-355.488,0,0,-0.3703,0,0,0,0.977502,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 12, 07:00 am",0,186.563,185.458,0,0,0.994109,0.9945,0,21.2542,0,0,0,0,0.622194,5.85276,2.29662,0,0,998,111.611,99.5893,4.24375,4,4.4,0,-355.488,0,0,-0.3703,0,0,0,0.931981,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 12, 08:00 am",0,181.48,180.439,0,0,0.972751,0.992853,0,30.6725,0,0,0,0,0.576294,5.489,2.15389,0,0,998,120.673,89.2147,4.46562,4.4,4.7,0,-355.488,0,0,-0.3703,0,0,0,0.860097,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 12, 09:00 am",0,176.614,175.626,0,0.706634,0.934606,0.991996,0.697803,39.8778,0,-75.6542,0,0,0.537739,5.18689,2.03534,0,0,998,130.773,80.1939,4.64375,5.6,4.8,0,-355.488,0,0,-0.3703,0,0,0,0.767414,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 12, 10:00 am",0,171.998,171.071,0.656528,1,0.869748,0.990888,1,48.9644,0,-62.4497,0.168866,0.257621,0.491028,4.85852,1.90649,0.3924,0,998,142.343,72.2353,6.43125,6.9,6.9,1,-355.488,0,0,-0.3703,0,0,0,0.656528,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 12, 11:00 am",0,167.613,166.741,0.55138,1,0.779213,0.9896,1,56.5382,0,-43.2781,0.126893,0.216362,0.460784,4.53226,1.77846,0.3924,0,998,155.625,66.2485,6.775,5.2,7.4,1,-355.488,0,0,-0.3703,0,0,0,0.55138,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 12, 12:00 pm",0,163.421,162.598,0.478389,1,0.689896,0.98846,1,61.4197,0,-18.0349,0.0973634,0.18772,0.432863,4.25951,1.67143,0.3924,0,998,170.427,62.8516,7.02812,5,8.2,1,-355.488,0,0,-0.3703,0,0,0,0.478389,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 12, 01:00 pm",0,159.401,158.62,0.469489,1,0.676931,0.988301,1,61.9989,0,11.2913,0.0937411,0.184227,0.409072,4.01165,1.57417,0.3924,0,998,185.944,62.4855,7.57187,4.8,8.9,1,-355.488,0,0,-0.3703,0,0,0,0.469489,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 12, 02:00 pm",0,155.509,154.762,0,1,0.755368,0.989287,1,58.022,0,37.9523,0,0,0.390372,3.8162,1.49748,0,0,998,201.005,65.2029,7.85,5.6,9.1,0,-355.488,0,0,-0.3703,0,0,0,0.529594,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 12, 03:00 pm",0,151.709,150.987,0,1,0.850268,0.990593,1,50.9374,0,58.4864,0,0,0.375304,3.6635,1.43756,0,0,998,214.679,70.6373,7.57187,7.6,8.9,0,-355.488,0,0,-0.3703,0,0,0,0.63017,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 12, 04:00 pm",0,152.591,153.333,14.0738,0.933175,0.921165,0.991743,0.785524,42.2069,0.128237,73.8042,2.81281,5.52254,0.381805,3.75872,1.47492,7.4556,0,998,226.637,78.1936,7.67188,8.1,9,19,-355.488,0,0,-0.3703,0,0,0,0.740724,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 12, 05:00 pm",0,149.581,148.874,0,0,0.965291,0.99266,0,32.9227,0,0,0,0,0.36813,3.57148,1.40145,0,0,998,237.042,87.1557,7.27188,7.9,8.6,0,-355.488,0,0,-0.3703,0,0,0,0.839404,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 12, 06:00 pm",0,145.933,145.254,0,0,0.990342,0.993859,0,23.4721,0,0,0,0,0.355782,3.40157,1.33478,0,0,998,246.299,97.0847,7.3625,7.6,8.3,0,-355.488,0,0,-0.3703,0,0,0,0.917254,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 12, 07:00 pm",0,142.381,141.729,0,0,1.00171,0.996399,0,14.2878,0,0,0,0,0.344388,3.24138,1.27192,0,0,998,254.897,108.044,7.31875,7.3,8.1,0,-355.488,0,0,-0.3703,0,0,0,0.969068,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Dec 12, 08:00 pm",0,138.904,138.273,0,0,1.00331,0.998589,0,5.69986,0,0,0,0,0.334121,3.11258,1.22137,0,0,998,263.407,119.453,6.88438,8.6,7.9,0,-355.488,0,0,-0.3703,0,0,0,0.995056,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
