"Time stamp","1st operating mode","2nd op. mode, if applicable","3rd op. mode, if applicable","Field change in material/htf internal energy | (MWt)","Field collector DNI-cosine product | (W/m2)","Field collector cosine efficiency","Field collector incidence angle modifier","Field collector optical end loss","Field collector row shadowing loss","Field collector solar incidence angle | (deg)","Field collector tracking power | (MWe)","Field fraction of focused SCAs","Field freeze protection required | (MWt)","Field htf pumping power | (MWe)","Field optical efficiency before defocus","Field piping thermal losses | (MWt)","Field pressure drop | (bar)","Field thermal power incident | (MWt)","Field thermal power incident after cosine | (MWt)","Field thermal power leaving in HTF | (MWt)","Field timestep-averaged inlet temperature | (C)","Field timestep-averaged outlet temperature | (C)","Field total mass flow delivered | (kg/s)","Field total mass flow recirculated | (kg/s)","Heat sink HTF inlet temp | (C)","Heat sink HTF mass flow | (kg/s)","Heat sink HTF outlet temp | (C)","Heat sink pumping power | (MWe)","Heat sink thermal power | (MWt)","Loop timestep-averaged inlet temperature | (C)","Loop timestep-averaged outlet temperature | (C)","Receiver mass flow rate | (kg/s)","Receiver thermal losses | (MWt)","Receiver thermal power absorbed | (MWt)","Receiver thermal power incident | (MWt)","Relative energy balance error","Relative mass flow balance error","Resource Beam normal irradiance | (W/m2)","Resource Dry bulb temperature | (C)","Resource Hour of Day","Resource Month","Resource Pressure | (mbar)","Resource Solar Azimuth | (deg)","Resource Solar Zenith | (deg)","Resource Wet bulb temperature | (C)","Resource Wind Speed | (m/s)","System total electrical parasitic | (MWe)","TES charge mass flow rate | (kg/s)","TES charge state | (MWht)","TES charge thermal power | (MWt)","TES cold temperature | (C)","TES discharge mass flow rate | (kg/s)","TES discharge thermal power | (MWt)","TES freeze protection power | (MWe)","TES hot temperature | (C)","TES thermal losses | (MWt)","Time at end of timestep | (hr)"
"Apr 30, 12:00 pm",6,0,0,25.892,291.52,0.913855,0.989425,0.994165,1,23.9564,0.06,1,0,0.0720015,0.759212,0,1.42739,125.176,114.392,49.5735,293,356.168,322.414,0,356.168,322.414,293,0.177328,49.5735,301.696,391.927,2.68679,12.1507,74.6973,86.848,-5.30574e-05,0,319,6.9,13,4,993,157.265,25.8273,4.0875,3.9,0.309329,0,0,0,-273.15,0,0,0,-273.15,0,2869
"Apr 30, 01:00 pm",6,0,0,8.92827,483.485,0.910518,0.988507,0.994096,1,24.423,0.06,1,0,0.329115,0.758455,0,3.90535,208.364,189.719,123.338,293,384.716,541.313,0,384.716,541.313,293,0.297722,123.338,294.674,392.635,4.51094,11.8515,132.042,143.894,-0.00115854,0,531,8.4,14,4,993,191.559,24.6523,4.9625,3.9,0.686837,0,0,0,-273.15,0,0,0,-273.15,0,2870
"Apr 30, 02:00 pm",6,0,0,-21.4253,93.5381,0.92612,0.992652,0.994426,1,22.1621,0.06,1,0,0.0170481,0.761889,0,0.558594,39.6324,36.7044,41.1216,293,374.743,204,0,374.743,204,293,0.1122,41.1216,293.311,341.977,1.7,8.70541,19.2592,27.9646,-0.000225163,0,101,9,15,4,993,221.4,29.916,5.32813,3.4,0.189248,0,0,0,-273.15,0,0,0,-273.15,0,2871
"Apr 30, 03:00 pm",6,0,0,18.4176,322.215,0.9533,0.998876,0.99552,1,17.5792,0.06,1,0,0.0765948,0.767509,0,1.49141,132.631,126.437,66.9852,293,375.102,330.772,0,375.102,330.772,293,0.181925,66.9852,293.11,390.761,2.75644,11.7842,85.2576,97.0418,-0.000372405,0,338,9.9,16,4,993,241.508,39.0405,5.91562,2.8,0.31852,0,0,0,-273.15,0,0,0,-273.15,0,2872
"Apr 30, 04:00 pm",6,0,0,4.94715,368.902,0.981122,1,0.997213,1,11.1507,0.06,1,0,0.136036,0.769679,0,2.18024,147.542,144.757,94.8791,293,387.946,401.285,0,387.946,401.285,293,0.220706,94.8791,293.026,392.687,3.34404,11.737,99.6795,111.416,-0.0010154,0,376,10.3,17,4,993,255.393,49.8456,6.31563,2.1,0.416743,0,0,0,-273.15,0,0,0,-273.15,0,2873
"Apr 30, 05:00 pm",6,0,0,0.707804,220.623,0.998292,1,0.999173,1,3.34892,0.06,1,0,0.0234236,0.771192,0,0.680283,86.7204,86.5723,54.3961,293,391.372,221.487,0,391.372,221.487,293,0.121818,54.3961,293.007,392.464,1.84573,11.7334,55.0305,66.7639,-0.000657329,0,221,10.1,18,4,993,266.19,61.2986,6.42813,2.6,0.205242,0,0,0,-273.15,0,0,0,-273.15,0,2874
"Apr 30, 06:00 pm",6,0,0,-37.8105,9.95583,0.995583,1,0.998666,0.820246,5.38723,0.06,1,0,0.0161976,0.632247,0,0.546239,3.924,3.90667,34.7206,293,362.607,204,0,362.607,204,293,0.1122,34.7206,293.003,301.696,1.7,6.75388,-4.28391,2.46998,-9.06323e-05,0,10,9.4,19,4,993,275.63,72.8861,6.11875,2.3,0.188398,0,0,0,-273.15,0,0,0,-273.15,0,2875
"Apr 30, 07:00 pm",6,0,0,-19.3971,76.4894,0.96822,1,0.996347,0.527989,14.4835,0.00665778,1,0,0.0159098,0.0450543,0,0.542746,30.9996,30.0144,14.816,293,323.468,204,0,323.468,204,293,0.1122,14.816,293.001,283.917,1.7,6.39528,-5.04301,1.35228,-1.62925e-05,0,79,8.5,20,4,993,284.734,84.2198,5.6875,3,0.134768,0,0,0,-273.15,0,0,0,-273.15,0,2876
"Apr 30, 08:00 pm",1,0,0,-5.85102,0,0,0,0,0,0,0,1,0,0.0160067,0,0,0.544181,0,0,-0.58448,303.276,302.066,0,204,393,0,293,0,0,296.968,282.46,1.7,6.53343,-6.53343,0,0,0,0,8.1,21,4,993,294.239,94.7532,5.99063,3,0.0160067,0,0,0,-273.15,0,0,0,-273.15,0,2877
"Apr 30, 09:00 pm",1,0,0,-6.28779,0,0,0,0,0,0,0,1,0,0.0159349,0,0,0.543177,0,0,-0.25827,293.099,292.558,0,204,393,0,293,0,0,296.875,283.649,1.7,6.56459,-6.56459,0,0,0,0,7.7,22,4,993,304.807,104.862,5.66875,2.6,0.0159349,0,0,0,-273.15,0,0,0,-273.15,0,2878
"Apr 30, 10:00 pm",1,0,0,-6.13872,0,0,0,0,0,0,0,1,0,0.0157984,0,0,0.541303,0,0,-0.189006,287.637,287.238,0,204,393,0,293,0,0,292.919,280.624,1.7,6.33138,-6.33138,0,0,0,0,7.3,23,4,993,317.074,113.643,5.425,2.1,0.0157984,0,0,0,-273.15,0,0,0,-273.15,0,2879
"Apr 30, 11:00 pm",1,0,0,-5.90025,0,0,0,0,0,0,0,1,0,0.0156584,0,0,0.539375,0,0,-0.171038,283.154,282.791,0,204,393,0,293,0,0,288.505,276.738,1.7,6.07265,-6.07265,0,0,0,0,7,0,4,993,331.538,120.432,4.96875,2.8,0.0156584,0,0,0,-273.15,0,0,0,-273.15,0,2880
"May 1, 12:00 am",1,0,0,-5.6565,0,0,0,0,0,0,0,1,0,0.0155245,0,0,0.53752,0,0,-0.161543,278.979,278.634,0,204,393,0,293,0,0,284.177,272.856,1.7,5.819,-5.819,0,0,0,0,6.5,1,5,993,348.16,124.441,5.64063,3.9,0.0155245,0,0,0,-273.15,0,0,0,-273.15,0,2881
"May 1, 01:00 am",1,0,0,-5.42476,0,0,0,0,0,0,0,1,0,0.0153973,0,0,0.535749,0,0,-0.153855,274.999,274.669,0,204,393,0,293,0,0,280.013,269.11,1.7,5.57944,-5.57944,0,0,0,0,6.3,2,5,993,5.91721,125.032,6.14375,3.7,0.0153973,0,0,0,-273.15,0,0,0,-273.15,0,2882
"May 1, 02:00 am",1,0,0,-5.21239,0,0,0,0,0,0,0,1,0,0.0152766,0,0,0.534058,0,0,-0.14716,271.181,270.865,0,204,393,0,293,0,0,276.019,265.496,1.7,5.36034,-5.36034,0,0,0,0,6,3,5,993,23.0753,122.096,5.84375,2.5,0.0152766,0,0,0,-273.15,0,0,0,-273.15,0,2883
"May 1, 03:00 am",1,0,0,-5.01604,0,0,0,0,0,0,0,1,0,0.0151617,0,0,0.532442,0,0,-0.141035,267.509,267.204,0,204,393,0,293,0,0,272.182,262.011,1.7,5.15783,-5.15783,0,0,0,0,5.8,4,5,993,38.2913,116.134,5.64375,1.9,0.0151617,0,0,0,-273.15,0,0,0,-273.15,0,2884
"May 1, 04:00 am",1,0,0,-4.83286,0,0,0,0,0,0,0,1,0,0.0150523,0,0,0.530895,0,0,-0.135332,263.972,263.678,0,204,393,0,293,0,0,268.491,258.65,1.7,4.96891,-4.96891,0,0,0,0,5.6,5,5,993,51.2348,107.925,5.44375,1.4,0.0150523,0,0,0,-273.15,0,0,0,-273.15,0,2885
"May 1, 05:00 am",1,0,0,-4.6607,0,0,0,0,0,0,0,1,0,0.0149484,0,0,0.52943,0,0,-0.129987,260.561,260.278,0,204,393,0,293,0,0,264.936,255.407,1.7,4.79136,-4.79136,0,0,0,0,5.5,6,5,993,62.2812,98.1882,5.34375,0.8,0.0149484,0,0,0,-273.15,0,0,0,-273.15,0,2886
"May 1, 06:00 am",1,0,0,-4.50044,0,0,0,0,0,0,0,1,0,0.0148537,0,0,0.528187,0,0,-0.125041,257.269,256.995,0,204,393,0,293,0,0,261.508,252.27,1.7,4.626,-4.626,0,0,0,0,5.5,7,5,993,72.0468,87.7278,5.34375,1.1,0.0148537,0,0,0,-273.15,0,0,0,-273.15,0,2887
"May 1, 07:00 am",2,0,0,6.17306,68.2349,0.988912,1,0.997876,0.705873,8.54028,0.0475094,1,0,0.0151527,0.43048,0,0.532029,27.0756,26.7754,0.278385,258.004,258.613,0,204,393,0,293,0,0,258.938,269.099,1.7,5.10796,6.4183,11.5263,0,0,69,6.7,8,5,993,81.1825,76.6497,6.54375,1.7,0.0626621,0,0,0,-273.15,0,0,0,-273.15,0,2888
"May 1, 08:00 am",2,6,0,108.571,551.99,0.999982,1,0.999915,1,0.34298,0.06,1,0,0.357524,0.771765,0,4.14213,216.605,216.601,50.8527,289.269,326.011,289.274,271.464,373.765,289.274,293,0.159101,43.2762,275.567,381.147,4.67282,10.6297,156.535,167.165,0,0,552,8.9,9,5,993,90.3824,65.0866,8.88047,1.6,0.576625,0,0,0,-273.15,0,0,0,-273.15,0,2889
"May 1, 09:00 am",6,0,0,15.0464,482.673,0.989084,1,0.997893,1,8.47372,0.06,1,0,0.308429,0.770204,0,3.74569,191.491,189.401,119.386,293,383.688,530.315,0,383.688,530.315,293,0.291673,119.386,291.298,392.618,4.41929,11.6786,134.199,145.877,-0.0010715,0,488,10.9,10,5,993,100.535,53.5249,10.1187,2.7,0.660103,0,0,0,-273.15,0,0,0,-273.15,0,2890
"May 1, 10:00 am",6,0,0,1.83266,485.964,0.964215,1,0.996112,1,15.3743,0.06,1,0,0.328262,0.768829,0,3.90098,197.77,190.692,133.228,293,391.569,541.313,0,391.569,541.313,293,0.297722,133.228,292.803,392.616,4.51094,11.7383,134.872,146.61,-0.00162046,0,504,12.9,11,5,993,113.066,42.3938,10.7906,4.4,0.685984,0,0,0,-273.15,0,0,0,-273.15,0,2891
"May 1, 11:00 am",6,0,0,0.419592,728.315,0.936138,0.995107,0.994688,1,20.5872,0.06,1,0,1.1465,0.763974,0,8.90593,305.287,285.791,206.403,293,392.769,827.803,0,392.769,827.803,293,0.455292,206.403,292.984,392.94,6.89836,11.811,206.526,218.337,-0.00261002,0,778,15,12,5,993,130.59,32.4836,11.9141,6.4,1.6618,0,0,0,-273.15,0,0,0,-273.15,0,2892
"May 1, 12:00 pm",6,0,0,0.048324,662.285,0.916023,0.990012,0.99421,1,23.6486,0.06,1,0,0.83674,0.759697,0,7.23289,283.705,259.88,185.86,293,392.963,743.858,0,392.963,743.858,293,0.409122,185.86,292.999,392.982,6.19882,11.7895,185.641,197.43,-0.00236472,0,723,16.5,13,5,993,157.115,25.5296,12.3594,7.2,1.30586,0,0,0,-273.15,0,0,0,-273.15,0,2893
"May 1, 01:00 pm",6,0,0,-0.394816,841.578,0.912774,0.989129,0.994142,1,24.1084,0.06,1,0,1.78947,0.758968,0,11.9542,361.793,330.235,239.604,293,392.579,962.929,0,392.579,962.929,293,0.529611,239.604,293,392.448,8.02441,11.7768,238.861,250.638,-0.00301159,0,922,17.9,14,5,993,191.75,24.3583,12.5875,5.8,2.37908,0,0,0,-273.15,0,0,0,-273.15,0,2894
"May 1, 02:00 pm",6,0,0,-0.0717854,851.103,0.928139,0.99316,0.994471,1,21.8535,0.06,1,0,1.88258,0.762313,0,12.3622,359.831,333.973,243.251,293,392.381,979.669,0,392.381,979.669,293,0.538818,243.251,293,392.357,8.16391,11.7655,242.826,254.592,-0.00303812,0,917,19,15,5,993,221.777,29.6759,12.9844,6,2.48139,0,0,0,-273.15,0,0,0,-273.15,0,2895
"May 1, 03:00 pm",6,0,0,0.343496,859.359,0.954843,0.999184,0.9956,1,17.2841,0.06,1,0,1.95271,0.767807,0,12.6634,353.16,337.212,247.122,293,392.72,991.625,0,392.72,991.625,293,0.545394,247.122,293,392.835,8.26354,11.8052,247.109,258.914,-0.00312012,0,900,19.5,16,5,993,241.883,38.8479,12.9375,8.3,2.5581,0,0,0,-273.15,0,0,0,-273.15,0,2896
"May 1, 04:00 pm",6,0,0,0.0156213,852.423,0.982054,1,0.997284,1,10.871,0.06,1,0,1.91944,0.769734,0,12.5203,340.603,334.491,246.014,293,392.845,985.862,0,392.845,985.862,293,0.542224,246.014,293,392.85,8.21551,11.7953,245.674,257.469,-0.0031184,0,868,19.6,17,5,993,255.726,49.679,13.0375,6.4,2.52166,0,0,0,-273.15,0,0,0,-273.15,0,2897
"May 1, 05:00 pm",6,0,0,-0.201428,808.827,0.998552,1,0.999238,1,3.08329,0.06,1,0,1.6564,0.771243,0,11.3586,317.844,317.384,233.546,293,392.638,937.981,0,392.638,937.981,293,0.51589,233.546,293,392.566,7.81651,11.7741,233.006,244.78,-0.00294098,0,810,19.2,18,5,993,266.487,61.142,12.8719,7.4,2.23229,0,0,0,-273.15,0,0,0,-273.15,0,2898
"May 1, 06:00 pm",6,0,0,0.208353,694.618,0.995155,1,0.998603,0.828268,5.64213,0.06,1,0,0.565002,0.638389,0,5.58116,273.895,272.568,162.289,293,392.751,651.003,0,392.751,651.003,293,0.358052,162.289,293,392.845,5.42503,11.7395,162.265,174.005,-0.002051,0,698,18.2,19,5,993,275.901,72.7289,12.0281,5.4,0.983054,0,0,0,-273.15,0,0,0,-273.15,0,2899
"May 1, 07:00 pm",6,0,0,-35.094,356.873,0.967136,1,0.996282,0.532381,14.7298,0.00760925,1,0,0.0163341,0.0519179,0,0.548098,144.796,140.037,36.3639,293,365.741,204,0,365.741,204,293,0.1122,36.3639,293,309.351,1.7,7.05444,0.215981,7.27042,-0.000122001,0,369,16.7,20,5,993,284.988,84.0562,11.1531,4.6,0.136143,0,0,0,-273.15,0,0,0,-273.15,0,2900
"May 1, 08:00 pm",6,0,0,-22.0279,0,1,1,1,0,0,0,1,0,0.0158947,0,0,0.542532,0,0,16.2778,293,326.411,204,0,326.411,204,293,0.1122,16.2778,293,283.057,1.7,6.30523,-6.30523,0,-1.70638e-05,0,0,15.2,21,5,993,294.482,94.5693,11.0984,3.4,0.128095,0,0,0,-273.15,0,0,0,-273.15,0,2901
"May 1, 09:00 pm",1,0,0,-5.77879,0,0,0,0,0,0,0,1,0,0.0160254,0,0,0.544436,0,0,-0.617873,304.371,303.095,0,204,393,0,293,0,0,297.357,282.438,1.7,6.50534,-6.50534,0,0,0,0,14.3,22,5,993,305.036,104.655,10.55,2.3,0.0160254,0,0,0,-273.15,0,0,0,-273.15,0,2902
"May 1, 10:00 pm",1,0,0,-6.28661,0,0,0,0,0,0,0,1,0,0.0159574,0,0,0.543484,0,0,-0.262201,293.839,293.29,0,204,393,0,293,0,0,297.515,284.263,1.7,6.56822,-6.56822,0,0,0,0,13.4,23,5,993,317.282,113.407,10.0406,3.2,0.0159574,0,0,0,-273.15,0,0,0,-273.15,0,2903
"May 1, 11:00 pm",1,0,0,-6.14851,0,0,0,0,0,0,0,1,0,0.015821,0,0,0.541613,0,0,-0.190105,288.324,287.923,0,204,393,0,293,0,0,293.593,281.283,1.7,6.34241,-6.34241,0,0,0,0,12.5,0,5,993,331.704,120.164,9.64844,3.4,0.015821,0,0,0,-273.15,0,0,0,-273.15,0,2904
"May 2, 12:00 am",1,0,0,-5.91202,0,0,0,0,0,0,0,1,0,0.0156805,0,0,0.539679,0,0,-0.171657,283.824,283.46,0,204,393,0,293,0,0,289.177,277.395,1.7,6.08508,-6.08508,0,0,0,0,11.5,1,5,993,348.256,124.149,9.3125,3.7,0.0156805,0,0,0,-273.15,0,0,0,-273.15,0,2905
"May 2, 01:00 am",1,0,0,-5.66795,0,0,0,0,0,0,0,1,0,0.015546,0,0,0.537818,0,0,-0.162038,279.639,279.294,0,204,393,0,293,0,0,284.842,273.507,1.7,5.83095,-5.83095,0,0,0,0,10.8,2,5,993,5.92254,124.73,8.57344,3.7,0.015546,0,0,0,-273.15,0,0,0,-273.15,0,2906
"May 2, 02:00 am",1,0,0,-5.44138,0,0,0,0,0,0,0,1,0,0.0154181,0,0,0.536039,0,0,-0.154526,275.648,275.317,0,204,393,0,293,0,0,280.67,269.743,1.7,5.59676,-5.59676,0,0,0,0,9.9,3,5,993,22.9961,121.801,8.10312,4.4,0.0154181,0,0,0,-273.15,0,0,0,-273.15,0,2907
"May 2, 03:00 am",1,0,0,-5.23013,0,0,0,0,0,0,0,1,0,0.0152967,0,0,0.53434,0,0,-0.147824,271.817,271.499,0,204,393,0,293,0,0,276.665,266.114,1.7,5.37876,-5.37876,0,0,0,0,9.5,4,5,993,38.1526,115.858,8.09375,4.6,0.0152967,0,0,0,-273.15,0,0,0,-273.15,0,2908
"May 2, 04:00 am",1,0,0,-5.03409,0,0,0,0,0,0,0,1,0,0.0151812,0,0,0.532716,0,0,-0.141681,268.131,267.825,0,204,393,0,293,0,0,272.816,262.616,1.7,5.17654,-5.17654,0,0,0,0,9,5,5,993,51.0606,107.672,7.4375,3.7,0.0151812,0,0,0,-273.15,0,0,0,-273.15,0,2909
"May 2, 05:00 am",1,0,0,-4.84864,0,0,0,0,0,0,0,1,0,0.0150712,0,0,0.531162,0,0,-0.135872,264.581,264.286,0,204,393,0,293,0,0,269.112,259.246,1.7,4.98524,-4.98524,0,0,0,0,8.7,6,5,993,62.086,97.9564,7.1375,2.2,0.0150712,0,0,0,-273.15,0,0,0,-273.15,0,2910
"May 2, 06:00 am",1,0,0,-4.67608,0,0,0,0,0,0,0,1,0,0.0149665,0,0,0.529679,0,0,-0.130515,261.159,260.875,0,204,393,0,293,0,0,265.545,255.991,1.7,4.80729,-4.80729,0,0,0,0,8.6,7,5,993,71.836,87.5282,6.88125,2,0.0149665,0,0,0,-273.15,0,0,0,-273.15,0,2911
"May 2, 07:00 am",2,0,0,82.9724,553.474,0.988346,1,0.997822,0.710921,8.75598,0.0487183,1,0,0.12797,0.444567,0,2.10666,219.744,217.183,6.07169,292.201,298.714,0,397.984,393,0,293,0,0,272.965,352.852,3.31654,8.99819,87.5542,96.5524,0,0,560,10.4,8,5,993,80.9557,76.4455,7.74375,2.5,0.176688,0,0,0,-273.15,0,0,0,-273.15,0,2912
"May 2, 08:00 am",6,0,0,41.1887,749.998,0.999998,1,0.99997,1,0.122805,0.06,1,0,1.29177,0.771807,0,9.63639,294.3,294.299,174.775,293,375.195,862.006,0,375.195,862.006,293,0.474103,174.775,293.311,392.589,7.18339,11.8371,215.305,227.142,-0.000975462,0,750,12.4,9,5,993,90.1354,64.8854,9.04062,3.7,1.82588,0,0,0,-273.15,0,0,0,-273.15,0,2913
"May 2, 09:00 am",6,0,0,1.34358,825.407,0.989696,1,0.997954,1,8.23205,0.06,1,0,1.76267,0.770251,0,11.8355,327.262,323.89,236.671,293,391.914,958.002,0,391.914,958.002,293,0.526901,236.671,293.009,392.471,7.98335,11.8041,237.672,249.476,-0.00291153,0,834,14.4,10,5,993,100.262,53.319,10.4156,5,2.34957,0,0,0,-273.15,0,0,0,-273.15,0,2914
"May 2, 10:00 am",6,0,0,0.301137,850.536,0.965421,1,0.996181,1,15.1113,0.06,1,0,1.89849,0.768883,0,12.4298,345.704,333.75,244.848,293,392.749,982.202,0,392.749,982.202,293,0.540211,244.848,293,392.852,8.18502,11.8185,244.796,256.615,-0.00309422,0,881,16.4,11,5,993,112.765,42.1715,10.9312,5,2.4987,0,0,0,-273.15,0,0,0,-273.15,0,2915
"May 2, 11:00 am",6,0,0,-0.353096,849.718,0.937879,0.995516,0.994769,1,20.3017,0.06,1,0,1.88949,0.76435,0,12.3922,355.514,333.429,243.797,293,392.474,980.888,0,392.474,980.888,293,0.539488,243.797,293,392.356,8.17406,11.7668,243.09,254.857,-0.00305403,0,906,18.1,12,5,993,130.29,32.2296,11.4203,4.4,2.48898,0,0,0,-273.15,0,0,0,-273.15,0,2916
"May 2, 12:00 pm",6,0,0,0.0540163,841.013,0.918136,0.990578,0.994255,1,23.3449,0.06,1,0,1.79401,0.760165,0,11.9743,359.438,330.013,239.397,293,392.418,963.763,0,392.418,963.763,293,0.53007,239.397,293,392.436,8.03136,11.7604,239.104,250.865,-0.00299354,0,916,19.6,13,5,993,156.959,25.2368,11.8656,5,2.38408,0,0,0,-273.15,0,0,0,-273.15,0,2917
"May 2, 01:00 pm",6,0,0,-0.0157417,845.434,0.914972,0.989728,0.994188,1,23.7983,0.06,1,0,1.81999,0.759463,0,12.0887,362.578,331.748,240.57,293,392.419,968.48,0,392.419,968.48,293,0.532664,240.57,293,392.414,8.07067,11.7447,240.206,251.95,-0.00300825,0,924,20.7,14,5,993,191.938,24.0682,12.4188,4.2,2.41265,0,0,0,-273.15,0,0,0,-273.15,0,2918
"May 2, 02:00 pm",6,0,0,-0.0576324,853.832,0.9301,0.993648,0.994514,1,21.5496,0.06,1,0,1.90665,0.76272,0,12.4666,360.223,335.044,244.231,293,392.354,983.907,0,392.354,983.907,293,0.541149,244.231,293,392.335,8.19923,11.7254,243.819,255.545,-0.00304768,0,918,21.5,15,5,993,222.15,29.4393,12.75,3,2.5078,0,0,0,-273.15,0,0,0,-273.15,0,2919
"May 2, 03:00 pm",6,0,0,0.362517,856.878,0.956337,0.999476,0.995678,1,16.9938,0.06,1,0,1.93861,0.768092,0,12.6029,351.59,336.239,246.508,293,392.718,989.192,0,392.718,989.192,293,0.544056,246.508,293,392.839,8.24327,11.7469,246.515,258.262,-0.00311211,0,896,21.8,16,5,993,242.253,38.6578,12.4641,2,2.54266,0,0,0,-273.15,0,0,0,-273.15,0,2920
"May 2, 04:00 pm",6,0,0,0.0218577,846.318,0.982948,1,0.997355,1,10.5961,0.06,1,0,1.87808,0.769789,0,12.3412,337.856,332.095,244.229,293,392.854,978.607,0,392.854,978.607,293,0.538234,244.229,293,392.862,8.15506,11.7452,243.898,255.643,-0.00309673,0,861,21.8,17,5,993,256.054,49.5142,12.3078,2,2.47632,0,0,0,-273.15,0,0,0,-273.15,0,2921
"May 2, 05:00 pm",6,0,0,-0.168829,799.03,0.998787,1,0.999303,1,2.82239,0.06,1,0,1.59358,0.771292,0,11.0718,313.92,313.539,230.613,293,392.684,925.742,0,392.684,925.742,293,0.509158,230.613,293,392.623,7.71452,11.7207,230.11,241.83,-0.0029083,0,800,21.3,18,5,993,266.779,60.9868,12.2375,1.9,2.16274,0,0,0,-273.15,0,0,0,-273.15,0,2922
"May 2, 06:00 pm",6,0,0,0.130666,681.381,0.994717,1,0.998541,0.836245,5.89229,0.06,1,0,0.549422,0.644498,0,5.47916,268.794,267.374,160.727,293,392.733,644.864,0,392.733,644.864,293,0.354675,160.727,293,392.789,5.37387,11.6938,160.628,172.322,-0.00203011,0,685,20.3,19,5,993,276.168,72.5727,11.7062,2.3,0.964098,0,0,0,-273.15,0,0,0,-273.15,0,2923
"May 2, 07:00 pm",6,0,0,-34.4962,353.576,0.966054,1,0.996218,0.536743,14.9716,0.00855908,1,0,0.0163628,0.0588734,0,0.548527,143.618,138.743,36.6016,293,366.194,204,0,366.194,204,293,0.1122,36.6016,293,310.841,1.7,7.0833,1.08497,8.16827,-0.000126721,0,366,18.8,20,5,993,285.238,83.8934,11.4172,1.3,0.137122,0,0,0,-273.15,0,0,0,-273.15,0,2924
"May 2, 08:00 pm",6,0,0,-22.3236,0,1,1,1,0,0,0,1,0,0.0158996,0,0,0.542592,0,0,16.6032,293,327.064,204,0,327.064,204,293,0.1122,16.6032,293,283.367,1.7,6.28498,-6.28498,0,-1.7216e-05,0,0,17.3,21,5,993,294.719,94.3865,11.2844,0.7,0.1281,0,0,0,-273.15,0,0,0,-273.15,0,2925
"May 2, 09:00 pm",1,0,0,-5.75704,0,0,0,0,0,0,0,1,0,0.0160327,0,0,0.544536,0,0,-0.62643,304.79,303.497,0,204,393,0,293,0,0,297.501,282.578,1.7,6.494,-6.494,0,0,0,0,16.1,22,5,993,305.26,104.449,10.475,0.7,0.0160327,0,0,0,-273.15,0,0,0,-273.15,0,2926
"May 2, 10:00 pm",1,0,0,-6.28118,0,0,0,0,0,0,0,1,0,0.0159666,0,0,0.543608,0,0,-0.263794,294.14,293.588,0,204,393,0,293,0,0,297.768,284.513,1.7,6.56475,-6.56475,0,0,0,0,14.8,23,5,993,317.484,113.172,10.0734,0.9,0.0159666,0,0,0,-273.15,0,0,0,-273.15,0,2927
"May 2, 11:00 pm",1,0,0,-6.1445,0,0,0,0,0,0,0,1,0,0.0158304,0,0,0.541742,0,0,-0.190299,288.607,288.206,0,204,393,0,293,0,0,293.864,281.563,1.7,6.33864,-6.33864,0,0,0,0,13.6,0,5,993,331.865,119.9,10.0063,0.6,0.0158304,0,0,0,-273.15,0,0,0,-273.15,0,2928
"May 3, 12:00 am",1,0,0,-5.91431,0,0,0,0,0,0,0,1,0,0.0156897,0,0,0.539805,0,0,-0.171882,284.105,283.74,0,204,393,0,293,0,0,289.454,277.672,1.7,6.08761,-6.08761,0,0,0,0,12.3,1,5,993,348.348,123.861,8.94063,1,0.0156897,0,0,0,-273.15,0,0,0,-273.15,0,2929
"May 3, 01:00 am",1,0,0,-5.67119,0,0,0,0,0,0,0,1,0,0.015555,0,0,0.537943,0,0,-0.16223,279.915,279.57,0,204,393,0,293,0,0,285.118,273.781,1.7,5.83439,-5.83439,0,0,0,0,11.5,2,5,993,5.92551,124.432,8.76563,1.1,0.015555,0,0,0,-273.15,0,0,0,-273.15,0,2930
"May 3, 02:00 am",1,0,0,-5.44461,0,0,0,0,0,0,0,1,0,0.015427,0,0,0.536162,0,0,-0.154683,275.921,275.59,0,204,393,0,293,0,0,280.944,270.014,1.7,5.60015,-5.60015,0,0,0,0,10.6,3,5,993,22.9165,121.511,8.56875,1.4,0.015427,0,0,0,-273.15,0,0,0,-273.15,0,2931
"May 3, 03:00 am",1,0,0,-5.23599,0,0,0,0,0,0,0,1,0,0.0153052,0,0,0.534459,0,0,-0.148073,272.086,271.768,0,204,393,0,293,0,0,276.936,266.378,1.7,5.38487,-5.38487,0,0,0,0,10.1,4,5,993,38.0146,115.588,7.99063,1.9,0.0153052,0,0,0,-273.15,0,0,0,-273.15,0,2932
"May 3, 04:00 am",1,0,0,-5.04056,0,0,0,0,0,0,0,1,0,0.0151895,0,0,0.532833,0,0,-0.141934,268.395,268.089,0,204,393,0,293,0,0,273.084,262.874,1.7,5.18327,-5.18327,0,0,0,0,9.6,5,5,993,50.8879,107.424,7.725,1.7,0.0151895,0,0,0,-273.15,0,0,0,-273.15,0,2933
"May 3, 05:00 am",1,0,0,-4.85784,0,0,0,0,0,0,0,1,0,0.0150792,0,0,0.531275,0,0,-0.136213,264.839,264.544,0,204,393,0,293,0,0,269.376,259.494,1.7,4.99479,-4.99479,0,0,0,0,9.2,6,5,993,61.8924,97.729,7.0125,1.4,0.0150792,0,0,0,-273.15,0,0,0,-273.15,0,2934
