date;DNI;DryBulb;Pressure;Wspd;Elev;Azimuth;SB.NO.SAM;SB.NO.a.mf;SB.NO.a.tin;SB.NO.a.tout;NetPower;AuxPower;GrossPower;SB.NO.a.pin;SB.NO.a.pout;NoGeneration [kW];SF.a.pwr(2);Cycle thermal energy dumped - solar field | (MWt);Parasitic power total consumption | (MWe)
26/05/2007 9:00;23;20,5;993;3;51,27200653;106,2105552;204;204;195,124;198,403;-0,3703;-0,3703;0;16,43413444;13,88587997;206,9761833;0;0;0,3703
26/05/2007 10:00;426;22,2;993;3,4;61,79570178;123,3158868;68,2777;204;293;393;-0,382897;-0,382897;0;13,5541925;12,36966069;217,5580074;0;0;0,382897
26/05/2007 11:00;850;24,3;993;3,9;69,63872742;152,3449107;907,421;907,421;293;393;51,9736;-3,43579;55,4094;16,79583431;14,03788054;211,8727259;133,082;86,2549;3,43579
26/05/2007 12:00;197;25;993;4,4;71,09869605;194,1067803;155,476;204;293;393;11,9221;-1,66675;13,5889;17,87343098;15,41721443;228,3234057;37,977;0;1,66675
26/05/2007 13:00;5;24,8;993;5,4;65,02767423;228,4927518;204;204;324,135;319,729;-0,3703;-0,3703;0;18,33505854;15,64817803;229,8405993;0;0;0,3703
26/05/2007 14:00;0;24,1;993;4,2;55,12336602;248,7686004;204;204;306,061;302,315;-0,3703;-0,3703;0;16,15590611;14,24052496;226,1480723;0;0;0,3703
26/05/2007 15:00;0;23,7;993;5,6;43,9111992;261,8484003;204;204;290,479;287,213;-0,3703;-0,3703;0;18,93244882;15,31947651;237,3190903;0;0;0,3703
26/05/2007 16:00;18;23,3;993;6;32,33695145;271,9134262;204;204;276,874;274;-0,3703;-0,3703;0;21,31421511;18,15213508;342,3654943;0;0;0,3703
26/05/2007 17:00;5;22,9;993;5,4;20,81882615;280,8168324;204;204;264,895;262,349;-0,3703;-0,3703;0;21,8267657;18,24799777;387,5255295;0;0;0,3703
26/05/2007 18:00;0;21,9;993;4,6;9,69471045;289,5249262;204;204;254,218;251,936;-0,3703;-0,3703;0;20,88751219;17,7337;340,9019887;0;0;0,3703
26/05/2007 19:00;0;21,8;993;4,6;0;298,7143131;204;204;244,601;242,539;-0,3703;-0,3703;0;19,37238056;16,48975703;396,7113449;0;0;0,3703
26/05/2007 20:00;0;21,4;993;3,9;0;306,3464744;204;204;235,887;234,016;-0,3703;-0,3703;0;14,5807017;13,15092244;394,3374197;0;0;0,3703
26/05/2007 21:00;0;21,1;993;3,6;0;306,8713606;204;204;227,917;226,205;-0,3703;-0,3703;0;13,03862211;12,26197826;385,0698724;0;0;0,3703
26/05/2007 22:00;0;20,8;993;2,6;0;306,8874793;204;204;220,61;219,042;-0,3703;-0,3703;0;11,62306683;11,08874183;367,6027314;0;0;0,3703
26/05/2007 23:00;0;20,4;993;4,4;0;306,8986862;204;204;213,732;212,257;-0,3703;-0,3703;0;11,51585388;10,93172967;269,9887975;0;0;0,3703
27/05/2007 0:00;0;19,9;993;3,9;0;97,50600577;204;204;207,315;205,946;-0,3703;-0,3703;0;11,3872815;10,83307473;258,5831782;0;0;0,3703
27/05/2007 1:00;0;19,4;993;3,2;0;53,08020542;204;204;201,32;200,048;-0,3703;-0,3703;0;11,33494333;10,71780143;255,9501032;0;0;0,3703
27/05/2007 2:00;0;19,2;993;3;0;53,06913127;204;204;195,682;194,492;-0,3703;-0,3703;0;11,1908534;10,60473386;251,0825165;0;0;0,3703
27/05/2007 3:00;0;19;993;3;0;53,05787745;204;204;190,345;189,227;-0,3703;-0,3703;0;11,0767792;10,5730568;255,8160362;0;0;0,3703
27/05/2007 4:00;0;19;993;3,9;0;57,8041495;204;204;185,24;184,177;-0,3703;-0,3703;0;10,962704;10,5076885;237,5577695;0;0;0,3703
27/05/2007 5:00;0;19;993;4,2;6,0087269;67,25896095;204;204;180,361;179,355;-0,3703;-0,3703;0;10,9088717;10,36639176;178,497489;0;0;0,3703
27/05/2007 6:00;0;19,3;993;4,4;16,91543537;76,0424482;204;204;175,701;174,749;-0,3703;-0,3703;0;11,39785511;10,7670798;165,3830314;0;0;0,3703
27/05/2007 7:00;0;19,8;993;4,4;28,34002788;84,7668684;204;204;171,249;170,35;-0,3703;-0,3703;0;12,38139156;11,26867275;189,1528979;0;0;0,3703
27/05/2007 8:00;6;20,6;993;3,9;39,9385696;94,26206072;204;204;167,012;166,165;-0,3703;-0,3703;0;16,59025935;13,83924994;210,1849393;0;0;0,3703
27/05/2007 9:00;23;21,6;993;4,6;51,3509244;105,9542935;204;204;172,832;176,727;-0,3703;-0,3703;0;20,53115898;16,78646584;216,6050107;0;0;0,3703
27/05/2007 10:00;426;23,3;993;4,4;61,91414617;123,0196387;20,3051;204;293;393;-0,369224;-0,369224;0;21,60296279;18,09280093;233,6769559;0;0;0,369224
27/05/2007 11:00;850;25,3;993;3,7;69,78307708;152,0898745;908,866;908,866;293;393;51,9712;-3,43815;55,4094;21,11203186;17,90972583;260,1402375;133,082;74,8901;3,43815
27/05/2007 12:00;197;26;993;5,2;71,27401125;194,1418731;155,801;204;293;393;11,9561;-1,66734;13,6235;20,898236;17,6187707;369,8566666;38,0564;0;1,66734
27/05/2007 13:00;5;25,3;993;5,6;65,17992095;228,7000158;204;204;324,153;319,751;-0,3703;-0,3703;0;20,76586548;17,54809357;344,2442984;0;0;0,3703
27/05/2007 14:00;0;25,2;993;6,2;55,24239893;248,9800309;204;204;306,028;302,27;-0,3703;-0,3703;0;20,8349086;17,61958691;386,8507386;0;0;0,3703
27/05/2007 15:00;0;24,8;993;5,6;44,02084245;262,0313111;204;204;290,499;287,246;-0,3703;-0,3703;0;21,09878873;17,92634144;381,6042719;0;0;0,3703
27/05/2007 16:00;18;24,4;993;5,2;32,44481147;272,0691803;204;204;276,987;274,133;-0,3703;-0,3703;0;21,19616333;17,9616364;372,8792562;0;0;0,3703
27/05/2007 17:00;5;23,9;993;3;20,94399917;280,9497141;204;204;265,182;262,673;-0,3703;-0,3703;0;21,62783476;18,21148349;331,387355;0;0;0,3703
27/05/2007 18:00;0;23,4;993;2,3;9,810458117;289,6437129;204;204;254,694;252,452;-0,3703;-0,3703;0;21,98511145;18,30799942;364,0058787;0;0;0,3703
27/05/2007 19:00;0;22,9;993;2,6;0;298,8197596;204;204;245,21;243,175;-0,3703;-0,3703;0;21,25731397;17,70014422;392,0724274;0;0;0,3703
27/05/2007 20:00;0;22,4;993;3,2;0;306,5030171;204;204;236,536;234,671;-0,3703;-0,3703;0;16,71534317;14,53992548;413,851767;0;0;0,3703
27/05/2007 21:00;0,00E+00;22,2;993;3,4;0;307,1085071;204;204;228,573;226,86;-0,3703;-0,3703;0;13,36876825;12,67318487;400,9342774;0;0;0,3703
27/05/2007 22:00;0,00E+00;21,9;993;2,7;0;307,1454355;204;204;221,253;219,682;-0,3703;-0,3703;0;12,94558429;12,05812212;377,096608;0;0;0,3703
27/05/2007 23:00;0;21,5;993;2;0;307,1563104;204;204;214,5;213,053;-0,3703;-0,3703;0;11,97267488;11,45888546;300,4317774;0;0;0,3703
28/05/2007 0:00;0;20,5;993;3,6;0;97,33959255;204;204;208,085;206,713;-0,3703;-0,3703;0;11,8841142;11,36084494;253,5339074;0;0;0,3703
28/05/2007 1:00;0;20,8;993;3;0;52,8230588;204;204;202,102;200,831;-0,3703;-0,3703;0;11,7229975;11,2329381;249,7227915;0;0;0,3703
28/05/2007 2:00;0;20,6;993;1,9;0;52,8123576;204;204;196,529;195,353;-0,3703;-0,3703;0;11,6461916;11,09256558;252,2737467;0;0;0,3703
28/05/2007 3:00;0;20,5;993;1,5;0;52,80159945;204;204;191,29;190,19;-0,3703;-0,3703;0;11,54406505;11,02461732;255,2178227;0;0;0,3703
28/05/2007 4:00;0;20,5;993;2,3;0;57,6590604;204;204;186,271;185,224;-0,3703;-0,3703;0;11,47052357;10,94653741;241,108976;0;0;0,3703
28/05/2007 5:00;0;20,6;993;3,7;6,0890826;67,11637125;204;204;181,423;180,421;-0,3703;-0,3703;0;11,36994795;10,83046427;189,4116244;0;0;0,3703
28/05/2007 6:00;0;20,8;993;5;16,99827568;75,89140605;204;204;176,745;175,786;-0,3703;-0,3703;0;11,38279483;10,75703063;181,0017314;0;0;0,3703
28/05/2007 7:00;0;21,3;993;3,6;28,4097183;84,59677965;204;204;172,324;171,429;-0,3703;-0,3703;0;12,28429697;11,16315461;218,8192828;0;0;0,3703
28/05/2007 8:00;6;22,2;993;3,2;39,99827208;94,05201617;204;204;168,122;167,28;-0,3703;-0,3703;0;12,53694391;11,26680619;223,7024744;0;0;0,3703
28/05/2007 9:00;23;23,3;993;2,6;51,422639;105,7057376;204;204;174,003;177,942;-0,3703;-0,3703;0;12,66048467;11,40400782;215,7323908;0;0;0,3703
28/05/2007 10:00;426;25,1;993;3,2;62,00496048;122,7284487;24,0749;204;293;393;-0,370168;-0,370168;0;13,35292491;12,14412033;226,4119202;0;0;0,370168
28/05/2007 11:00;850;27,1;993;2,5;69,91980392;151,8187754;910,726;910,726;293;393;51,9682;-3,44119;55,4094;20,53269214;16,533695;222,9750327;133,082;76,2652;3,44119
28/05/2007 12:00;197;27,9;993;1,7;71,43926183;194,1608574;157,447;204;293;393;12,1284;-1,67034;13,7987;22,24632645;18,57011241;228,7893664;38,4584;0;1,67034
28/05/2007 13:00;5;27,7;993;1,3;65,32971953;228,8834791;204;204;324,597;320,299;-0,3703;-0,3703;0;20,96471278;17,766696;263,4233531;0;0;0,3703
28/05/2007 14:00;0;27,1;993;1,6;55,37367303;249,1683869;204;204;306,856;303,176;-0,3703;-0,3703;0;20,74997725;17,5668625;343,5947815;0;0;0,3703
28/05/2007 15:00;0;26,7;993;1,5;44,13657875;262,2004359;204;204;291,624;288,432;-0,3703;-0,3703;0;20,79897792;17,5723077;369,1548833;0;0;0,3703
28/05/2007 16:00;18;26,2;993;1,5;32,55833165;272,2174947;204;204;278,339;275,532;-0,3703;-0,3703;0;20,97201261;17,74559211;357,6929794;0;0;0,3703
28/05/2007 17:00;5;25,6;993;0,9;21,06316917;281,0806742;204;204;266,666;264,183;-0,3703;-0,3703;0;21,12481559;17,88569275;373,3017669;0;0;0,3703
28/05/2007 18:00;0;25,4;993;0,5;9,930927783;289,7633728;204;204;256,308;254,093;-0,3703;-0,3703;0;21,22665027;17,99158318;374,3436457;0;0;0,3703
28/05/2007 19:00;0;24,9;993;0,3;0;298,9254847;204;204;247,002;245,002;-0,3703;-0,3703;0;21,20204482;18,01119667;358,2429927;0;0;0,3703
28/05/2007 20:00;0;23,9;993;0,1;0;306,7364201;204;204;238,562;236,745;-0,3703;-0,3703;0;18,97984354;16,13063442;388,572729;0;0;0,3703
28/05/2007 21:00;0;22,9;993;0;0;307,3666373;204;204;230,869;229,211;-0,3703;-0,3703;0;14,71084366;13,52595227;382,3814768;0;0;0,3703
28/05/2007 22:00;0;21,9;993;0;0;307,3949498;204;204;223,744;222,207;-0,3703;-0,3703;0;13,22683355;11,95019579;387,9411946;0;0;0,3703
28/05/2007 23:00;0;20,9;993;0,4;0;307,4051753;204;204;216,982;215,525;-0,3703;-0,3703;0;12,0313535;11,47768914;287,8033926;0;0;0,3703
29/05/2007 0:00;0;18,7;993;0,7;0;97,17721667;204;204;210,559;209,181;-0,3703;-0,3703;0;11,930417;11,38728075;241,7289726;0;0;0,3703
29/05/2007 1:00;0;16,3;993;0,4;0;52,57486802;204;204;204,5;203,209;-0,3703;-0,3703;0;11,81897778;11,24468733;249,7510133;0;0;0,3703
29/05/2007 2:00;0;15;993;0,5;0;52,56455237;204;204;198,749;197,529;-0,3703;-0,3703;0;11,74670267;11,14495175;272,1313398;0;0;0,3703
29/05/2007 3:00;0;14,2;993;0,5;0;52,5540779;204;204;193,291;192,142;-0,3703;-0,3703;0;11,644163;11,129331;253,2329447;0;0;0,3703
29/05/2007 4:00;0;14;993;0,5;0;57,52170372;204;204;188,112;187,03;-0,3703;-0,3703;0;11,543431;11,0231604;243,0926868;0;0;0,3703
29/05/2007 5:00;0;14,6;993;0,5;6,17342135;66,97367087;204;204;183,203;182,186;-0,3703;-0,3703;0;11,485014;10,89221;188,6266243;0;0;0,3703
29/05/2007 6:00;599;15,9;993;0,8;17,06820987;75,7394694;142,749;204;293;393;-0,411236;-0,411236;0;11,487912;10,85861897;182,3660166;0;0;0,411236
29/05/2007 7:00;778;17,5;993;0,7;28,47033407;84,42569423;870,996;870,996;293;393;52,032;-3,37739;55,4094;12,669553;11,37079052;200,3843488;133,082;79,6691;3,37739
29/05/2007 8:00;880;19,2;993;1,3;40,07513813;93,86327325;996,728;996,728;293;393;51,8216;-3,58775;55,4094;17,6736593;14,37783181;205,7696337;133,082;110,381;3,58775
29/05/2007 9:00;840;20,9;993;1,6;51,495969;105,478837;935,97;935,97;293;393;51,9263;-3,48302;55,4094;19,81627198;16,64027115;205,3227168;133,082;95,5398;3,48302
29/05/2007 10:00;844;22,4;993;2,2;62,09329935;122,4432515;920,153;920,153;293;393;51,9527;-3,45669;55,4094;22,26161013;18,42224977;233,599247;133,082;91,6763;3,45669
29/05/2007 11:00;913;23,7;993;1,9;70,05267773;151,5518783;983,927;983,927;293;393;51,8442;-3,56521;55,4094;22,04486048;18,17848432;245,4921298;133,082;107,254;3,56521
29/05/2007 12:00;832;24,7;993;2,5;71,60258988;194,1504486;887,589;887,589;293;393;52,0056;-3,40374;55,4094;20,4037318;16,83931772;272,6757802;133,082;83,7222;3,40374
29/05/2007 13:00;483;25,1;993;2;65,47791618;229,0566523;493,252;493,252;293;393;47,0371;-2,82299;49,8601;21,27422476;17,64267566;330,9317851;120,483;0;2,82299
29/05/2007 14:00;859;25,5;993;2,7;55,49576002;249,3485148;952,489;952,489;293;393;51,8984;-3,51092;55,4094;18,72482548;16,3665896;332,670162;133,082;99,5749;3,51092
29/05/2007 15:00;469;25,3;993;2,7;44,25393302;262,364299;497,636;497,636;293;393;47,499;-2,83335;50,3324;15,9513025;14,06665367;306,3784836;121,554;0;2,83335
29/05/2007 16:00;1;24,3;993;4,4;32,68572398;272,3475499;204;204;324,167;319,767;-0,3703;-0,3703;0;12,80386845;11,85682246;302,8854284;0;0;0,3703
29/05/2007 17:00;83;23,3;993;3,4;21,16844932;281,2066589;204;204;331,444;339,198;-0,3703;-0,3703;0;13,07014817;11,95175354;291,065683;0;0;0,3703
29/05/2007 18:00;194;22,1;993;2,6;10,05373998;289,8687821;204;204;337,704;339,68;-0,3703;-0,3703;0;20,37255945;16,96500189;243,6052775;0;0;0,3703
29/05/2007 19:00;66;20,8;993;1,7;0;299,0189484;204;204;320,456;316,187;-0,3703;-0,3703;0;21,84753832;17,95541541;243,5911489;0;0;0,3703
29/05/2007 20:00;0;19,2;993;1,6;0;306,9166947;204;204;302,865;299,209;-0,3703;-0,3703;0;19,56005848;16,66714212;278,1279279;0;0;0,3703
29/05/2007 21:00;0;17,6;993;2,7;0;307,6050429;204;204;287,579;284,368;-0,3703;-0,3703;0;13,8638389;13,09974072;239,7761393;0;0;0,3703
29/05/2007 22:00;0;16;993;1,9;0;307,6352472;204;204;274,236;271,416;-0,3703;-0,3703;0;12,87903983;11,95306883;236,9789818;0;0;0,3703
29/05/2007 23:00;0;14,4;993;2,7;0;307,6449921;204;204;262,327;259,791;-0,3703;-0,3703;0;11,83820422;11,32027229;247,1823229;0;0;0,3703
30/05/2007 0:00;0;13,6;993;2,2;0;97,02158722;204;204;251,689;249,417;-0,3703;-0,3703;0;11,75417856;11,2196936;257,1057859;0;0;0,3703
30/05/2007 1:00;0;12,8;993;1,6;0;52,33554777;204;204;242,122;240,072;-0,3703;-0,3703;0;11,65804786;11,10427845;257,2293271;0;0;0,3703
30/05/2007 2:00;0;12,3;993;2,3;0;52,32559907;204;204;233,354;231,472;-0,3703;-0,3703;0;11,55969946;10,99546022;250,5184706;0;0;0,3703
30/05/2007 3:00;0;12;993;2,5;0;52,31551482;204;204;225,292;223,563;-0,3703;-0,3703;0;11,4662455;10,88740289;258,4395706;0;0;0,3703
30/05/2007 4:00;0;11,9;993;1,1;0;57,39224835;204;204;217,953;216,384;-0,3703;-0,3703;0;11,377439;10,80124189;245,5279648;0;0;0,3703
30/05/2007 5:00;0;12,6;993;1,1;6,23853775;66,82999972;204;204;211,177;209,731;-0,3703;-0,3703;0;11,247018;10,67600037;187,5566833;0;0;0,3703
30/05/2007 6:00;603;14,2;993;1,3;17,12569312;75,58411527;210,425;210,425;293;393;9,51433;-1,66355;11,1779;11,29024483;10,56526261;186,9823183;32,4098;0;1,66355
30/05/2007 7:00;722;16;993;1,4;28,53669277;84,2596114;802,3;802,3;293;393;52,1365;-3,27287;55,4094;12,53365234;11,39193232;210,703421;133,082;62,8894;3,27287
30/05/2007 8:00;862;18;993;1,3;40,13231655;93,670899;974,679;974,679;293;393;51,8603;-3,54908;55,4094;13,5232224;12,35760164;203,3352163;133,082;104,995;3,54908
30/05/2007 9:00;701;20,2;993;1,1;51,5656262;105,2508205;769,855;769,855;293;393;52,1833;-3,22607;55,4094;13,65310254;12,40672685;204,7379442;133,082;54,9643;3,22607
30/05/2007 10:00;511;21,4;993;1,5;62,1923816;122,1599896;529,8;529,8;293;393;50,9134;-2,91061;53,824;14,66520574;13,22744636;175,4855131;129,41;0;2,91061
30/05/2007 11:00;449;22,3;993;1,6;70,18219075;151,3092369;448,571;448,571;293;393;42,3578;-2,71951;45,0773;13,42294825;12,54141425;188,7052895;109,569;0;2,71951
30/05/2007 12:00;914;23,6;993;2,5;71,73481923;194,1516619;982,796;982,796;293;393;51,8461;-3,56322;55,4094;15,73301407;13,08423165;189,7359693;133,082;106,978;3,56322
30/05/2007 13:00;598;24,3;993;3;65,61328523;229,2303481;627,39;627,39;293;393;52,3694;-3,04001;55,4094;15,31753521;13,47126455;205,2028125;133,082;20,1654;3,04001
30/05/2007 14:00;198;24,3;993;3,4;55,61251828;249,5375348;165,373;204;293;393;12,9594;-1,68483;14,6442;14,37065452;13,27606031;227,4704165;40,3944;0;1,68483
30/05/2007 15:00;363;24,2;993;4,2;44,37102787;262,5042171;368,765;368,765;293;393;34,0277;-2,54289;36,5706;19,67065127;16,26425439;254,8629219;90,0754;0;2,54289
30/05/2007 16:00;728;24,1;993;3,4;32,7935871;272,4733994;812,997;812,997;293;393;52,1207;-3,28866;55,4094;22,74261802;18,66252335;327,0694443;133,082;65,5023;3,28866
30/05/2007 17:00;4;22,8;993;3;21,29158875;281,3108958;204;204;324,172;319,773;-0,3703;-0,3703;0;21,87683767;18,13804772;352,4959132;0;0;0,3703
30/05/2007 18:00;4;21,5;993;1;10,17740327;289,9655289;204;204;306,217;302,497;-0,3703;-0,3703;0;21,18112605;17,64544668;352,2800933;0;0;0,3703
30/05/2007 19:00;2;20,2;993;0,5;0;299,0998566;204;204;290,854;287,636;-0,3703;-0,3703;0;21,97358717;18,05834128;377,7912542;0;0;0,3703
30/05/2007 20:00;0;18,9;993;0,3;0;307,1084516;204;204;277,481;274,655;-0,3703;-0,3703;0;18,67061735;15,72694347;410,0171133;0;0;0,3703
30/05/2007 21:00;0;17,6;993;0,8;0;307,8518754;204;204;265,559;263,02;-0,3703;-0,3703;0;14,41033421;13,22522882;369,7376989;0;0;0,3703
30/05/2007 22:00;0;16,3;993;1;0;307,8669013;204;204;254,845;252,554;-0,3703;-0,3703;0;12,88383328;11,7243703;353,028387;0;0;0,3703
30/05/2007 23:00;0;14,9;993;3,2;0;307,8761062;204;204;244,97;242,849;-0,3703;-0,3703;0;11,71287793;11,18777214;300,3613158;0;0;0,3703
31/05/2007 0:00;0;14,1;993;2,7;0;96,87182167;204;204;235,99;234,064;-0,3703;-0,3703;0;11,58405636;11,0507606;235,3681974;0;0;0,3703
31/05/2007 1:00;0;13,3;993;3,2;0;52,10533753;204;204;227,722;225,948;-0,3703;-0,3703;0;11,47904145;10,92822628;237,7457418;0;0;0,3703
31/05/2007 2:00;0;12,8;993;4,8;0;52,09586588;204;204;220,006;218,352;-0,3703;-0,3703;0;11,4012196;10,8761882;252,9864359;0;0;0,3703
31/05/2007 3:00;0;12,5;993;4,8;0;52,08721028;204;204;212,833;211,302;-0,3703;-0,3703;0;11,34178891;10,80094097;259,2156489;0;0;0,3703
31/05/2007 4:00;0;12,5;993;3;0;57,27294638;204;204;206,242;204,842;-0,3703;-0,3703;0;11,26128139;10,70553045;246,6475284;0;0;0,3703
31/05/2007 5:00;0;12,8;993;4,6;6,31552645;66,69424958;204;204;200,011;198,691;-0,3703;-0,3703;0;11,17098765;10,61401382;203,409866;0;0;0,3703
31/05/2007 6:00;12;13,5;993;6;17,19016157;75,43443182;204;204;194,105;192,863;-0,3703;-0,3703;0;11,36449849;10,6216283;182,0324997;0;0;0,3703
31/05/2007 7:00;311;15;993;5,8;28,58520723;84,09676375;204;204;289,219;358,985;-0,3703;-0,3703;0;12,31699891;11,1353997;222,6241436;0;0;0,3703
31/05/2007 8:00;762;17,2;993;4,8;40,19238812;93,49033102;802,061;802,061;293;393;52,1368;-3,27252;55,4094;16,31881274;14,10559156;210,6796351;133,082;43,8417;3,27252
31/05/2007 9:00;735;19,1;993;6;51,62197815;105,0232762;809,357;809,357;293;393;52,1261;-3,28327;55,4094;21,30115909;17,88315781;218,9657379;133,082;64,6131;3,28327
31/05/2007 10:00;849;20,9;993;5,8;62,26934775;121,8799627;926,342;926,342;293;393;51,9424;-3,46695;55,4094;21,5338405;18,10730255;231,1455948;133,082;93,1881;3,46695
31/05/2007 11:00;925;22,6;993;4,8;70,29481822;151,0215894;998,858;998,858;293;393;51,8178;-3,59153;55,4094;21,88256466;18,37832926;243,6014297;133,082;110,901;3,59153
31/05/2007 12:00;901;24;993;5,2;71,89747008;194,1669301;968,231;968,231;293;393;51,8715;-3,53791;55,4094;20,75250791;17,65875981;326,4373159;133,082;103,42;3,53791
31/05/2007 13:00;862;25;993;5;65,7435761;229,4070996;935,854;935,854;293;393;51,9265;-3,48282;55,4094;19,90762549;16,98240599;327,6552612;133,082;95,5115;3,48282
31/05/2007 14:00;384;25,3;993;5,8;55,73194805;249,6932317;386,776;386,776;293;393;35,9117;-2,58192;38,4936;18,65347721;16,29486506;346,6567891;94,4747;0;2,58192
31/05/2007 15:00;638;25,4;993;6,4;44,4810616;262,6484543;701,584;701,584;293;393;52,2764;-3,13296;55,4094;18,98341302;16,28884396;389,810876;133,082;38,2883;3,13296
31/05/2007 16:00;515;25,2;993;8;32,90059233;272,6022949;553,784;553,784;293;393;52,4531;-2,95628;55,4094;22,35158216;18,2736364;356,9676478;133,082;2,18623;2,95628
31/05/2007 17:00;2;24;993;7,2;21,40765498;281,4145116;204;204;324;319,561;-0,3703;-0,3703;0;21,81386883;18,12425323;358,9850413;0;0;0,3703
31/05/2007 18:00;50;22,8;993;6,9;10,28615403;290,05572;204;204;305,69;301,891;-0,3703;-0,3703;0;22,48294093;18,41081119;361,3795573;0;0;0,3703
31/05/2007 19:00;37;21,6;993;5,8;0;299,180514;204;204;289,997;286,71;-0,3703;-0,3703;0;21,9094769;18,32281927;379,8142085;0;0;0,3703
31/05/2007 20:00;0;19,9;993;5,6;0;307,2460379;204;204;276,306;273,414;-0,3703;-0,3703;0;19,23790299;16,23421711;386,7599283;0;0;0,3703
31/05/2007 21:00;0;18,3;993;5;0;308,0596886;204;204;264,195;261,621;-0,3703;-0,3703;0;14,65921806;13,39560414;325,7853625;0;0;0,3703
31/05/2007 22:00;0;16,8;993;6,2;0;308,0890154;204;204;253,278;250,945;-0,3703;-0,3703;0;12,7990236;12,04665216;250,5185916;0;0;0,3703
31/05/2007 23:00;0;15,3;993;6,4;0;308,0977749;204;204;243,372;241,25;-0,3703;-0,3703;0;12,25898677;11,64720277;260,0978215;0;0;0,3703
01/06/2007 0:00;0;13,9;994;6,9;0;96,72811902;204;204;234,299;232,353;-0,3703;-0,3703;0;12,11581114;11,51924905;258,6816633;0;0;0,3703
01/06/2007 1:00;0;12,4;994;5,9;0;51,8837849;204;204;225,977;224,194;-0,3703;-0,3703;0;12,00155373;11,39762173;273,2892196;0;0;0,3703
01/06/2007 2:00;0;10,9;994;7,6;0;51,87518228;204;204;218,188;216,521;-0,3703;-0,3703;0;11,91004664;11,28817543;273,2595983;0;0;0,3703
01/06/2007 3:00;0;10,3;994;7,9;0;51,87005997;204;204;210,921;209,372;-0,3703;-0,3703;0;11,79979306;11,17518641;258,1487615;0;0;0,3703
01/06/2007 4:00;0;10,2;994;5,9;0;57,14543413;204;204;204,217;202,797;-0,3703;-0,3703;0;11,68551443;11,05621318;251,4024032;0;0;0,3703
01/06/2007 5:00;341;11;994;5,6;6,377031817;66,5596168;204;204;213,089;219,505;-0,3703;-0,3703;0;11,61919538;10,97597967;198,0856544;0;0;0,3703
01/06/2007 6:00;671;12,5;994;5,9;17,25465177;75,30017522;295,288;295,288;293;393;18,4297;-1,83121;20,2609;11,65154252;10,88074121;183,9127414;53,1384;0;1,83121
01/06/2007 7:00;828;14,5;994;3,6;28,65157098;83,9490815;929,123;929,123;293;393;51,9378;-3,47157;55,4094;12,90151888;11,49604318;220,9150772;133,082;93,8675;3,47157
01/06/2007 8:00;905;16,5;994;3,8;40,22944575;93,3081327;1025,8;1025,8;293;393;51,7695;-3,6399;55,4094;17,2502644;14,95599003;228,2749907;133,082;117,482;3,6399
01/06/2007 9:00;944;18,4;994;4,5;51,68566887;104,8125836;1060,7;1060,7;293;393;51,7051;-3,70425;55,4094;22,06970042;18,16151993;242,3450186;133,082;126,007;3,70425
01/06/2007 10:00;974;20,2;994;5,6;62,34388833;121,6132415;1074,02;1074,02;293;393;51,6801;-3,72931;55,4094;20,8375363;17,65157519;256,4086784;133,082;129,26;3,72931
01/06/2007 11:00;917;21,7;994;4,5;70,41612327;150,7883392;990,439;990,439;293;393;51,8327;-3,57664;55,4094;21,31286218;17,94788126;388,3928909;133,082;108,845;3,57664
01/06/2007 12:00;783;22,7;994;4,8;72,03832528;194,1349505;832,748;832,748;293;393;52,0911;-3,31829;55,4094;20,87077815;17,62690011;362,849552;133,082;70,3267;3,31829
01/06/2007 13:00;900;23,5;994;6,3;65,87200487;229,5472186;980,367;980,367;293;393;51,8504;-3,55898;55,4094;20,97528288;17,7584808;376,5104945;133,082;106,384;3,55898
01/06/2007 14:00;958;24;994;5,3;55,84616213;249,8491371;1070,97;1070,97;293;393;51,6858;-3,72356;55,4094;20,81828515;17,73669086;392,8227671;133,082;128,516;3,72356
01/06/2007 15:00;923;24;994;5;44,5787864;262,7894353;1046,75;1046,75;293;393;51,7311;-3,6783;55,4094;20,93035493;17,82997322;367,4361766;133,082;122,599;3,6783
01/06/2007 16:00;869;23,7;994;5,9;33,00270127;272,7226832;983,368;983,368;293;393;51,8451;-3,56423;55,4094;20,94973362;17,86211879;371,2837998;133,082;107,117;3,56423
01/06/2007 17:00;772;22,8;994;5,3;21,5204331;281,5167166;848,944;848,944;293;393;52,0663;-3,34304;55,4094;20,91036552;17,8696722;335,0175583;133,082;74,2828;3,34304
