Time stamp;Field HTF mass flow rate total | (kg/s);Field HTF temperature cold header inlet | (C);Field HTF temperature hot header outlet | (C);Field collector DNI-cosine product | (W/m2);Field collector fraction of time period tracking;Field collector incidence angle modifier;Field collector optical end loss;Field collector row shadowing loss;Field collector solar incidence angle | (deg);Field collector thermal and optical efficiency;Field collector tracking angle | (deg);Field thermal power absorbed | (MWt);Field thermal power incident after cosine | (MWt);Field thermal power pipe losses | (MWt);Field thermal power receiver heat loss | (kJ/hr-m2);Field thermal power receiver total loss | (MWt);Field thermal power total incident | (MWt);Field thermal power total produced | (MWt);Resource Pressure | (mbar);Resource Solar Azimuth | (deg);Resource Solar Zenith | (deg);Resource Wet bulb temperature | (C);Resource Wind Speed | (m/s);Resource Dry bulb temperature | (C);Resource Beam normal irradiance | (W/m2);System power generated | (kW);Cycle electrical power output (gross) | (MWe);"Cycle electrical power output (gross; solar share) | (MWe)";Cycle electrical power output (net) | (MWe);Cycle thermal energy dumped - TES is full | (MWt);Cycle thermal energy dumped - min, load requirement | (MWt);Cycle thermal energy dumped - solar field | (MWt);Cycle thermal power input | (MWt);Field collector cosine efficiency
22/08/2007 4:00;0;214,517;213,058;0;0;0,98588;0,99325;0;25,6741;0;0;0;0;0,79093;8,10959;3,1822;0;0;993;63,662;101,519;14,3375;0,5;15,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,901273
22/08/2007 5:00;0;208,182;206,83;0;0;1,00012;0,99586;0;16,3172;0;0;0;0;0,721472;7,46724;2,93015;0;0;993;73,6763;90,7008;13,5344;0,4;15,8;0;-355,488;0;0;-0,3703;0;0;0;0;0,959721
22/08/2007 6:00;0;225,482;237,724;201,566;0,487252;1,00355;0,99831;0,628313;6,81387;0,167226;-77,1543;18,3605;79,0946;1,01567;10,2551;4,0241;79,6572;0;993;83,0129;79,8035;13,5406;0,6;16,9;203;-355,488;0;0;-0,3703;0;0;0;0;0,992937
22/08/2007 7:00;21,0195;293;393;305,767;1;1,00171;0,999448;1;2,234;0,611735;-68,5879;90,9128;119,983;4,30202;33,5298;13,1571;120,074;5,13426;993;92,3994;68,2484;14,3156;0,4;18,3;306;-354,625;0;0;-0,369401;0;0;0;0;0,99924
22/08/2007 8:00;557,326;293;393;516,939;1;1,00337;0,997341;1;10,6504;0,659554;-56,4415;153,631;202,847;4,21642;33,8444;13,2806;206,402;136,134;993;102,717;56,7527;14,8266;0,4;20,1;526;45842,9;50,6525;50,6525;47,7531;0;0;0;122,279;0,982773
22/08/2007 9:00;567,889;293;393;529,009;1;0,998501;0,995425;1;17,926;0,635793;-43,2314;156,154;207,583;4,13671;33,9027;13,3034;218,174;138,714;993;115,281;45,7752;14,6906;0,6;21,8;556;50340,2;55,4094;55,4094;52,4377;0;0;5,63163;133,082;0,951455
22/08/2007 10:00;737,784;293;393;676,516;1;0,990191;0,993835;1;23,5533;0,622301;-28,6507;197,717;265,465;4,0581;34,267;13,4464;289,591;180,213;993;132,276;36,1014;15,5313;1,1;23,5;738;50138,8;55,4094;55,4094;52,2279;0;0;47,1305;133,082;0,916688
22/08/2007 11:00;569,844;293;393;540,085;1;0,98289;0,99315;1;26,9718;0,585343;-12,7189;156,572;211,929;4,00782;34,0807;13,3733;237,794;139,191;993;156,605;29,287;15,9281;1,4;24,6;606;50338,1;55,4094;55,4094;52,4355;0;0;6,10914;133,082;0,89123
22/08/2007 12:00;628,79;293;393;590,735;1;0,981172;0,993096;1;27,6672;0,586823;3,9666;170,947;231,804;3,96251;34,1359;13,3949;261,731;153,59;993;187,516;27,6629;16,1469;1,4;25,6;667;50273;55,4094;55,4094;52,3677;0;0;20,5075;133,082;0,885659
22/08/2007 13:00;773,953;293;393;709,935;1;0,986114;0,993258;1;25,5675;0,612163;20,3066;206,51;278,578;3,93101;34,4837;13,5314;308,819;189,047;993;215,957;32,0507;16,4953;2,1;26,3;787;50090,4;55,4094;55,4094;52,1775;0;0;55,9651;133,082;0,902077
22/08/2007 14:00;801,488;293;393;725,968;1;0,994386;0,994551;1;21,0734;0,641275;35,5344;213,222;284,87;3,90862;34,5066;13,5404;305,287;195,773;993;236,455;40,4988;17,0344;2,1;26,8;778;50052,2;55,4094;55,4094;52,1377;0;0;62,691;133,082;0,933121
22/08/2007 15:00;767,579;293;393;691,698;1;1,00145;0,996298;1;14,668;0,668258;49,4102;204,959;271,422;3,90862;34,5558;13,5597;280,566;187,49;993;250,982;50,9385;17,0344;2,6;26,8;715;50099,1;55,4094;55,4094;52,1865;0;0;54,4082;133,082;0,967409
22/08/2007 16:00;626,615;293;393;572,879;1;1,00356;0,998301;1;6,85193;0,676009;62,0639;170,451;224,798;3,9355;34,2934;13,4567;226,415;153,058;993;262,255;62,2448;16,7859;2,2;26,2;577;50275,5;55,4094;55,4094;52,3703;0;0;19,9762;133,082;0,992858
22/08/2007 17:00;408,978;293;393;502,721;1;1,00149;0,999529;0,785124;1,90813;0,506127;73,8703;117,338;197,268;3,97606;34,3132;13,4645;197,377;99,8979;993;271,986;73,8346;16,6281;2,8;25,3;503;36700,2;40,86;40,86;38,2293;0;0;0;99,8979;0,999445
22/08/2007 18:00;0;324,024;319,591;160,954;0,033597;1,00326;0,997236;0,50635;11,0608;0;79,6786;0,813572;63,1582;3,15074;27,4361;10,7659;64,3536;0;993;281,238;85,2663;15,7969;4,7;24;164;-355,488;0;0;-0,3703;0;0;0;0;0,981424
22/08/2007 19:00;0;305,785;302,003;0;0;0,995018;0,994671;0;20,6487;0;0;0;0;2,55929;23,0562;9,04727;0;0;993;290,793;96,059;15,925;6;22,8;0;-355,488;0;0;-0,3703;0;0;0;0;0,93576
22/08/2007 20:00;0;290,087;286,798;0;0;0,975253;0,992922;0;29,8396;0;0;0;0;2,12299;19,8083;7,77276;0;0;993;301,366;106,512;15,45;6,3;21,7;0;-355,488;0;0;-0,3703;0;0;0;0;0,867422
22/08/2007 21:00;0;276,433;273,551;0;0;0,942958;0,992162;0;38,2509;0;0;0;0;1,79695;17,14;6,72574;0;0;993;313,689;115,751;15,0313;5,2;20,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,785307
22/08/2007 22:00;0;264,334;261,76;0;0;0,903084;0,991426;0;44,9068;0;0;0;0;1,54746;15,142;5,94173;0;0;993;328,422;123,089;14,3781;5,5;19,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,708257
22/08/2007 23:00;0;253,478;251,159;0;0;0,867679;0,990856;0;49,1859;0;0;0;0;1,34894;13,5213;5,30576;0;0;993;345,712;127,654;13,825;5,9;18,2;0;-355,488;0;0;-0,3703;0;0;0;0;0,653607
23/08/2007 0:00;0;243,706;241,613;0;0;0,858804;0,990721;0;50,1028;0;0;0;0;1,18426;12,0876;4,74316;0;0;993;4,54141;128,662;13,3594;5,2;17,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,641412
23/08/2007 1:00;0;234,845;232,945;0;0;0,883181;0,991098;0;47,4478;0;0;0;0;1,05004;10,8808;4,26964;0;0;993;22,8613;125,907;13,15;4,5;16,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,676262
23/08/2007 2:00;0;226,724;224,981;0;0;0,923517;0,991786;0;41,8217;0;0;0;0;0,937308;9,90662;3,88736;0;0;993;38,993;119,923;12,9063;4,5;16,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,745224
23/08/2007 3:00;0;219,261;217,663;0;0;0,96065;0,992549;0;34,1794;0;0;0;0;0,845688;9,00852;3,53494;0;0;993;52,5336;111,592;12,6625;3,6;16,1;0;-355,488;0;0;-0,3703;0;0;0;0;0,827283
23/08/2007 4:00;0;212,348;210,871;0;0;0,98654;0,993294;0;25,3704;0;0;0;0;0,765733;8,2691;3,24479;0;0;993;63,9525;101,712;12,6187;3,4;15,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,903557
23/08/2007 5:00;0;205,987;204,634;0;0;1,00038;0,99594;0;16,0181;0;0;0;0;0,698466;7,4985;2,94241;0;0;993;73,974;90,873;12,8313;1,9;15,8;0;-355,488;0;0;-0,3703;0;0;0;0;0,961175
23/08/2007 6:00;0;199,969;198,693;23,845;0,471819;1,0035;0,998385;0,62413;6,51444;0;-77,2413;2,08927;9,35679;0,630665;7,07487;2,77618;9,4176;0;993;83,3221;79,9622;13,675;3,4;16,8;24;-355,488;0;0;-0,3703;0;0;0;0;0,993543
23/08/2007 7:00;0;288,074;352,867;288,715;1;1,0019;0,999372;1;2,5432;0,631598;-68,7504;85,8528;113,292;3,33171;27,7667;10,8956;113,404;0;993;92,7284;68,4058;14,0156;4,7;18;289;-355,488;0;0;-0,3703;0;0;0;0;0,999015
23/08/2007 8:00;686,529;293;393;673,46;1;1,00328;0,997258;1;10,9721;0,677036;-56,5826;200,114;264,266;4,2117;34,7937;13,653;269,186;167,693;993;103,076;56,9196;14,8875;3;20,2;686;50204,1;55,4094;55,4094;52,296;0;0;15,6216;133,082;0,98172
23/08/2007 9:00;815,142;293;393;735,014;1;0,998122;0,995333;1;18,2626;0,655571;-43,34;216,861;288,419;4,11348;34,7571;13,6387;303,718;199,108;993;115,679;45,9672;15,2297;2,6;22,3;774;50032,8;55,4094;55,4094;52,1175;0;0;66,0262;133,082;0,94963
23/08/2007 10:00;837,916;293;393;761,549;1;0,989525;0,993732;1;23,9041;0,626157;-28,7095;222,396;298,832;4,02605;34,9103;13,6988;326,869;204,671;993;132,697;36,3397;15,7625;3,6;24,2;833;49999,9;55,4094;55,4094;52,0832;0;0;71,5891;133,082;0,914225
23/08/2007 11:00;829,544;293;393;760,452;1;0,982016;0,993122;1;27,3298;0,603244;-12,7082;220,255;298,401;3,95349;34,8509;13,6755;335,894;202,626;993;156,942;29,5892;16,3078;3,6;25,8;856;50012,1;55,4094;55,4094;52,0959;0;0;69,5441;133,082;0,888379
23/08/2007 12:00;831,483;293;393;763,621;1;0,980273;0,993068;1;28,0181;0,598363;4,05786;220,769;299,645;3,8997;35,0896;13,7692;339,426;203,1;993;187,575;28,0066;16,8438;5,5;27;865;50009,3;55,4094;55,4094;52,093;0;0;70,0176;133,082;0,882799
23/08/2007 13:00;866,72;293;393;788,945;1;0,98539;0,993233;1;25,8951;0,615186;20,4693;229,319;309,582;3,8597;35,0453;13,7518;344,135;211,707;993;215,767;32,3803;17,1187;5;27,9;877;49957,1;55,4094;55,4094;52,0387;0;0;78,6248;133,082;0,899595
23/08/2007 14:00;864,725;293;393;779,453;1;0,99393;0,994467;1;21,3701;0,643102;35,7457;228,807;305,857;3,84202;35,0284;13,7452;328,439;211,22;993;236,186;40,7956;16,9719;5;28,3;837;49960,2;55,4094;55,4094;52,0418;0;0;78,1374;133,082;0,931246
23/08/2007 15:00;835,133;293;393;747,852;1;1,00125;0,996228;1;14,9353;0,671649;49,6503;221,54;293,457;3,83761;34,94;13,7104;303,718;203,992;993;250,71;51,2111;16,8375;4,7;28,4;774;50004;55,4094;55,4094;52,0875;0;0;70,9093;133,082;0,966218
23/08/2007 16:00;640,408;293;393;584,489;1;1,00359;0,99824;1;7,09543;0,676813;62,3212;173,9;229,354;3,86413;34,6809;13,6088;231,124;156,428;993;261,999;62,505;16,4328;4,7;27,8;589;50259,5;55,4094;55,4094;52,3537;0;0;23,3453;133,082;0,992342
23/08/2007 17:00;155,85;293;393;240,896;1;1,00133;0,999585;0,772339;1,68088;0,402547;74,1399;55,3056;94,5277;3,92204;33,9332;13,3154;94,5684;38,0682;993;271,747;74,0918;16,4609;3,4;26,5;241;11482,8;13,6286;13,6286;11,9612;0;0;0;38,0682;0,99957
23/08/2007 18:00;0;324,218;319,831;67,7677;0,00952256;1,00332;0,997291;0;10,8445;0;79,8187;0;26,5921;3,11713;27,1657;10,6598;27,0756;0;993;281,014;85,5216;16,1156;3,6;25,1;69;-355,488;0;0;-0,3703;0;0;0;0;0,982141
23/08/2007 19:00;0;306,184;302,445;0;0;0,995337;0,994733;0;20,4276;0;0;0;0;2,52747;22,818;8,95377;0;0;993;290,583;96,3346;17,0906;3,6;24,2;0;-355,488;0;0;-0,3703;0;0;0;0;0,937114
23/08/2007 20:00;0;290,665;287,413;0;0;0,975932;0,992941;0;29,6058;0;0;0;0;2,09761;19,6062;7,69345;0;0;993;301,174;106,805;16,2469;3,8;23,2;0;-355,488;0;0;-0,3703;0;0;0;0;0,869445
23/08/2007 21:00;0;277,189;274,344;0;0;0,944215;0,992188;0;37,9921;0;0;0;0;1,77181;16,9444;6,64898;0;0;993;313,53;116,067;15,8156;2,8;22,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,788096
23/08/2007 22:00;0;265,299;262,77;0;0;0,905229;0,991462;0;44,6081;0;0;0;0;1,5255;14,8941;5,84443;0;0;993;328,322;123,425;15,2844;2,4;21,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,711927
23/08/2007 23:00;0;254,712;252,449;0;0;0,870828;0,990904;0;48,8476;0;0;0;0;1,33275;13,177;5,17067;0;0;993;345,707;128;14,4406;1,7;20,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,658064
24/08/2007 0:00;0;245,191;243,148;0;0;0,862356;0,990775;0;49,742;0;0;0;0;1,17408;11,779;4,62207;0;0;993;4,65189;128,997;14,2875;1,3;19,6;0;-355,488;0;0;-0,3703;0;0;0;0;0,64623
24/08/2007 1:00;0;236,507;234,64;0;0;0,886162;0,991146;0;47,0911;0;0;0;0;1,0466;10,6813;4,19136;0;0;993;23,0681;126,211;13,7219;1,4;18,8;0;-355,488;0;0;-0,3703;0;0;0;0;0,680835
24/08/2007 2:00;0;228,503;226,781;0;0;0,925537;0,991823;0;41,4837;0;0;0;0;0,935767;9,79187;3,84233;0;0;993;39,2551;120,187;13,7516;1,9;18,4;0;-355,488;0;0;-0,3703;0;0;0;0;0,749144
24/08/2007 3:00;0;221,039;219,436;0;0;0,961864;0,992577;0;33,8599;0;0;0;0;0,845396;9,07317;3,56031;0;0;993;52,819;111,816;13,6812;2,8;17,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,830402
24/08/2007 4:00;0;214,217;212,758;0;0;0,987194;0,993387;0;25,063;0;0;0;0;0,767746;8,16249;3,20296;0;0;993;64,247;101,906;14,1625;1,2;17,6;0;-355,488;0;0;-0,3703;0;0;0;0;0,905842
24/08/2007 5:00;0;207,826;206,462;0;0;1,00064;0,996021;0;15,7153;0;0;0;0;0,699861;7,60158;2,98286;0;0;993;74,2752;91,0456;14,1797;1,7;17,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,962619
24/08/2007 6:00;0;237,53;258,515;346,951;0,456408;1,00343;0,998461;0,619929;6,2116;0,16772;-77,3286;29,209;136,144;1,25872;12,6948;4,98143;136,948;0;993;83,6346;80,1215;15,2625;1,4;18,7;349;-355,488;0;0;-0,3703;0;0;0;0;0,994129
24/08/2007 7:00;460,991;293;393;636,209;1;1,00209;0,999295;1;2,85596;0,685823;-68,9131;189,205;249,648;4,19757;34,6061;13,5794;249,959;112,603;993;93,0606;68,5641;16,2422;2,4;20,5;637;34056,2;38,1174;38,1174;35,4752;0;0;0;93,6134;0,998758
24/08/2007 8:00;832,595;293;393;744,294;1;1,00318;0,997175;1;11,2972;0,68284;-56,7241;221,121;292,061;4,10421;34,7736;13,6451;297,832;203,371;993;103,439;57,0879;17,0313;2,6;22,5;759;50007,7;55,4094;55,4094;52,0913;0;0;70,2892;133,082;0,980624
24/08/2007 9:00;871,469;293;393;781,896;1;0,997725;0,99524;1;18,6028;0,657544;-43,4485;230,579;306,816;4,01238;34,914;13,7003;323,73;212,867;993;116,079;46,1613;17,4688;3,4;24,5;825;49950;55,4094;55,4094;52,0312;0;0;79,7846;133,082;0,947753
24/08/2007 10:00;865,936;293;393;784,975;1;0,988834;0,993627;1;24,2585;0,626051;-28,7677;229,053;308,024;3,93101;34,6747;13,6064;337,856;211,515;993;133,118;36,5809;17,3937;2,4;26,3;861;49958,3;55,4094;55,4094;52,0399;0;0;78,4332;133,082;0,911701
24/08/2007 11:00;851,824;293;393;779,209;1;0,981111;0,993094;1;27,6912;0,602552;-12,6958;225,474;305,762;3,86413;34,5079;13,5409;345,312;208,069;993;157,278;29,8945;17,6437;1,9;27,8;880;49979,4;55,4094;55,4094;52,0619;0;0;74,9863;133,082;0,885465
24/08/2007 12:00;852,587;293;393;781,334;1;0,979345;0,99304;1;28,3721;0,597659;4,15213;225,669;306,595;3,81562;34,6551;13,5987;348,451;208,069;993;187,636;28,3534;18,0406;2,8;28,9;888;49978,3;55,4094;55,4094;52,0607;0;0;74,9863;133,082;0,87988
24/08/2007 13:00;859,202;293;393;782,239;1;0,984644;0,993208;1;26,2254;0,613347;20,6359;227,191;306,95;3,78062;34,5057;13,54;342,173;209,871;993;215,581;32,7137;18,2156;2,1;29,7;872;49968,4;55,4094;55,4094;52,0504;0;0;76,7883;133,082;0,897063
24/08/2007 14:00;880,06;293;393;791,792;1;0,993458;0,994381;1;21,6688;0,642984;35,9614;232,299;310,699;3,7632;34,5821;13,57;334,325;214,966;993;235,918;41,0966;17,8344;2,4;30,1;852;49936,9;55,4094;55,4094;52,0176;0;0;81,8833;133,082;0,929334
24/08/2007 15:00;869,627;293;393;775,858;1;1,00105;0,996157;1;15,2041;0,673293;49,8948;229,773;304,447;3,7632;34,6395;13,5925;315,49;212,417;993;250,439;51,4877;18,3031;2,8;30,1;804;49952,8;55,4094;55,4094;52,0341;0;0;79,3348;133,082;0,964998
24/08/2007 16:00;820,4;293;393;731,952;1;1,00362;0,998178;1;7,34022;0,691985;62,5825;217,767;287,218;3,78934;34,6204;13,5851;289,591;200,393;993;261,743;62,7691;18,0938;3;29,5;738;50025,3;55,4094;55,4094;52,1097;0;0;67,3106;133,082;0,991805
24/08/2007 17:00;480,525;293;393;602,806;0,985189;1,00117;0,999642;0,76345;1,45182;0,496051;74,3272;134,761;236,541;3,83761;34,5284;13,5489;236,617;117,374;993;271,508;74,3525;17,4625;3,6;28,4;603;43871,6;48,4927;48,4927;45,6996;0;0;0;117,374;0,999679
24/08/2007 18:00;0;324,26;319,882;247,568;0;1,00334;0,997312;0;10,7616;0;0;0;97,1457;3,04763;27,2659;10,6991;98,8848;0;993;280,789;85,7794;17,7813;2,8;27;252;-355,488;0;0;-0,3703;0;0;0;0;0,982412
24/08/2007 19:00;0;306,364;302,656;0;0;0,995652;0,994796;0;20,2049;0;0;0;0;2,47289;22,7193;8,91504;0;0;993;290,372;96,6136;18,9906;3;26,1;0;-355,488;0;0;-0,3703;0;0;0;0;0,938464
24/08/2007 20:00;0;290,996;287,775;0;0;0,976606;0,99296;0;29,37;0;0;0;0;2,05455;19,4842;7,64561;0;0;993;300,982;107,102;18,6156;2,8;25,1;0;-355,488;0;0;-0,3703;0;0;0;0;0,871471
24/08/2007 21:00;0;277,613;274,786;0;0;0,945464;0,992214;0;37,7308;0;0;0;0;1,73629;16,9103;6,63559;0;0;993;313,37;116,385;18,6531;2,4;24,2;0;-355,488;0;0;-0,3703;0;0;0;0;0,790895
24/08/2007 22:00;0;265,733;263,205;0;0;0,907357;0,991499;0;44,3066;0;0;0;0;1,492;14,9873;5,88103;0;0;993;328,222;123,765;18,5734;3;23,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,715612
24/08/2007 23:00;0;255,085;252,809;0;0;0,87394;0,990953;0;48,5062;0;0;0;0;1,29972;13,3732;5,24764;0;0;993;345,704;128,35;18,3375;3,2;22,4;0;-355,488;0;0;-0,3703;0;0;0;0;0,662539
25/08/2007 0:00;0;245,477;243,416;0;0;0,865861;0,990828;0;49,378;0;0;0;0;1,13968;12,008;4,71193;0;0;993;4,76616;129,336;17,9156;3,2;21,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,651065
25/08/2007 1:00;0;236,903;235,064;0;0;0,889107;0,991194;0;46,7311;0;0;0;0;1,01466;10,5749;4,14961;0;0;993;23,2799;126,517;17,0812;0,9;21,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,685424
25/08/2007 2:00;0;229,019;227,322;0;0;0,927538;0,991861;0;41,1422;0;0;0;0;0,905957;9,70725;3,80913;0;0;993;39,5222;120,451;16,6469;1,4;21,1;0;-355,488;0;0;-0,3703;0;0;0;0;0,753079
25/08/2007 3:00;0;221,729;220,162;0;0;0,963067;0,992606;0;33,5368;0;0;0;0;0,818169;8,89831;3,4917;0;0;993;53,109;112,042;15,7219;1,4;20,8;0;-355,488;0;0;-0,3703;0;0;0;0;0,833531
25/08/2007 4:00;0;215,019;213,58;0;0;0,98784;0,99348;0;24,752;0;0;0;0;0,743195;8,09574;3,17677;0;0;993;64,5454;102,101;15,6781;0,8;20,6;0;-355,488;0;0;-0,3703;0;0;0;0;0,908129
25/08/2007 5:00;0;208,757;207,418;0;0;1,00089;0,996102;0;15,409;0;0;0;0;0,678001;7,49275;2,94016;0;0;993;74,5799;91,2187;16,0688;0,9;20,6;0;-355,488;0;0;-0,3703;0;0;0;0;0,964054
25/08/2007 6:00;0;242,288;266,053;403,845;0,441023;1,00336;0,998537;0,615712;5,90545;0,163451;-77,4162;32,6293;158,469;1,31561;13,4392;5,27356;159,314;0;993;83,9503;80,2814;16,9562;0,7;21,8;406;-355,488;0;0;-0,3703;0;0;0;0;0,994693
25/08/2007 7:00;508,99;293;393;661,984;1;1,00226;0,999216;1;3,17219;0,690132;-69,0762;196,889;259,763;4,04893;33,8813;13,295;260,161;124,327;993;93,3956;68,7234;18,075;0,2;23,7;663;38858,4;43,2316;43,2316;40,4775;0;0;0;105,338;0,998468
25/08/2007 8:00;842,465;293;393;751,265;1;1,00307;0,997091;1;11,6259;0,683729;-56,8659;223,148;294,796;3,95349;34,1789;13,4118;300,971;205,782;993;103,804;57,2577;18,5734;0,6;25,8;767;49993,2;55,4094;55,4094;52,0763;0;0;72,7002;133,082;0,979484
25/08/2007 9:00;866,634;293;393;776,52;1;0,997308;0,995145;1;18,9465;0,657082;-43,5571;228,877;304,706;3,86413;33,9621;13,3267;322,16;211,686;993;116,482;46,3576;18,3859;0,2;27,8;821;49957,3;55,4094;55,4094;52,0388;0;0;78,6036;133,082;0,945822
25/08/2007 10:00;859,582;293;393;779,113;1;0,988117;0,993521;1;24,6164;0,624358;-28,8252;227,153;305,724;3,78062;34,1722;13,4092;336,287;209,963;993;133,54;36,8248;18,8406;0,8;29,7;857;49967,9;55,4094;55,4094;52,0499;0;0;76,8812;133,082;0,909117
25/08/2007 11:00;840,773;293;393;769,53;1;0,980175;0,993065;1;28,056;0,600191;-12,6816;222,454;301,963;3,71562;34,0698;13,369;342,173;205,369;993;157,613;30,2028;19,325;0,7;31,2;872;49995,7;55,4094;55,4094;52,0789;0;0;72,2869;133,082;0,882488
25/08/2007 12:00;840,823;293;393;770,797;1;0,978386;0,993012;1;28,7291;0,595447;4,24939;222,402;302,461;3,66422;34,0366;13,356;344,92;205,369;993;187,699;28,7033;20,1734;0,7;32,4;879;49995,7;55,4094;55,4094;52,0789;0;0;72,2869;133,082;0,876903
25/08/2007 13:00;854,043;293;393;777,304;1;0,983873;0,993182;1;26,5582;0,611769;20,8066;225,575;305,014;3,62601;33,9934;13,339;340,996;208,61;993;215,399;33,0508;20,6047;0,6;33,3;869;49976,1;55,4094;55,4094;52,0585;0;0;75,5282;133,082;0,894481
25/08/2007 14:00;868,799;293;393;781,784;1;0,992971;0,994295;1;21,9695;0,641533;36,1815;229,23;306,772;3,60912;34,1642;13,406;330,793;212,215;993;235,654;41,4015;20,6531;1,1;33,7;843;49954;55,4094;55,4094;52,0354;0;0;79,1326;133,082;0,927383
25/08/2007 15:00;863,712;293;393;770,036;1;1,00084;0,996085;1;15,4744;0,672898;50,1435;227,984;302,162;3,60912;34,1546;13,4023;313,528;210,972;993;250,169;51,7683;21,1219;1,1;33,7;799;49961,7;55,4094;55,4094;52,0434;0;0;77,89;133,082;0,96375
25/08/2007 16:00;796,045;293;393;710,724;1;1,00364;0,998117;1;7,58623;0,691108;62,8479;211,443;278,888;3,63024;34,0705;13,3693;281,351;194,444;993;261,487;63,0368;21,4813;1,1;33,2;717;50059,8;55,4094;55,4094;52,1456;0;0;61,3615;133,082;0,991247
25/08/2007 17:00;422,328;293;393;555,874;0,960605;1,001;0,999698;0,757082;1,22148;0,472828;74,4612;120,143;218,125;3,67702;33,9129;13,3074;218,174;103,159;993;271,268;74,6167;21,0844;1,4;32,1;556;38036,5;42,2817;42,2817;39,6213;0;0;0;103,159;0,999773
25/08/2007 18:00;0;324,523;320,208;205,474;0;1,0034;0,997369;0;10,5396;0;0;0;80,628;2,92285;27,1008;10,6343;82,0116;0;993;280,562;86,0396;21,0516;2,4;30,7;209;-355,488;0;0;-0,3703;0;0;0;0;0,983129
25/08/2007 19:00;0;306,927;303,282;0;0;0,995963;0,994858;0;19,9806;0;0;0;0;2,39117;22,4543;8,81106;0;0;993;290,159;96,8957;21,6437;1,3;29,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,939809
25/08/2007 20:00;0;291,73;288,543;0;0;0,977275;0,992979;0;29,1323;0;0;0;0;1,99882;19,3934;7,60997;0;0;993;300,788;107,402;20,9859;1,8;27,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,873498
25/08/2007 21:00;0;278,523;275,733;0;0;0,946705;0,99224;0;37,467;0;0;0;0;1,70363;16,7382;6,56807;0;0;993;313,209;116,707;20,1328;0,9;26,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,793704
25/08/2007 22:00;0;266,788;264,288;0;0;0,909466;0,991535;0;44,0023;0;0;0;0;1,47659;14,8354;5,82142;0;0;993;328,122;124,108;19,0844;1,2;25,1;0;-355,488;0;0;-0,3703;0;0;0;0;0,719312
25/08/2007 23:00;0;256,316;254,076;0;0;0,877014;0,991001;0;48,1617;0;0;0;0;1,29878;13,1307;5,15248;0;0;993;345,702;128,702;17,9188;0,7;23,7;0;-355,488;0;0;-0,3703;0;0;0;0;0,667031
26/08/2007 0:00;0;246,926;244,91;0;0;0,869317;0,990881;0;49,0108;0;0;0;0;1,15609;11,6682;4,57859;0;0;993;4,8842;129,677;17,2437;0,2;22,4;0;-355,488;0;0;-0,3703;0;0;0;0;0,655916
26/08/2007 1:00;0;238,249;236,378;0;0;0,892015;0,991241;0;46,3677;0;0;0;0;1,03949;10,7533;4,2196;0;0;993;23,4968;126,825;16,5469;0,9;21;0;-355,488;0;0;-0,3703;0;0;0;0;0,690027
26/08/2007 2:00;0;230,242;228,518;0;0;0,929519;0,991898;0;40,7972;0;0;0;0;0,933513;9,84219;3,86207;0;0;993;39,7943;120,716;15,925;1,2;20,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,757027
26/08/2007 3:00;0;222,831;221,237;0;0;0,964261;0,992635;0;33,2102;0;0;0;0;0,847876;9,02582;3,54173;0;0;993;53,4034;112,268;15,3594;1,2;19,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,836667
26/08/2007 4:00;0;215,987;214,519;0;0;0,988478;0,993574;0;24,4374;0;0;0;0;0,771947;8,23873;3,23288;0;0;993;64,8476;102,296;15,5625;0,8;19;0;-355,488;0;0;-0,3703;0;0;0;0;0,910414
26/08/2007 5:00;0;209,602;208,236;0;0;1,00113;0,996185;0;15,0991;0;0;0;0;0,703745;7,62073;2,99037;0;0;993;74,8881;91,3922;14,9547;0,9;18,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,965477
26/08/2007 6:00;0;231,152;246,408;285,632;0,425662;1,00328;0,998614;0,611479;5,59609;0,147748;-77,5041;22,121;112,082;1,08237;11,2116;4,39942;112,619;0;993;84,269;80,4418;15,2297;0,8;19,8;287;-355,488;0;0;-0,3703;0;0;0;0;0,995234
